Frame,Time,FL,PEN,ANG,FL_px,TimTrackAlpha,RawTimTrackAlpha,FascicleCandidateIdx,FascicleRawRejected,FascicleSelectionReason,SuperApoRejected,DeepApoRejected,SuperApoSoftDownweighted,DeepApoSoftDownweighted,SuperApoGateReason,DeepApoGateReason,R_t_x_variance,R_t_alpha_variance,R_t_length_variance,R_t_theta_variance,kalman_measurement_r_scale,kalman_measurement_r_scale_theta,kalman_measurement_r_scale_length
344,13.76,116.18076011023523,-4.786059716647818,0.13535936070849175,1759.897904628415,2.0,2.0,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
345,13.8,112.11730340220944,-4.791000464487427,0.13717048628566886,1698.344950944711,3.0,3.0,9,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
346,13.84,110.70692926397675,-4.7907941099425395,0.13735842363152528,1676.9807036436712,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
347,13.88,109.57181084162906,-4.79129361290479,0.13709498596045933,1659.786010382073,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
348,13.92,104.10146580114204,-4.795141581939418,0.1405853779678523,1576.9216121356426,3.5,3.5,4,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
349,13.96,100.56611914357597,-4.798686407041022,0.1438133741066565,1523.3684319973636,3.0,3.0,8,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
350,14.0,89.23829008398185,-4.804781309315935,0.1538486710240079,1351.7752817455237,3.0,3.0,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
351,14.04,94.81325417007571,-4.7945026517424685,0.15217996682827106,1436.2244418662353,3.0,3.0,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
352,14.08,98.71390389205315,-4.796121966282678,0.14754502114848833,1495.3112068855387,3.0,3.0,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
353,14.12,102.92339711785041,-4.797826883769017,0.1427419276188857,1559.0763113709884,3.0,3.0,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
354,14.16,112.60508973385231,-4.793039355707695,0.13516074581630733,1705.7339036607211,3.0,3.0,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
355,14.2,121.74242381459035,-4.791782221520018,0.12600771404345323,1844.1455915109543,3.0,3.0,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
356,14.24,128.69463667391872,-4.787787959704392,0.12044905817307949,1949.4572182558102,3.0,3.0,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
357,14.28,132.51239167267923,-4.789996394058081,0.11600949269430316,2007.288299893839,2.5,2.5,6,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
358,14.32,135.66837045021109,-4.79059625807092,0.11300726004901662,2055.0948423227237,2.5,2.5,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
359,14.36,139.34087643287486,-4.793017276082011,0.1087427239430383,2110.7257021784594,3.0,3.0,8,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
360,14.4,137.74029928821977,-4.800723740903098,0.1086840586738731,2086.480273241672,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
361,14.44,138.94690321188176,-4.800172924414347,0.10773401745967703,2104.7578238012857,3.0,3.0,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
362,14.48,131.57307424618116,-4.8053803476783505,0.11472912130241752,1993.0595862143416,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
363,14.52,127.79373780806112,-4.8115441896982265,0.11739743372285716,1935.8104662049493,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
364,14.56,125.16053347122721,-4.811392443999513,0.12030521843220754,1895.9228738836782,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
365,14.6,122.05735079978611,-4.811544946328017,0.12348320862233209,1848.9160831210202,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
366,14.64,117.4357867831039,-4.810388889330204,0.12880653041892742,1778.9089595547096,3.0,3.0,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
367,14.68,110.72916881130294,-4.8113501887498415,0.13521527869670535,1677.317586727429,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
368,14.72,105.75864802230758,-4.813717559640432,0.1394539671228472,1602.0244907521146,3.0,3.0,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
369,14.76,98.35627439674637,-4.81272597089759,0.14688576404100218,1489.893860684442,3.0,3.0,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
370,14.8,102.41499477359356,-4.80878321664694,0.1445142067173606,1551.3750687597603,3.0,3.0,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
371,14.84,106.14003747915693,-4.805986037297192,0.1418588349308436,1607.8017511635603,3.0,3.0,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
372,14.88,108.95836856560864,-4.80500132355586,0.13944807898516842,1650.4936303429472,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
373,14.92,111.77443720136631,-4.805869230510339,0.13663382067630891,1693.151238079868,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
374,14.96,111.31307519100832,-4.802706492743455,0.13869643416308008,1686.162559106398,3.0,3.0,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
375,15.0,107.90475599971083,-4.80152349829203,0.14216203932554095,1634.5335820074538,3.0,3.0,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
376,15.04,103.80583385669983,-4.804283220445892,0.1450882286260935,1572.4434004328493,2.5,2.5,7,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
377,15.08,100.66742253700538,-4.805439755736787,0.1475571334605661,1524.902968607892,3.0,3.0,9,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
378,15.12,95.24976829946281,-4.804898646115897,0.15308729252657827,1442.8367269031053,3.0,3.0,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
379,15.16,91.50262157243583,-4.806039980136579,0.15629478503706196,1386.0752143516904,3.0,3.0,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
380,15.2,98.04394407414603,-4.803404092764635,0.15078094029988165,1485.1627031349929,3.0,3.0,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
381,15.24,106.99891769961056,-4.800227504623356,0.14390532775234988,1620.8120077574142,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
382,15.28,116.60950805963753,-4.799715888767669,0.13597681458432476,1766.3925481223198,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
383,15.32,123.41969663018835,-4.804184412170843,0.12873580579073973,1869.552801025338,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
384,15.36,120.55798487480375,-4.809943288938167,0.1307030066924426,1826.20379455324,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
385,15.4,117.56343194181929,-4.815121769765844,0.13247048316250698,1780.842519355369,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
386,15.44,115.80602278605338,-4.81669494581535,0.13436417146297686,1754.2214102502758,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
387,15.48,114.20089428809901,-4.817840730032281,0.1360241823330739,1729.9070377368841,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
388,15.52,111.58036397821037,-4.81748277439833,0.13921393934745652,1690.2114306758492,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
389,15.56,108.97770098239393,-4.817410675746947,0.14206183384618498,1650.7864764196947,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
390,15.6,106.8526404078371,-4.813914308808084,0.1448944564222927,1618.596209728183,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
391,15.64,103.27240200306841,-4.813530471007245,0.14793299644935587,1564.3630125908585,3.0,3.0,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
392,15.68,79.99618516556849,-4.801577014830064,0.16936700877033672,1211.7765326855344,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
393,15.72,95.02716633548434,-4.7998954593215215,0.16021027774411323,1439.4647681588158,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
394,15.76,88.18772723575658,-4.808037307564446,0.1662418114508739,1335.861430316786,2.5,2.5,9,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
395,15.8,84.56986496356276,-4.8091807447450305,0.1707684078296552,1281.0583095072227,2.5,2.5,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
396,15.84,87.81797578175834,-4.808709340402237,0.16836154058481156,1330.2604615461617,3.0,3.0,9,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
397,15.88,90.46782481647698,-4.807423488029013,0.16659802875145147,1370.4001865691184,3.0,3.0,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
398,15.92,92.33933824738995,-4.802770468025514,0.16497390599420214,1398.7497391320605,3.0,3.0,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
399,15.96,94.49397000606714,-4.799329465598301,0.16343446029287634,1431.3879480208986,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
400,16.0,89.49402319313972,-4.79895084614043,0.1678108976866497,1355.6491087244833,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
401,16.04,84.58875477847687,-4.798790905682207,0.17207092472867203,1281.344451082253,3.0,3.0,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
402,16.08,81.2832617765257,-4.796534154334003,0.17607686390408617,1231.273077798259,3.0,3.0,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
403,16.12,77.55187133573406,-4.79482754443702,0.18029595616366123,1174.7502403519477,3.0,3.0,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
404,16.16,80.53011015814211,-4.792709413980437,0.17819507809869606,1219.8643905612057,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
405,16.2,83.55795073034156,-4.791558231141969,0.17557888552573786,1265.7299045542861,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
406,16.24,80.81181963712243,-4.785342750540131,0.1821795274406668,1224.1317057457597,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
407,16.28,76.54590566991472,-4.7820515836439235,0.18757088282569612,1159.511943875631,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
408,16.32,81.55072368038675,-4.7751925664223585,0.1844206744647181,1235.3245717265684,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
409,16.36,81.71422895782707,-4.7745120801142615,0.18313544864864184,1237.8013380593923,3.0,3.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
410,16.4,81.12165323922747,-4.775664255701426,0.1824237329471714,1228.8250431504277,2.0,2.0,6,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
411,16.44,81.41774300069123,-4.7728384589115045,0.1833621838003694,1233.3101898329558,2.5,2.5,6,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
412,16.48,80.74001440729704,-4.770511607379539,0.18502592415021013,1223.044005222961,3.0,3.0,8,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
413,16.52,80.29916612999517,-4.768592049286687,0.18620130244423194,1216.3660668212285,2.0,2.0,5,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
414,16.56,78.25424015986549,-4.769569020603236,0.18761221589610955,1185.3896734275481,2.0,2.0,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
415,16.6,78.45603473501028,-4.767091179574352,0.18860436220086285,1188.4464433232324,2.0,2.0,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
416,16.64,69.84958385346661,-4.766220977169899,0.19860151260826342,1058.0765364785473,2.0,2.0,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
417,16.68,62.75353318122662,-4.763041939524183,0.20812545119187575,950.5860647570422,2.5,2.5,8,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
418,16.72,55.10181603487296,-4.7610226067894414,0.2172238217405038,834.6783967412708,3.5,3.5,4,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
419,16.76,49.76608114866805,-4.755980448216723,0.2259472050657223,753.8530635537882,2.5,2.5,6,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
420,16.8,49.62001321853779,-4.753345434702558,0.22717261335100147,751.6404369198623,3.5,3.5,4,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
421,16.84,49.06056815031287,-4.751821051121064,0.22827750706079541,743.1660027503013,2.5,2.5,6,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
422,16.88,49.49117755437197,-4.748868801321611,0.2293648448897727,749.688843427173,2.5,2.5,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
423,16.92,49.19387863202144,-4.747068970697121,0.23019662699351784,745.1853804613897,2.5,2.5,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
424,16.96,54.57993424556177,-4.744777745867296,0.2252561356451679,826.77296845348,2.5,2.5,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
425,17.0,58.34657097322253,-4.744859709435148,0.22046413492913075,883.8297141505898,2.5,2.5,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
426,17.04,61.99481930781141,-4.7456717639838955,0.2154886227721704,939.093120875723,2.5,2.5,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
427,17.08,66.50683486823056,-4.7460163397245845,0.21020098804098097,1007.4408122051492,2.5,2.5,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
428,17.12,74.03633267366043,-4.742922779089451,0.20301667359461817,1121.4971103229034,2.5,2.5,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
429,17.16,80.39339814193404,-4.7430808346083655,0.19534055718750665,1217.793486647048,3.5,3.5,4,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
430,17.2,88.41105247831894,-4.739722721269128,0.1869019693307905,1339.2443452337068,3.5,3.5,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
431,17.24,96.70199524858576,-4.737313331047637,0.17767496786308357,1464.8349576117132,3.5,3.5,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
432,17.28,92.70654818829318,-4.7417937839289985,0.18047454028632615,1404.312209242784,3.0,3.0,4,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
433,17.32,92.11384004255363,-4.742901258913594,0.181353853484012,1395.333908336907,2.5,2.5,7,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
434,17.36,93.91966957633858,-4.740839140672052,0.1810901190655727,1422.688485890099,2.5,2.5,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
435,17.4,93.19020177768219,-4.7438673301352114,0.1809937191838742,1411.638559472582,2.5,2.5,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
436,17.44,93.57242433354257,-4.743586678866885,0.1815044081399435,1417.428439608692,2.5,2.5,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
437,17.48,93.87049929684656,-4.744229749847671,0.18146309894973456,1421.9436579877347,2.5,2.5,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
438,17.52,93.7971484050621,-4.745442637818832,0.18163815335481104,1420.832543887331,3.0,3.0,3,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
439,17.56,93.5030721623083,-4.746824973882728,0.18170975411740642,1416.37789784325,3.0,3.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
440,17.6,90.50222949584227,-4.7484906032438525,0.1849101301675944,1370.9213462092082,2.5,2.5,8,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
441,17.64,87.32297876238015,-4.751032272823858,0.18757589316979306,1322.762281844338,3.0,3.0,3,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
442,17.68,84.00102228775442,-4.752965050613334,0.19056204583066005,1272.441521045274,3.0,3.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
443,17.72,82.05960204417177,-4.753019785598534,0.19291249929455034,1243.033025047809,3.0,3.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
444,17.76,78.36588449760019,-4.7526325992603455,0.1970100947667106,1187.0808539281447,3.0,3.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
445,17.8,75.28012290084403,-4.751069827639214,0.20084642315725887,1140.3379563678147,3.5,3.5,8,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
446,17.84,72.74858237877467,-4.750240072451658,0.2038704262614317,1101.9903602938648,3.0,3.0,3,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
447,17.88,70.6008866143936,-4.750463927903379,0.2061477409982615,1069.4572173541278,2.5,2.5,6,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
448,17.92,72.25276972825128,-4.753558937706867,0.20266210686995123,1094.4798254693683,2.5,2.5,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
449,17.96,74.82325037791679,-4.756533076072435,0.1981927402982251,1133.4172838311654,2.0,2.0,5,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
450,18.0,76.79912472316043,-4.759799316597325,0.19386403029079702,1163.347688114146,2.0,2.0,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
451,18.04,78.43140636689282,-4.764074764693162,0.1892729683468133,1188.073374551749,2.0,2.0,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
452,18.08,80.17011050839476,-4.760943833200335,0.18926580804532023,1214.4111414289382,2.0,2.0,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
453,18.12,81.2611998971033,-4.759254278925913,0.18928754218649146,1230.9388860152924,2.0,2.0,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
454,18.16,81.31941586675946,-4.760044249184307,0.18899355620931146,1231.8207373899656,2.0,2.0,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
455,18.2,80.69014782930184,-4.761151314630509,0.1891811664619638,1222.2886298403116,2.0,2.0,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
456,18.24,84.15577766132101,-4.759989701963859,0.18606828601508596,1274.7857444555134,2.0,2.0,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
457,18.28,87.57757661827314,-4.758590894014083,0.18288065656119556,1326.618912087451,2.0,2.0,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
458,18.32,90.71138911423216,-4.757071063492797,0.17984595535790504,1374.0896812570077,2.0,2.0,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
459,18.36,93.78038025118367,-4.756103382330132,0.1766177316258677,1420.5785410830188,3.0,3.0,5,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
460,18.4,94.12816106702002,-4.75528377915226,0.17681102240601376,1425.8467001868119,3.0,3.0,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
461,18.44,94.22488924744333,-4.757516826363593,0.17586433960238423,1427.3119317955911,2.0,2.0,8,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
