frame_idx,time_s,theta_deg,theta_sigma_deg,PEN_deg,FL_mm,FL_sigma_mm,combined_confidence,R_scale,median_zncc,valid_fraction,out_of_plane_score,median_dx_px,median_dy_px,epsilon_f_median,epsilon_perp_median,gamma_fperp_median,epsilon_f_sigma_median,strain_rate_f_median_s,fit_residual_median_px
605,18.14582645991422,26.687345830387983,0.3116811808929888,27.973202859167145,51.513380646381414,0.3116811808929888,0.7645594477653503,1.554322536365568,0.9034125804901123,0.9907407164573669,0.23544056713581085,2.0,0.0,-0.006164981983602047,0.007467726711183786,0.011235766112804413,0.0017434394685551524,-0.20554666431527585,0.4005497395992279
606,18.175819561500855,26.819835757826127,0.3465028580805814,28.15795451499244,51.23994763500497,0.3465028580805814,0.6965156197547913,1.9210276905281845,0.8842695355415344,0.9907407164573669,0.30348438024520874,2.0,0.0,-0.0076433466747403145,0.008075257763266563,0.011351112276315689,0.002218436449766159,-0.25483682148251685,0.48816919326782227
607,18.20581266308749,26.977008164160992,0.34391412141273214,28.305359511540047,50.97263332709029,0.34391412141273214,0.7012642025947571,1.8924307665134634,0.8842061758041382,1.0,0.2987358272075653,2.0,0.0,-0.007620794698596001,0.007237514480948448,0.010305779054760933,0.0025504068471491337,-0.2540849160458893,0.5646383762359619
608,18.235805764674126,27.224310139173724,0.4042768441688506,28.501846039364125,50.62301315659864,0.4042768441688506,0.5981248617172241,2.6150362676980023,0.8549080491065979,0.9953703880310059,0.4018751382827759,4.0,0.0,-0.008447593078017235,0.010138150304555893,0.014075923711061478,0.0036818375810980797,-0.2816512008141726,0.7033557891845703
609,18.26579886626076,27.491475673832355,0.42151999864947837,28.73910145784376,50.224679051350655,0.42151999864947837,0.5707138776779175,2.8428657481833,0.8182085752487183,1.0,0.42928609251976013,4.0,0.0,-0.005827086977660656,0.006489833816885948,0.008027887903153896,0.004085036460310221,-0.19428090692218394,0.7746279239654541
610,18.295791967847393,27.751611574740252,0.3990755853547182,28.980212199672224,49.80029310224515,0.3990755853547182,0.6065306663513184,2.5481811652193755,0.8654263019561768,1.0,0.39346933364868164,3.0,0.0,-0.009315917268395424,0.009000389836728573,0.011513981968164444,0.003019283525645733,-0.31060199764557184,0.6243928074836731
611,18.32578506943403,28.007421038058226,0.379338611807313,29.18962506638192,49.41262876559306,0.379338611807313,0.6391171216964722,2.302364518526389,0.8765372633934021,1.0,0.36088287830352783,2.0,0.0,-0.008832822553813457,0.007344335317611694,0.009676947258412838,0.002584112575277686,-0.2944951367666945,0.5420845150947571
612,18.355778171020663,28.221572459217526,0.3888346874204002,29.379651378162407,49.04256236833354,0.3888346874204002,0.623293399810791,2.4190786262611255,0.8768996596336365,0.9953703880310059,0.3767065703868866,2.0,0.0,-0.01025355327874422,0.008067883551120758,0.010720562189817429,0.002924593398347497,-0.34186371986661107,0.5883544683456421
613,18.3857712726073,28.310764955560046,0.36253423960298886,29.41192880163689,48.77674998600007,0.36253423960298886,0.6679010391235352,2.1028971981522773,0.8827347755432129,1.0,0.33209893107414246,2.0,0.0,-0.008187790401279926,0.00723296357318759,0.012073736637830734,0.002885040594264865,-0.27298911976907403,0.5963243842124939
614,18.415764374193934,28.474439132987385,0.3427762320900016,29.480175919194608,48.3987369248718,0.3427762320900016,0.7033640742301941,1.879928724573098,0.9021048545837402,1.0,0.2966359257698059,2.0,0.0,-0.008222749456763268,0.0065168049186468124,0.012087819166481495,0.0024297575000673532,-0.2741546896379441,0.5397723317146301
615,18.44575747578057,28.599423078023733,0.3486615845736308,29.556017657346587,48.11133097881854,0.3486615845736308,0.6925852298736572,1.9450384089183217,0.8818720579147339,0.9953703880310059,0.3074147701263428,2.0,0.0,-0.006539938505738974,0.00688082305714488,0.01111532747745514,0.0027774558402597904,-0.21804808971984313,0.5830538868904114
616,18.475750577367204,28.807898467187954,0.33720074354811935,29.697296108470596,47.726918448623756,0.33720074354811935,0.7137711644172668,1.819269463190473,0.9003095626831055,0.9907407164573669,0.28622883558273315,2.0,0.0,-0.007231277413666248,0.007656351663172245,0.010162741877138615,0.0024100416339933872,-0.2410980202490464,0.5226565599441528
617,18.50574367895384,29.01153872973353,0.34955323620310486,29.839066827851497,47.394218383564876,0.34955323620310486,0.6909693479537964,1.9549994390410177,0.8890095353126526,0.9953703880310059,0.3090306520462036,2.0,0.0,-0.006127734202891588,0.007400535512715578,0.009254206903278828,0.0028714118525385857,-0.20430478605860844,0.6329542398452759
618,18.535736780540475,29.13909424748121,0.30509126961968513,29.92780882161574,47.24130633656301,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9096845388412476,0.9953703880310059,0.22119921445846558,1.0,0.0,-0.004114105831831694,0.004840388428419828,0.0052673425525426865,0.0021805891301482916,-0.1371684025391005,0.507868766784668
619,18.56572988212711,29.27235552656998,0.31853555932230876,30.060659322462953,47.03186830168028,0.31853555932230876,0.7503125071525574,1.6234384408444171,0.884882390499115,0.9953703880310059,0.24968752264976501,2.0,0.0,-0.005636813584715128,0.005942250601947308,0.007731591816991568,0.0024733548052608967,-0.18793700172798708,0.5412915945053101
620,18.595722983713745,29.40754061323898,0.30509126961968513,30.204745280898123,46.85727156309263,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9001734852790833,0.9953703880310059,0.22119921445846558,2.0,0.0,-0.006731132511049509,0.005004622507840395,0.005831397604197264,0.002248068107292056,-0.22442268905090168,0.5116897225379944
621,18.62571608530038,29.572097406379072,0.3237197639783482,30.386722937599416,46.60138996256688,0.3237197639783482,0.7398631572723389,1.676711769443159,0.8895981311798096,0.9953703880310059,0.26013684272766113,2.0,0.0,-0.005974875297397375,0.006766988895833492,0.007627017330378294,0.0023595644161105156,-0.19920831729052588,0.5342743396759033
622,18.655709186887016,29.708393639058812,0.3213374853744085,30.553533887657096,46.32640083464354,0.3213374853744085,0.7446327209472656,1.652124472107971,0.8970710635185242,0.9861111044883728,0.255367249250412,2.0,0.0,-0.0068117231130599976,0.006699622608721256,0.006661188323050737,0.002196628600358963,-0.22710966031253338,0.4885806441307068
623,18.68570228847365,29.832474427817516,0.30795955283750626,30.69288616935887,46.07413130582043,0.30795955283750626,0.7725301384925842,1.5174253789420291,0.9027850031852722,0.9861111044883728,0.22746983170509338,2.0,0.0,-0.005407609511166811,0.0059829410165548325,0.007595843635499477,0.00221832818351686,-0.18029510871181265,0.5087928175926208
624,18.715695390060286,29.9851389906257,0.3052700432408743,30.871673446683474,45.80580841916447,0.3052700432408743,0.7784065008163452,1.4910367888045641,0.9068943858146667,0.9861111044883728,0.22159351408481598,2.0,0.0,-0.006050778552889824,0.006766621023416519,0.009136950597167015,0.0019313524244353175,-0.20173900773189962,0.4545055329799652
625,18.74568849164692,30.100885615017575,0.30509126961968513,31.00328872279883,45.59351974989155,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9188388586044312,0.9953703880310059,0.22119921445846558,1.0,0.0,-0.004378771409392357,0.004218652844429016,0.005210014991462231,0.0016305994940921664,-0.14599261756055057,0.40737035870552063
626,18.775681593233557,30.170860397368756,0.30509126961968513,31.09233804829816,45.48950224003584,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9439950585365295,0.9953703880310059,0.22119921445846558,1.0,0.0,-0.003657821798697114,0.0038420078344643116,0.004366434179246426,0.0015487434575334191,-0.12195543659036048,0.39075085520744324
627,18.80567469482019,30.24440643069491,0.30509126961968513,31.19400040208336,45.44070328880478,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9379110336303711,0.9907407164573669,0.22119921445846558,1.0,0.0,-0.0025969501584768295,0.003045126097276807,0.0032847339753061533,0.0011786618269979954,-0.08658491523377597,0.32311341166496277
628,18.835667796406828,30.304540455504167,0.27157976948315443,31.276659490224176,45.380696567401046,0.27157976948315443,0.8658027052879333,1.1800891390803727,0.9510593414306641,0.9907407164573669,0.13419726490974426,0.0,0.0,-0.0025508927647024393,0.0030023453291505575,0.0031840065494179726,0.0009095480781979859,-0.08504931566794403,0.2690773904323578
629,18.86566089799346,30.40653893762115,0.30509126961968513,31.38765173133001,45.3164228207645,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.927607536315918,0.9907407164573669,0.22119921445846558,1.0,0.0,-0.0022623285185545683,0.0032286089845001698,0.00335124135017395,0.0016783814644441009,-0.07542829513712786,0.40833425521850586
630,18.895653999580095,30.48764813805778,0.30509126961968513,31.471012833088167,45.239465389684035,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9492106437683105,0.9814814925193787,0.22119921445846558,1.0,0.0,-0.002194660948589444,0.0025878185406327248,0.0030675397720187902,0.0010331949451938272,-0.07317219068692066,0.2680061459541321
631,18.92564710116673,30.567087073009276,0.30509126961968513,31.58466272668747,45.11229938261479,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.954459547996521,0.9768518805503845,0.22119921445846558,0.0,0.0,-0.002230508951470256,0.0032408861443400383,0.0032182366121560335,0.0010714607778936625,-0.0743673989509698,0.2936289608478546
632,18.955640202753365,30.671815731238098,0.30509126961968513,31.72839116450831,44.95810760592436,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9526897668838501,0.9722222089767456,0.22119921445846558,1.0,0.0,-0.003673788160085678,0.003825841238722205,0.004902918357402086,0.001286908402107656,-0.1224877710454166,0.3295878767967224
633,18.985633304340002,30.675249366511878,0.25,31.767349607027256,44.92503317170312,0.25,1.0,1.0,0.968962550163269,0.9768518805503845,0.0,0.0,0.0,-0.0014162210281938314,0.0009751652250997722,0.0006305903661996126,0.0004739592259284109,-0.04721822530101054,0.1498827040195465
634,19.015626405926636,30.675212557158005,0.25,31.74674577942082,44.99510368050068,0.25,1.0,1.0,0.9847261309623718,0.9768518805503845,0.0,0.0,0.0,0.0,0.0,0.0,0.00010274931264575571,0.0,0.03516164794564247
635,19.045619507513273,30.679101689502602,0.25,31.703754798758496,45.077897999296155,0.25,1.0,1.0,0.9772742390632629,0.9768518805503845,0.0,0.0,0.0,0.0,0.0,0.0,0.00010876132000703365,0.0,0.03458819538354874
636,19.075612609099906,30.688251056466015,0.25,31.684323147161763,45.08741581576013,0.25,1.0,1.0,0.9866453409194946,0.9768518805503845,0.0,0.0,0.0,0.0,0.0,0.0,6.33489980828017e-05,0.0,0.022971710190176964
637,19.105605710686543,30.725951453290435,0.25,31.751909021268034,44.99382633170704,0.25,1.0,1.0,0.968130350112915,0.9722222089767456,0.0,0.0,0.0,-0.0015370945911854506,0.0018589484971016645,0.0009917488787323236,0.0005128191551193595,-0.05124827076471411,0.1661537140607834
638,19.135598812273177,30.82046469674566,0.25,31.85576105964273,44.86140766709723,0.25,1.0,1.0,0.9730039834976196,0.9722222089767456,0.0,0.0,0.0,-0.0015124082565307617,0.0021455080714076757,0.002149533946067095,0.0006366983288899064,-0.050425203680992126,0.19481171667575836
639,19.16559191385981,30.933186230276192,0.30509126961968513,31.960469821971856,44.6440130198169,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9327678084373474,0.9768518805503845,0.22119921445846558,1.0,0.0,-0.00495139928534627,0.005203808192163706,0.006783739197999239,0.0014615905238315463,-0.16508460357272997,0.34186407923698425
640,19.195585015446447,31.168630927780185,0.3990755853547182,32.16637087636596,44.238127028598804,0.3990755853547182,0.6065306663513184,2.5481811652193755,0.8907978534698486,0.9722222089767456,0.39346933364868164,2.0,0.0,-0.010257351212203503,0.008655432611703873,0.013343789614737034,0.002695386065170169,-0.341990346766077,0.5353339314460754
641,19.22557811703308,31.545822621595647,0.475201160545366,32.50204254864033,43.70324728945663,0.475201160545366,0.4888191819190979,3.6130582877386033,0.8592630624771118,0.9814814925193787,0.5111808180809021,3.0,0.0,-0.017263928428292274,0.01006463821977377,0.01530802808701992,0.0038653688970953226,-0.5755966377276928,0.7251284718513489
642,19.255571218619718,31.861753902996753,0.3990755853547182,32.753807780300065,43.165035137275005,0.3990755853547182,0.6065306663513184,2.5481811652193755,0.8901036977767944,0.9722222089767456,0.39346933364868164,2.0,0.0,-0.012385103851556778,0.00946256797760725,0.013430672697722912,0.0022905028890818357,-0.41293174751475453,0.47913360595703125
643,19.28556432020635,31.891183123106714,0.30509126961968513,32.709609429122054,43.180127292818376,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.8993210792541504,0.9768518805503845,0.22119921445846558,1.0,0.0,-0.0010194546775892377,0.0008227058569900692,0.001230329740792513,0.001807413063943386,-0.03398963840550277,0.431288480758667
644,19.315557421792988,31.80864687144023,0.30509126961968513,32.630151292146195,43.43319983643887,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9187772274017334,0.9722222089767456,0.22119921445846558,0.0,0.0,0.005642364267259836,-0.0021072765812277794,-0.009630626998841763,0.0010888061951845884,0.1881220670347102,0.2780473530292511
645,19.34555052337962,31.764747981127584,0.25,32.62024834861441,43.47486291041627,0.25,1.0,1.0,0.9688032865524292,0.9722222089767456,0.0,0.0,0.0,0.0,0.0,0.0,0.00017128440958913416,0.0,0.05567101761698723
646,19.37554362496626,31.773162899505138,0.25,32.63749266006013,43.48285088394028,0.25,1.0,1.0,0.9799809455871582,0.9722222089767456,0.0,0.0,0.0,-6.708774890284985e-05,0.0,0.0,0.00015546970826108009,-0.002236772636169917,0.05083012953400612
647,19.405536726552892,31.76659824234025,0.25,32.63752158380305,43.53390194825548,0.25,1.0,1.0,0.982883095741272,0.9722222089767456,0.0,0.0,0.0,0.0,0.0,0.0,0.0001117561841965653,0.0,0.03826746717095375
648,19.435529828139526,31.741156938548613,0.25,32.620067625487934,43.59055337938944,0.25,1.0,1.0,0.9881124496459961,0.9722222089767456,0.0,0.0,0.0,0.0,0.0,0.0,0.00010225916776107624,0.0,0.03480489179491997
649,19.465522929726163,31.713572960794096,0.25,32.58062017574005,43.62764455660792,0.25,1.0,1.0,0.9933053255081177,0.9768518805503845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,19.495516031312796,31.725672681461475,0.25,32.61200938205684,43.60892782607907,0.25,1.0,1.0,0.9937113523483276,0.9814814925193787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,19.525509132899433,31.74118701613736,0.25,32.616065476260246,43.65531209820396,0.25,1.0,1.0,0.9895175695419312,0.9814814925193787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,19.555502234486067,31.767970878988507,0.25,32.637165918289554,43.65605677145198,0.25,1.0,1.0,0.9921013712882996,0.9861111044883728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,19.585495336072704,31.793494245136998,0.25,32.656800244774274,43.5556379170976,0.25,1.0,1.0,0.9569737911224365,0.9861111044883728,0.0,0.0,0.0,-0.0019201867980882525,0.002053897362202406,0.0019722976721823215,0.0007205813890323043,-0.06402094803506043,0.22851453721523285
654,19.615488437659337,31.86716093274339,0.25,32.725406869946426,43.4292535022468,0.25,1.0,1.0,0.9675119519233704,0.9814814925193787,0.0,0.0,0.0,-0.002240844303742051,0.0025974144227802753,0.002391882473602891,0.0007004765211604536,-0.07471198993106373,0.21843308210372925
655,19.645481539245974,31.86801360745784,0.25,32.69884732481961,43.53866310435374,0.25,1.0,1.0,0.9621598124504089,0.9814814925193787,0.0,0.0,0.0,0.0006256709457375109,0.0,-0.0007804789347574115,0.00016506215615663677,0.020860495001834352,0.05124478042125702
656,19.675474640832608,31.80857909946124,0.25,32.58531619954053,43.665511688607026,0.25,1.0,1.0,0.9657829403877258,0.9768518805503845,0.0,0.0,0.0,0.0022978908382356167,-0.0027841022238135338,-0.003240850754082203,0.0007154606282711029,0.0766139784376137,0.22021102905273438
657,19.70546774241924,31.748201890075904,0.25,32.55828925345173,43.693017673086246,0.25,1.0,1.0,0.9841391444206238,0.9861111044883728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,19.73546084400588,31.722142317551913,0.25,32.559364943801086,43.66640941642386,0.25,1.0,1.0,0.990310788154602,0.9814814925193787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,19.765453945592512,31.73946767568296,0.25,32.56622099566371,43.65773309823269,0.25,1.0,1.0,0.9938656091690063,0.9814814925193787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,19.79544704717915,31.705373581074866,0.25,32.52563802445559,43.70054607316369,0.25,1.0,1.0,0.9543905258178711,0.9814814925193787,0.0,0.0,0.0,0.00010113827738678083,0.0,0.0,0.0001723177992971614,0.00337205130635266,0.05998578295111656
661,19.825440148765782,31.71293441254153,0.25,32.55064281048027,43.64174861670032,0.25,1.0,1.0,0.990227222442627,0.9768518805503845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,19.85543325035242,31.726034362913367,0.25,32.59810602708825,43.61031349438748,0.25,1.0,1.0,0.9927797913551331,0.9768518805503845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,19.885426351939053,31.764287310984827,0.25,32.609755828773444,43.619952850455455,0.25,1.0,1.0,0.9841790795326233,0.9814814925193787,0.0,0.0,0.0,0.0,0.0,0.0,3.5784025385510176e-05,0.0,0.00978890247642994
664,19.91541945352569,31.73408020009785,0.25,32.56673277660019,43.677424782255486,0.25,1.0,1.0,0.9863232374191284,0.9814814925193787,0.0,0.0,0.0,0.0005363062373362482,-0.0003001474542543292,0.0,0.00010514783934922889,0.01788098625902785,0.03691597282886505
665,19.945412555112323,31.77701571948387,0.25,32.59136722133957,43.59119477935132,0.25,1.0,1.0,0.9568693041801453,0.9768518805503845,0.0,0.0,0.0,-0.0023506921716034412,0.002230884972959757,0.0021981357131153345,0.0007249164627864957,-0.07837442769343034,0.2252642661333084
666,19.975405656698957,31.998693630618448,0.30509126961968513,32.730214416562205,43.23474682810135,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9195195436477661,0.9814814925193787,0.22119921445846558,1.0,0.0,-0.007376391440629959,0.006271395366638899,0.0065369210205972195,0.0015590700786560774,-0.24593626702204346,0.37579578161239624
667,20.005398758285594,32.186089220053304,0.30509126961968513,32.852628589781716,42.941039867716285,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9015328884124756,0.9768518805503845,0.22119921445846558,0.0,0.0,-0.004970700014382601,0.0048803421668708324,0.006216572131961584,0.0013266950845718384,-0.1657281091795303,0.3310513496398926
668,20.035391859872227,32.26274397234235,0.25,32.90519660626009,42.74164889293223,0.25,1.0,1.0,0.9461237192153931,0.9722222089767456,0.0,0.0,0.0,-0.0018097854917868972,0.0009952002437785268,0.001853386522270739,0.0006054950645193458,-0.06034005808166694,0.18148739635944366
669,20.065384961458864,32.12503111617312,0.30509126961968513,32.768993778779674,42.92519906495499,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.901864767074585,0.9722222089767456,0.22119921445846558,0.0,0.0,0.004806410986930132,-0.0038168549071997404,-0.00954473577439785,0.0012532219989225268,0.16025054871523753,0.322494238615036
