matlab_row,python_frame,time_s,python_time_s,matlab_FL_mm,matlab_ANG_deg,matlab_PEN_deg,python_normal_FL_mm,python_normal_ANG_deg,python_normal_PEN_deg,python_adaptive_FL_mm,python_adaptive_ANG_deg,python_adaptive_PEN_deg,combined_confidence,r_scale,r_scale_theta,r_scale_length,delta_normal_FL_mm,delta_normal_ANG_deg,delta_normal_PEN_deg,delta_adaptive_FL_mm,delta_adaptive_ANG_deg,delta_adaptive_PEN_deg,delta_adaptive_minus_normal_FL_mm,delta_adaptive_minus_normal_ANG_deg,delta_adaptive_minus_normal_PEN_deg
61,62,1.8595716822121735,1.8595722983713745,59.73766642816357,22.644645314626118,23.552026393966482,59.907194963957096,22.493584976961756,23.378181279667103,59.70563669748045,22.575569191418936,23.460165494124283,0.8433501619849499,1.709009007658552,1.7439701809172388,0.509858277563081,0.16952853579352478,-0.15106033766436155,-0.17384511429937888,-0.03202973068312076,-0.06907612320718215,-0.09186089984219947,-0.20155826647664554,0.0819842144571794,0.0819842144571794
62,63,1.889564773860757,1.8895653999580095,59.572000818151004,22.71268499799808,23.64194785384697,59.65135726822876,22.58303557280135,23.481155089958264,59.4492729841388,22.665946570708627,23.56406608786554,0.9154712317171244,0.9792271587051627,1.0410769191729283,0.5116299835464286,0.0793564500777535,-0.12964942519672817,-0.16079276388870412,-0.12272783401220266,-0.04673842728945132,-0.07788176598142726,-0.20208428408995616,0.08291099790727685,0.08291099790727685
63,64,1.9195578655093404,1.9195585015446446,59.33160887173868,22.812403445838303,23.741954741183246,59.53313716090602,22.624300848818365,23.534107407708007,59.33140807426881,22.707439643708568,23.61724620259821,0.8506228062296343,1.6257995118631519,1.9397605628845653,0.5301409725324344,0.20152828916734222,-0.18810259701993814,-0.20784733347523954,-0.00020079746987278213,-0.10496380212973477,-0.12470853858503617,-0.201729086637215,0.08313879489020337,0.08313879489020337
64,65,1.949550957157924,1.9495516031312798,59.185321715630714,22.855092555999025,23.805491850720465,59.43708404714383,22.674430442521015,23.57166062242456,59.235097858018186,22.75790969104645,23.655139870949995,0.953437154670239,0.6959268146707009,1.0559340225682854,0.5544652120495551,0.2517623315131132,-0.18066211347801087,-0.2338312282959052,0.04977614238747208,-0.09718286495257544,-0.15035197977046977,-0.20198618912564115,0.08347924852543542,0.08347924852543542
65,66,1.9795440488065075,1.9795447047179149,59.08982587090148,22.903910459243637,23.859505583033876,59.42317325755546,22.73190314632413,23.59804059872596,59.22024129816752,22.815820320224503,23.681957772626333,0.8358403836449805,1.7969824636457967,2.0022704298281004,0.5185766760053058,0.33334738665398334,-0.17200731291950788,-0.2614649843079171,0.13041542726604405,-0.08809013901913332,-0.17754781040754253,-0.2029319593879393,0.08391717390037456,0.08391717390037456
66,67,2.0095371404550906,2.0095378063045497,59.044965197733696,22.97093906929418,23.900026505348077,59.32227858408037,22.789445950131835,23.646309668070757,59.11896200454685,22.873808202210256,23.730671920149177,0.9713617705849255,0.5945047977641239,0.6699187770573971,0.5097385022683617,0.2773133863466768,-0.18149311916234367,-0.2537168372773202,0.07399680681315601,-0.09713086708392282,-0.16935458519889934,-0.20331657953352078,0.08436225207842085,0.08436225207842085
67,68,2.039530232103674,2.039530907891185,58.959077575923544,23.030945846340664,23.93719222304787,59.30541613886958,22.819072228242618,23.668425933814945,59.10199366301128,22.90356285573685,23.752916561309178,0.9634504036586645,0.6362568952036014,0.814306070880574,0.5207238234829376,0.3463385629460376,-0.21187361809804628,-0.268766289232925,0.14291608708773396,-0.12738299060381308,-0.1842756617386918,-0.20342247585830364,0.0844906274942332,0.0844906274942332
68,69,2.0695233237522577,2.0695240094778202,58.94628444139975,23.0613106108782,23.95458579177675,59.215263181530474,22.857408206033625,23.761185427873443,59.01282438170858,22.942105644916325,23.845882866756142,0.8566373479651627,1.558494609896086,1.6617019644658377,0.5057553385337782,0.2689787401307271,-0.20390240484457323,-0.19340036390330795,0.06653994030883581,-0.11920496596187391,-0.10870292502060863,-0.20243879982189128,0.08469743888269932,0.08469743888269932
69,70,2.099516415400841,2.099517111064455,58.84429216355917,23.10348343621796,24.035479242396885,59.04267944008861,22.938601166416845,23.809224670050554,58.83893171467803,23.024134963694564,23.894758467328273,0.9194667838436144,0.9456533508868084,1.0957727828807342,0.5137169453262291,0.198387276529445,-0.1648822698011152,-0.22625457234633117,-0.005360448881134516,-0.07934847252339594,-0.14072077506861191,-0.2037477254105795,0.08553379727771926,0.08553379727771926
70,71,2.1295095070494248,2.1295102126510903,58.65501074594201,23.20399134469141,24.11101818658029,58.88181034357361,23.04341409367433,23.886597961446085,58.67611338285733,23.13027116584459,23.973455033616347,0.8977463776233561,1.1376063951890165,1.1762406275639936,0.5194562013228259,0.2267995976316044,-0.16057725101708087,-0.22442022513420312,0.021102636915323103,-0.0737201788468198,-0.13756315296394206,-0.2056969607162813,0.08685707217026106,0.08685707217026106
71,72,2.159502598698008,2.159503314237725,58.48751369518231,23.312282269542795,24.204983536077844,58.680095449317484,23.182727671944065,23.99180967958779,58.470913890939336,23.27176656575611,24.080848573399834,0.9047703455017445,1.0730505377044872,1.1151833597372944,0.5169974453852514,0.1925817541351762,-0.12955459759873023,-0.21317385649005516,-0.016599804242972027,-0.04051570378668501,-0.12413496267800994,-0.20918155837814822,0.08903889381204522,0.08903889381204522
72,73,2.1894956903465914,2.1894964158243604,58.29707923848227,23.445757622103038,24.29915290218497,58.4785889151661,23.312828495777808,24.112979917937736,58.266852374066744,23.403829086051218,24.203980508211146,0.8480741938837275,1.6547339523208187,1.8144498944560796,0.523198375741844,0.1815096766838309,-0.13292912632523013,-0.18617298424723572,-0.0302268644155248,-0.04192853605182023,-0.09517239397382582,-0.2117365410993557,0.0910005902734099,0.0910005902734099
73,74,2.219488781995175,2.219489517410995,58.10976087009144,23.57115626444374,24.414537142635094,58.18126031818069,23.46121086989922,24.23797327394618,57.96594910989526,23.55475960345632,24.33152200750328,0.9005617073963063,1.111455842953781,1.2052937597952562,0.5312040051431663,0.07149944808924857,-0.10994539454452124,-0.1765638686889126,-0.14381176019617925,-0.01639666098742154,-0.08301513513181291,-0.21531120828542782,0.0935487335570997,0.0935487335570997
74,75,2.2494818736437585,2.2494826189976305,57.85996507063801,23.701710638957334,24.52975629423818,57.952792071106174,23.56261892694269,24.318408344449125,57.735946695952414,23.657509758551697,24.413299176058132,0.8326907563110679,1.8344875160733787,1.8677734393334966,0.525577611308025,0.09282700046816217,-0.13909171201464332,-0.21134794978905447,-0.12401837468559762,-0.04420088040563641,-0.11645711818004756,-0.2168453751537598,0.09489083160900691,0.09489083160900691
75,76,2.2794749652923416,2.2794757205842657,57.65940867601356,23.798454598879427,24.60191500099006,57.81183393496268,23.606194628341626,24.37817657160744,57.5954902654083,23.701385000742533,24.473366944008347,0.8561047069921602,1.564399086501634,1.6617597430099964,0.5142574847959069,0.15242525894911552,-0.1922599705378012,-0.223738429382621,-0.06391841060526104,-0.09706959813689409,-0.1285480569817139,-0.21634366955437656,0.09519037240090711,0.09519037240090711
76,77,2.309468056940925,2.3094688221709005,57.42663815891562,23.884949128239064,24.70519946874628,57.66796230293395,23.646059456142183,24.436433465701498,57.45221840855148,23.74150999359003,24.531884003149344,0.9089328142749388,1.0358922604489569,1.1977969420657288,0.517011508095561,0.24132414401832847,-0.2388896720968816,-0.2687660030447816,0.025580249635858365,-0.1434391346490358,-0.17331546559693578,-0.2157438943824701,0.09545053744784582,0.09545053744784582
77,78,2.3394611485895087,2.339461923757536,57.26149906194395,23.939694198833006,24.781103647859375,57.633123475479806,23.67181019779244,24.470451201185824,57.41769372191347,23.767375966741298,24.566016970134683,0.9670777050814922,0.6164849353242579,0.7330342089740967,0.5081298424773366,0.37162441353585507,-0.2678840010405672,-0.31065244667355074,0.15619465996952187,-0.17231823209170827,-0.2150866777246918,-0.2154297535663332,0.09556576894885893,0.09556576894885893
78,79,2.3694542402380923,2.3694550253441706,57.227765139602276,23.963020216003816,24.809172354269986,57.71503723859374,23.65459487977745,24.392249905645485,57.49785290523047,23.750219851224784,24.48787487709282,0.9108865987735243,1.0187392874859582,1.1489453951263147,0.5039715515848487,0.4872720989914612,-0.30842533622636736,-0.4169224486245007,0.27008776562819037,-0.21280036477903153,-0.32129747717716484,-0.2171843333632708,0.09562497144733584,0.09562497144733584
79,80,2.3994473318866754,2.399448126930806,57.24732265690113,23.948983768617452,24.824909482984538,57.74641164272892,23.623893966359475,24.436780170530767,57.52958847553931,23.719719990365405,24.532606194536697,0.9688329659237547,0.6072945901338499,0.6953968058687704,0.5038837216285059,0.4990889858277896,-0.32508980225797757,-0.3881293124537706,0.2822658186381801,-0.22926377825204725,-0.29230328844784026,-0.21682316718960948,0.09582602400593032,0.09582602400593032
80,81,2.429440423535259,2.4294412285174407,57.26013097669862,23.92870346315655,24.84297070077001,57.761239605989886,23.626558436406157,24.46664378765493,57.54489872294096,23.722384460412087,24.56246981166086,0.9683297217844544,0.6099037292649165,0.7212667423813096,0.5086913024984595,0.5011086292912665,-0.30214502675039157,-0.37632691311507926,0.2847677462423377,-0.20631900274446124,-0.28050088910914894,-0.21634088304892884,0.09582602400593032,0.09582602400593032
81,82,2.4594335151838425,2.459434330104076,57.24412477552388,23.95065291486421,24.89005239343773,57.71649543271211,23.67181569745952,24.518756040506844,57.50037889506163,23.76796181126568,24.614902154313,0.9231469143370266,0.9154574729241065,1.0293961541540195,0.5044471282533767,0.4723706571882289,-0.27883721740468914,-0.37129635293088725,0.25625411953775057,-0.18269110359853258,-0.2751502391247307,-0.21611653765047834,0.09614611380615656,0.09614611380615656
82,83,2.489426606832426,2.4894274316907112,57.18815654358933,23.987362402757892,24.921635257000833,57.69418624726281,23.716647748912095,24.617479538263694,57.479084456755956,23.81310979828453,24.71394158763613,0.9241845529723698,0.9070719348282266,0.9889788354543583,0.5009393162981058,0.5060297036734838,-0.27071465384579696,-0.30415571873713887,0.2909279131666267,-0.174252604473363,-0.2076936693647049,-0.21510179050685707,0.09646204937243397,0.09646204937243397
83,84,2.5194196984810096,2.519420533277346,57.1825627644453,24.025979236335527,24.986528681827746,57.71634544503567,23.74369965993759,24.674406324039694,57.501794516831374,23.840283377174444,24.770990041276548,0.8916905534028513,1.1950789183345205,1.2838103501797606,0.5033950486925807,0.5337826805903703,-0.28227957639793644,-0.3121223577880521,0.3192317523860737,-0.18569585916108267,-0.2155386405511983,-0.21455092820429655,0.09658371723685377,0.09658371723685377
84,85,2.5494127901295927,2.5494136348639813,57.1716066403309,24.077292781996555,25.045568812088085,57.70562517281138,23.753497278571473,24.698892117682107,57.491337312874606,23.85009817082917,24.795493009939804,0.9706075443383257,0.5982626379468885,0.6797096518034844,0.5044790182712227,0.5340185324804807,-0.3237955034250817,-0.3466766944059785,0.3197306725437059,-0.22719461116738415,-0.25007580214828096,-0.2142878599367748,0.09660089225769752,0.09660089225769752
85,86,2.579405881778176,2.579406736450616,57.16960670693003,24.10718146766002,25.086140311885934,57.732897510973906,23.737240428212743,24.685794069579487,57.5181925094812,23.833891627067146,24.78244526843389,0.9137613258360179,0.993841653312592,1.1139158016582718,0.502412983078008,0.5632908040438735,-0.3699410394472764,-0.40034624230644766,0.34858580255117033,-0.27328984059287365,-0.3036950434520449,-0.21470500149270322,0.09665119885440276,0.09665119885440276
86,87,2.6093989734267597,2.6093998380372514,57.18267930224096,24.10155037806727,25.082118103164298,57.78432662273539,23.734248972407926,24.666222392566993,57.56914987337039,23.830900171262357,24.762873591421425,0.9728604843313935,0.5871841927735499,0.6418833765397953,0.5006765722466587,0.601647320494429,-0.36730140565934377,-0.41589571059730446,0.3864705711294292,-0.2706502068049126,-0.31924451174287327,-0.21517674936499986,0.09665119885443119,0.09665119885443119
87,88,2.6393920650753433,2.639392939623886,57.33021098376143,24.129426693935404,25.111070222262573,57.76887009941317,23.82194531962176,24.63365093629892,57.55057140365204,23.91963463622116,24.73134025289832,0.9709115800149581,0.5967419438322658,0.6550938419980471,0.502976095871617,0.4386591156517383,-0.3074813743136424,-0.47741928596365213,0.22036041989061061,-0.20979205771424247,-0.3797299693642522,-0.2182986957611277,0.09768931659939994,0.09768931659939994
88,89,2.6693851567239264,2.6693860412105215,57.23577706631805,24.22708765974893,25.143618615705428,57.828601386223546,23.859379522098294,24.54896275109394,57.607889132979984,23.957278168212042,24.646861397207687,0.8583189280260425,1.5399258229361645,1.6437613925556604,0.5040532014389972,0.5928243199054961,-0.36770813765063437,-0.5946558646114894,0.3721120666619342,-0.26980949153688627,-0.49675721849774135,-0.22071225324356192,0.0978986461137481,0.0978986461137481
89,90,2.69937824837251,2.6993791427971567,57.256432636439214,24.294178611438685,25.056351676109966,57.686826335460154,23.945329998317703,24.568425953454977,57.464042106617455,24.044227294285264,24.667323249422537,0.8576652727738716,1.5471307697900585,1.6327064858611755,0.5196955076601789,0.4303936990209394,-0.3488486131209818,-0.4879257226549889,0.20760947017824094,-0.24995131715342112,-0.3890284266874282,-0.22278422884269844,0.0988972959675607,0.0988972959675607
90,91,2.7293713400210935,2.7293722443837916,57.23144318859941,24.411504945306014,25.091108967118736,56.68081953955831,24.322832778166116,25.073350185535702,56.44223962489299,24.433791099674636,25.18430850704422,0.8237314549348523,1.9431013770268226,1.9059544386857363,0.5671946023641139,-0.5506236490410998,-0.08867216713989734,-0.017758781583033567,-0.7892035637064154,0.022286154368622135,0.09319953992548591,-0.23857991466531558,0.11095832150851948,0.11095832150851948
91,92,2.759364431669677,2.759365345970427,56.38697496260356,24.707805844935727,25.472421089922566,55.963794384414975,24.571447872625185,25.41725199455371,55.71909586725429,24.688902401553293,25.534706523481816,0.8751720976079668,1.3600072657738533,1.4113794015557724,0.5652594819318771,-0.42318057818858534,-0.1363579723105417,-0.05516909536885706,-0.6678790953492708,-0.01890344338243466,0.06228543355924998,-0.24469851716068547,0.11745452892810704,0.11745452892810704
92,93,2.78935752331826,2.7893584475570616,55.71577124687837,24.90617172011117,25.770766514834964,55.70308149307122,24.842861954308233,25.669853954160345,55.44803713255047,24.96791093614533,25.79490293599744,0.8263302738845474,1.9113047084366612,2.006235348874574,0.5788801705553617,-0.01268975380715176,-0.06330976580293779,-0.10091256067461885,-0.26773411432790084,0.06173921603415877,0.024136421162477717,-0.2550443605207491,0.12504898183709656,0.12504898183709656
93,94,2.8193506149668437,2.819351549143697,55.156181829606936,25.1574925255981,26.013314414073147,54.8692646321784,25.198375778293155,26.068930622849308,54.59947239509606,25.335438269061484,26.205993113617637,0.8416172486292087,1.7291260863787918,1.7881624484371408,0.5614063564785452,-0.2869171974285365,0.04088325269505333,0.05561620877616136,-0.5567094345108785,0.17794574346338266,0.19267869954449068,-0.269792237082342,0.13706249076832933,0.13706249076832933
94,95,2.8493437066154272,2.8493446507303317,54.44880197019045,25.466837223300633,26.37616710403601,54.28115645055699,25.432570919933113,26.31859118776282,54.00516379447297,25.576044840644215,26.462065108473922,0.8801089422428244,1.3094961715418272,1.2983759628564617,0.5440696923698044,-0.16764551963346008,-0.03426630336752012,-0.057575916273190586,-0.44363817571748143,0.10920761734358209,0.08589800443791162,-0.27599265608402135,0.1434739207111022,0.1434739207111022
95,96,2.879336798264011,2.879337752316967,53.8243831859104,25.72421930008314,26.668934454639277,53.9031026202775,25.706045613811,26.50639870725101,53.615822203769724,25.857896243297887,26.658249336737896,0.8735675737383731,1.3766420923911,1.4874225022430205,0.5480279659921199,0.07871943436710183,-0.018173686272138667,-0.1625357473882687,-0.20856098214067487,0.13367694321474843,-0.010685117901381602,-0.2872804165077767,0.1518506294868871,0.1518506294868871
