frame,baseline_alpha_deg,matlab_alpha_deg,baseline_raw_error_deg,localmax_alpha_deg,delta_localmax_deg,mass_below_8deg,mass_below_10deg,gap_to_lower_deg,oracle_high_angle_overweight
948,34.0,34.0,0.0,31.0,3.0,0.1939191694475343,0.1939191694475343,1.5,False
949,32.5,34.0,-1.5,31.0,1.5,0.20637273064097814,0.20637273064097814,0.5,False
950,32.5,33.5,-1.0,34.0,-1.5,0.29524511610762993,0.20014743826022852,0.5,False
951,32.5,33.5,-1.0,32.0,0.5,0.2977548767022451,0.2027972027972028,0.5,False
952,34.0,33.5,0.5,32.0,2.0,0.29467889908256883,0.20036697247706423,1.5,False
953,33.5,32.5,1.0,33.5,0.0,0.3036039315617037,0.3036039315617037,1.5,False
954,32.0,33.5,-1.5,26.0,6.0,0.20911429621462696,0.20911429621462696,14.0,False
955,32.0,32.0,0.0,27.0,5.0,0.20596904937361826,0.20596904937361826,7.0,False
956,33.5,32.5,1.0,29.0,4.5,0.2018950437317784,0.10568513119533528,1.5,False
957,33.5,33.5,0.0,33.5,0.0,0.20058565153733526,0.20058565153733526,1.5,False
958,33.5,33.5,0.0,29.5,4.0,0.19868995633187772,0.19868995633187772,1.5,False
959,32.0,33.5,-1.5,27.0,5.0,0.30039811798769456,0.20195439739413681,7.0,False
960,32.0,32.0,0.0,27.0,5.0,0.28691520467836257,0.19042397660818713,5.0,False
961,32.0,32.0,0.0,32.0,0.0,0.49171880750828123,0.3927125506072875,8.5,False
962,33.5,31.0,2.5,27.0,6.5,0.19894498869630745,0.19894498869630745,1.5,False
963,33.5,33.0,0.5,31.5,2.0,0.296875,0.296875,1.5,False
964,32.5,31.5,1.0,23.5,9.0,0.2920222634508349,0.2920222634508349,1.0,False
965,32.0,32.0,0.0,21.0,11.0,0.28915216586449466,0.28915216586449466,14.0,False
966,32.0,32.0,0.0,20.0,12.0,0.2914536157779401,0.2914536157779401,0.5,False
967,32.5,32.0,0.5,28.5,4.0,0.2001490868430861,0.2001490868430861,0.5,False
968,32.0,33.0,-1.0,19.0,13.0,0.3825075075075075,0.3825075075075075,0.5,False
969,32.0,32.0,0.0,21.0,11.0,0.3787769784172662,0.3787769784172662,1.5,False
970,32.0,30.5,1.5,29.0,3.0,0.19552874378992194,0.19552874378992194,1.5,False
971,31.0,32.0,-1.0,27.0,4.0,0.29054054054054057,0.29054054054054057,2.0,False
972,31.5,31.0,0.5,25.5,6.0,0.2950879765395894,0.2950879765395894,0.5,False
973,32.0,31.0,1.0,27.5,4.5,0.099214846538187,0.099214846538187,1.0,False
974,31.0,32.0,-1.0,28.5,2.5,0.2883703973751367,0.2883703973751367,0.5,False
975,31.5,30.5,1.0,22.0,9.5,0.28679381072328175,0.19611370996761424,1.0,False
976,31.5,30.0,1.5,26.0,5.5,0.3792598021253206,0.2887504580432393,1.0,False
977,27.0,31.5,-4.5,27.0,0.0,0.1949592290585619,0.09710896960711639,4.5,False
978,28.5,30.5,-2.0,22.5,6.0,0.3953913679590344,0.1960497439648866,6.0,False
979,27.0,30.5,-3.5,19.5,7.5,0.30956848030018763,0.20637898686679174,2.5,False
980,30.5,17.5,13.0,29.0,1.5,0.19530658591975775,0.19530658591975775,1.0,True
981,31.0,30.5,0.5,31.0,0.0,0.19863532979529946,0.19863532979529946,1.5,False
982,29.5,31.0,-1.5,18.5,11.0,0.48826979472140764,0.48826979472140764,11.0,False
983,30.0,29.5,0.5,27.0,3.0,0.19694767441860467,0.10210755813953488,0.5,False
984,28.5,26.5,2.0,28.5,0.0,0.2952594251586413,0.2952594251586413,1.5,False
985,19.0,26.5,-7.5,17.5,1.5,0.09640341119762699,0.09640341119762699,1.5,False
986,28.5,19.0,9.5,17.0,11.5,0.4024114544084401,0.4024114544084401,11.5,True
987,29.0,19.5,9.5,18.5,10.5,0.3976305072195483,0.3976305072195483,1.5,False
988,28.0,29.0,-1.0,27.5,0.5,0.3933456561922366,0.2987060998151571,0.5,False
989,28.0,28.0,0.0,24.5,3.5,0.30343511450381677,0.30343511450381677,0.5,False
990,28.5,28.5,0.0,28.5,0.0,0.1957710535909588,0.1957710535909588,0.5,False
991,28.5,27.0,1.5,28.0,0.5,0.19215105516475378,0.19215105516475378,0.5,False
992,27.0,23.5,3.5,25.5,1.5,0.2958924027626318,0.19592875318066158,1.5,False
993,27.5,23.5,4.0,25.0,2.5,0.3969109195402299,0.3969109195402299,2.5,False
994,27.0,16.5,10.5,20.5,6.5,0.389402560455192,0.389402560455192,12.5,True
995,27.0,20.5,6.5,16.5,10.5,0.3905031892274982,0.3905031892274982,1.5,False
996,26.5,24.5,2.0,24.5,2.0,0.2975415762834418,0.2975415762834418,2.0,False
997,27.5,24.0,3.5,26.5,1.0,0.10718075698620445,0.10718075698620445,1.0,False
998,26.5,26.0,0.5,23.5,3.0,0.19752650176678443,0.19752650176678443,1.5,False
999,27.0,23.5,3.5,24.0,3.0,0.18910140743413928,0.18910140743413928,0.5,False
1000,26.5,26.5,0.0,26.5,0.0,0.09084354722422494,0.0,0.5,False
1001,26.5,23.0,3.5,22.5,4.0,0.18943206326383896,0.18943206326383896,1.5,False
1002,26.5,25.0,1.5,26.0,0.5,0.1873209169054441,0.1873209169054441,0.5,False
1003,26.5,26.0,0.5,27.5,-1.0,0.09688952449052557,0.09688952449052557,0.5,False
1004,26.5,25.5,1.0,26.5,0.0,0.18829787234042553,0.18829787234042553,0.5,False
1005,26.5,25.5,1.0,25.5,1.0,0.09481847021501587,0.09481847021501587,1.0,False
1006,25.5,25.0,0.5,25.5,0.0,0.18805863425098318,0.18805863425098318,2.5,False
1007,25.0,23.0,2.0,23.5,1.5,0.0,0.0,2.5,False
1008,26.0,25.0,1.0,17.5,8.5,0.0,0.0,0.5,False
1009,25.5,25.5,0.0,21.5,4.0,0.09238193726301275,0.09238193726301275,0.5,False
1010,25.0,25.0,0.0,24.5,0.5,0.09046110524463218,0.09046110524463218,0.5,False
1011,24.5,24.5,0.0,22.5,2.0,0.0912863070539419,0.0,1.5,False
1012,25.5,24.5,1.0,23.0,2.5,0.09265734265734266,0.09265734265734266,1.0,False
1013,25.5,24.5,1.0,24.5,1.0,0.09382716049382717,0.09382716049382717,1.0,False
1014,24.5,24.5,0.0,23.0,1.5,0.0,0.0,1.5,False
1015,24.5,24.5,0.0,20.5,4.0,0.0,0.0,1.0,False
1016,24.0,24.0,0.0,21.0,3.0,0.0,0.0,1.5,False
1017,24.0,24.0,0.0,22.5,1.5,0.0,0.0,1.5,False
1018,22.5,22.0,0.5,22.0,0.5,0.09014675052410902,0.0,0.5,False
1019,23.5,23.0,0.5,22.5,1.0,0.0,0.0,1.0,False
1020,23.5,23.0,0.5,16.5,7.0,0.09227614490772386,0.09227614490772386,1.5,False
1021,23.5,23.5,0.0,22.5,1.0,0.0,0.0,1.0,False
1022,23.0,23.5,-0.5,22.5,0.5,0.09301533219761499,0.09301533219761499,0.5,False
1023,22.0,22.5,-0.5,20.0,2.0,0.3018363939899833,0.201669449081803,2.0,False
1024,21.5,22.0,-0.5,19.0,2.5,0.2868796736913664,0.2868796736913664,1.5,False
1025,21.5,21.5,0.0,22.0,-0.5,0.10271384403984885,0.10271384403984885,1.5,False
1026,21.0,21.5,-0.5,21.0,0.0,0.2883625128733265,0.18674905595605906,7.0,False
1027,20.5,21.0,-0.5,20.5,0.0,0.09548254620123203,0.09548254620123203,1.5,False
1028,20.5,20.5,0.0,20.5,0.0,0.0,0.0,1.0,False
1029,20.0,20.5,-0.5,20.0,0.0,0.28532235939643347,0.28532235939643347,1.0,False
1030,21.0,20.0,1.0,21.0,0.0,0.09279437609841827,0.09279437609841827,1.5,False
1031,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.5,False
1032,20.0,19.5,0.5,18.0,2.0,0.0,0.0,1.0,False
1033,21.5,20.0,1.5,23.5,-2.0,0.09243111266131845,0.09243111266131845,1.0,False
1034,20.5,20.0,0.5,21.5,-1.0,0.18373071528751755,0.09151472650771389,0.5,False
1035,21.5,20.0,1.5,20.0,1.5,0.0,0.0,1.0,False
1036,21.5,20.5,1.0,21.5,0.0,0.0,0.0,1.0,False
1037,22.5,20.5,2.0,23.5,-1.0,0.0,0.0,1.5,False
1038,21.5,20.5,1.0,21.5,0.0,0.0,0.0,1.0,False
1039,21.5,20.5,1.0,21.5,0.0,0.0,0.0,1.0,False
1040,20.5,20.5,0.0,21.5,-1.0,0.09094017094017094,0.09094017094017094,0.5,False
1041,20.5,20.0,0.5,20.5,0.0,0.0,0.0,0.5,False
1042,21.5,20.5,1.0,21.5,0.0,0.0,0.0,1.0,False
1043,20.5,20.0,0.5,21.5,-1.0,0.0924483576024382,0.0,0.5,False
1044,21.5,20.5,1.0,21.5,0.0,0.0,0.0,1.0,False
1045,21.5,20.5,1.0,21.5,0.0,0.09237487403426269,0.09237487403426269,1.0,False
1046,20.5,20.5,0.0,20.0,0.5,0.09402283411685695,0.0,0.5,False
1047,21.5,20.5,1.0,20.5,1.0,0.09477561955793704,0.09477561955793704,1.0,False
1048,20.5,20.5,0.0,20.5,0.0,0.18754208754208754,0.09259259259259259,0.5,False
1049,20.5,20.5,0.0,15.0,5.5,0.1892626571525654,0.09378185524974515,1.0,False
1050,20.5,20.5,0.0,18.0,2.5,0.09462656302805002,0.0,1.5,False
1051,20.5,20.5,0.0,20.5,0.0,0.18394648829431437,0.08996655518394649,0.5,False
1052,20.5,20.5,0.0,18.0,2.5,0.18636668905305576,0.09301544660846206,0.5,False
1053,20.5,20.5,0.0,18.5,2.0,0.1856327626720376,0.09365558912386707,0.5,False
1054,20.5,20.5,0.0,18.5,2.0,0.19012675116744496,0.09506337558372248,0.5,False
1055,20.5,20.5,0.0,20.5,0.0,0.1898989898989899,0.09663299663299663,0.5,False
1056,20.5,20.5,0.0,20.5,0.0,0.1903476206547418,0.09686128923388458,3.0,False
1057,20.5,20.5,0.0,17.5,3.0,0.1918408631153068,0.09710047201618341,1.0,False
1058,21.0,20.5,0.5,18.5,2.5,0.19016949152542373,0.19016949152542373,0.5,False
1059,20.5,20.5,0.0,17.5,3.0,0.09748641304347826,0.09748641304347826,1.0,False
1060,20.5,20.5,0.0,21.0,-0.5,0.10003425830763961,0.10003425830763961,1.0,False
1061,20.5,20.5,0.0,18.5,2.0,0.1935594381637547,0.10003425830763961,0.5,False
1062,20.5,20.5,0.0,20.5,0.0,0.09959623149394348,0.09959623149394348,0.5,False
1063,20.5,20.5,0.0,20.5,0.0,0.19365721997300944,0.10290148448043185,0.5,False
1064,20.5,20.5,0.0,18.5,2.0,0.10466286481046629,0.10466286481046629,0.5,False
1065,20.5,20.5,0.0,17.5,3.0,0.10490921318090114,0.10490921318090114,0.5,False
1066,20.5,20.5,0.0,13.5,7.0,0.10342511752854265,0.10342511752854265,0.5,False
1067,20.5,20.5,0.0,13.5,7.0,0.10221923335574983,0.10221923335574983,0.5,False
1068,21.0,20.5,0.5,15.5,5.5,0.10135593220338983,0.10135593220338983,0.5,False
1069,20.5,20.5,0.0,15.5,5.0,0.09959623149394348,0.09959623149394348,1.0,False
1070,21.0,20.5,0.5,19.0,2.0,0.09979702300405954,0.09979702300405954,0.5,False
1071,21.0,20.5,0.5,19.0,2.0,0.09859154929577464,0.09859154929577464,0.5,False
1072,21.0,20.5,0.5,17.5,3.5,0.10046885465505694,0.10046885465505694,0.5,False
1073,20.5,20.5,0.0,17.5,3.0,0.1015025041736227,0.1015025041736227,0.5,False
1074,20.5,20.5,0.0,19.0,1.5,0.10056989607777406,0.10056989607777406,0.5,False
1075,20.5,20.5,0.0,19.0,1.5,0.09926224010731052,0.09926224010731052,0.5,False
1076,20.5,20.5,0.0,19.0,1.5,0.09621186724773717,0.09621186724773717,0.5,False
1077,20.5,20.0,0.5,17.5,3.0,0.0,0.0,0.5,False
1078,20.5,20.0,0.5,19.0,1.5,0.0,0.0,0.5,False
1079,20.5,20.5,0.0,17.5,3.0,0.0,0.0,0.5,False
1080,20.5,20.0,0.5,17.5,3.0,0.0,0.0,0.5,False
1081,20.5,20.0,0.5,20.5,0.0,0.0,0.0,0.5,False
1082,20.5,20.0,0.5,17.5,3.0,0.0,0.0,0.5,False
1083,20.5,20.0,0.5,15.0,5.5,0.0,0.0,0.5,False
1084,20.5,20.0,0.5,20.5,0.0,0.0,0.0,0.5,False
1085,20.5,20.0,0.5,20.5,0.0,0.0,0.0,0.5,False
1086,20.0,20.0,0.0,17.5,2.5,0.0,0.0,1.0,False
1087,20.0,20.0,0.0,20.5,-0.5,0.0,0.0,1.0,False
1088,20.0,20.0,0.0,20.5,-0.5,0.0,0.0,1.0,False
1089,20.0,20.0,0.0,15.0,5.0,0.0,0.0,1.0,False
1090,20.5,20.0,0.5,17.5,3.0,0.0,0.0,0.5,False
1091,20.0,20.0,0.0,17.5,2.5,0.0,0.0,0.5,False
1092,20.0,20.0,0.0,19.5,0.5,0.0,0.0,0.5,False
1093,20.0,20.0,0.0,19.5,0.5,0.0,0.0,0.5,False
1094,20.0,20.0,0.0,19.5,0.5,0.0,0.0,0.5,False
1095,20.0,20.0,0.0,19.5,0.5,0.0,0.0,0.5,False
1096,20.0,20.0,0.0,19.5,0.5,0.0,0.0,0.5,False
1097,20.0,20.0,0.0,19.5,0.5,0.09359944941500344,0.09359944941500344,0.5,False
1098,20.0,20.0,0.0,19.5,0.5,0.0,0.0,0.5,False
1099,20.0,20.0,0.0,19.5,0.5,0.0,0.0,0.5,False
1100,20.0,20.0,0.0,19.5,0.5,0.0,0.0,0.5,False
1101,20.0,20.0,0.0,19.5,0.5,0.0,0.0,0.5,False
1102,20.0,20.0,0.0,17.5,2.5,0.09271296613068765,0.09271296613068765,0.5,False
1103,21.5,20.0,1.5,21.5,0.0,0.0,0.0,1.0,False
1104,21.0,20.0,1.0,17.5,3.5,0.0,0.0,0.5,False
1105,22.5,20.5,2.0,20.5,2.0,0.0,0.0,1.5,False
1106,22.0,21.0,1.0,19.0,3.0,0.09079033311561072,0.0,1.0,False
1107,22.0,21.0,1.0,19.5,2.5,0.0908790482485129,0.0,0.5,False
1108,22.0,21.5,0.5,21.0,1.0,0.09093982420554429,0.09093982420554429,0.5,False
1109,22.0,21.5,0.5,14.5,7.5,0.09465855307640297,0.09465855307640297,0.5,False
1110,22.5,21.5,1.0,21.5,1.0,0.0983663538408064,0.0983663538408064,0.5,False
1111,22.5,22.0,0.5,16.0,6.5,0.18888144675150703,0.0927662424648359,1.5,False
1112,22.0,21.0,1.0,21.5,0.5,0.09683098591549295,0.0,0.5,False
1113,24.0,21.0,3.0,22.5,1.5,0.0,0.0,1.0,False
1114,23.0,23.0,0.0,21.5,1.5,0.09072305593451568,0.09072305593451568,0.5,False
1115,24.0,23.0,1.0,22.5,1.5,0.09513960703205791,0.09513960703205791,0.5,False
1116,24.5,23.0,1.5,24.5,0.0,0.094023068857043,0.094023068857043,1.5,False
1117,25.5,23.0,2.5,25.5,0.0,0.0,0.0,1.0,False
1118,25.5,23.5,2.0,23.0,2.5,0.0,0.0,0.5,False
1119,25.5,24.0,1.5,25.0,0.5,0.0,0.0,0.5,False
1120,25.0,25.5,-0.5,25.0,0.0,0.0,0.0,0.5,False
1121,25.0,24.0,1.0,25.0,0.0,0.09372915276851235,0.09372915276851235,0.5,False
1122,26.0,25.0,1.0,23.5,2.5,0.0,0.0,1.0,False
1123,25.0,24.5,0.5,22.5,2.5,0.0,0.0,0.5,False
1124,25.5,24.5,1.0,25.5,0.0,0.09564621186150155,0.09564621186150155,0.5,False
1125,25.5,25.5,0.0,21.0,4.5,0.0,0.0,1.0,False
1126,25.5,25.0,0.5,21.5,4.0,0.09229676961306355,0.09229676961306355,0.5,False
1127,26.5,24.5,2.0,25.5,1.0,0.08923611111111111,0.08923611111111111,1.0,False
1128,26.0,25.0,1.0,26.0,0.0,0.09016684416045438,0.09016684416045438,0.5,False
1129,26.5,25.5,1.0,22.0,4.5,0.0,0.0,0.5,False
1130,26.5,23.0,3.5,26.5,0.0,0.18765788523998556,0.18765788523998556,0.5,False
1131,27.0,26.0,1.0,27.0,0.0,0.19724437998549674,0.19724437998549674,0.5,False
1132,27.0,25.5,1.5,20.0,7.0,0.19553474972992438,0.19553474972992438,0.5,False
1133,26.5,26.5,0.0,28.0,-1.5,0.2867803837953092,0.2867803837953092,0.5,False
1134,27.0,26.5,0.5,24.5,2.5,0.28144144144144145,0.28144144144144145,0.5,False
1135,27.0,26.5,0.5,25.0,2.0,0.09606003752345216,0.09606003752345216,2.0,False
1136,24.5,20.5,4.0,24.0,0.5,0.2912267928649436,0.19439388423734982,0.5,False
1137,27.0,24.0,3.0,27.0,0.0,0.19630156472261734,0.19630156472261734,1.5,False
1138,27.5,27.0,0.5,27.5,0.0,0.2012043924902586,0.2012043924902586,1.0,False
1139,27.5,25.0,2.5,27.5,0.0,0.39229671897289586,0.39229671897289586,1.0,False
1140,26.5,25.5,1.0,25.5,1.0,0.39760348583877997,0.2962962962962963,2.5,False
1141,27.5,14.5,13.0,26.0,1.5,0.3061152350653941,0.3061152350653941,1.5,True
1142,27.5,17.5,10.0,23.0,4.5,0.29717474712242764,0.20439483780955703,1.5,True
1143,28.0,19.0,9.0,23.0,5.0,0.295687885010267,0.295687885010267,1.5,True
1144,23.0,27.5,-4.5,22.0,1.0,0.2917256011315417,0.1891796322489392,4.0,False
1145,27.5,19.0,8.5,23.0,4.5,0.30178134823611596,0.20747467691232974,1.5,True
1146,27.5,23.0,4.5,23.0,4.5,0.3020833333333333,0.3020833333333333,1.5,False
1147,27.5,18.0,9.5,23.5,4.0,0.3035286056868791,0.20280918122644742,1.5,True
1148,28.5,18.5,10.0,24.5,4.0,0.3053977272727273,0.3053977272727273,1.5,True
1149,28.0,23.5,4.5,21.0,7.0,0.21588089330024812,0.11485288904643744,0.5,False
1150,29.0,18.5,10.5,27.5,1.5,0.30954115076474875,0.30954115076474875,1.5,True
1151,27.5,18.0,9.5,28.5,-1.0,0.40427098674521356,0.3033873343151694,9.0,True
1152,28.0,18.0,10.0,28.0,0.0,0.4041862143630458,0.3024178996752075,2.5,True
1153,28.0,18.5,9.5,25.0,3.0,0.31498579545454547,0.21235795454545453,2.0,True
1154,28.0,18.5,9.5,28.0,0.0,0.3024092053218267,0.3024092053218267,0.5,False
1155,28.0,17.5,10.5,26.5,1.5,0.20693391115926327,0.20693391115926327,0.5,False
1156,28.0,27.5,0.5,26.5,1.5,0.19423652694610777,0.09955089820359281,0.5,False
1157,29.5,27.5,2.0,24.0,5.5,0.2812035661218425,0.2812035661218425,1.0,False
1158,29.0,28.0,1.0,29.5,-0.5,0.30154440154440154,0.2034749034749035,0.5,False
1159,28.5,28.5,0.0,26.0,2.5,0.2980948823309675,0.2980948823309675,2.5,False
1160,29.5,19.5,10.0,26.5,3.0,0.2957486136783734,0.2957486136783734,1.0,True
1161,30.0,18.5,11.5,18.5,11.5,0.3009922822491731,0.3009922822491731,1.5,True
1162,29.5,18.5,11.0,18.5,11.0,0.3907793633369923,0.3907793633369923,2.5,True
1163,29.5,18.5,11.0,27.0,2.5,0.19868995633187775,0.19868995633187775,2.5,True
1164,29.5,29.5,0.0,29.5,0.0,0.3054439166971136,0.3054439166971136,0.5,False
1165,30.5,29.0,1.5,21.5,9.0,0.2856093979441997,0.2856093979441997,1.0,False
1166,30.5,30.5,0.0,30.0,0.5,0.19032141567352834,0.19032141567352834,0.5,False
1167,31.5,30.0,1.5,17.5,14.0,0.19823788546255505,0.19823788546255505,1.0,False
1168,31.0,30.5,0.5,31.0,0.0,0.3088067098741899,0.3088067098741899,0.5,False
1169,30.5,31.0,-0.5,26.5,4.0,0.30763555883437843,0.20914791589819254,0.5,False
1170,28.0,30.5,-2.5,17.5,10.5,0.4054669703872438,0.4054669703872438,5.5,False
1171,32.0,18.0,14.0,28.5,3.5,0.09882620219613783,0.09882620219613783,1.5,False
1172,32.0,30.5,1.5,32.0,0.0,0.2960829493087558,0.19546850998463902,1.0,False
1173,32.0,32.0,0.0,31.0,1.0,0.2945590994371482,0.2945590994371482,1.0,False
1174,31.5,31.0,0.5,23.0,8.5,0.29092261904761907,0.29092261904761907,14.0,False
1175,32.5,33.0,-0.5,22.5,10.0,0.28978534418948926,0.28978534418948926,0.5,False
1176,32.5,33.5,-1.0,31.5,1.0,0.19859985261606486,0.19859985261606486,1.0,False
1177,32.5,31.5,1.0,31.5,1.0,0.19800884955752213,0.19800884955752213,1.0,False
1178,32.0,32.5,-0.5,31.5,0.5,0.29577464788732394,0.20014825796886582,0.5,False
1179,33.5,32.0,1.5,31.5,2.0,0.19902912621359223,0.19902912621359223,1.5,False
1180,32.0,33.0,-1.0,29.0,3.0,0.20127675553886593,0.09425460007510326,9.0,False
1181,33.0,33.5,-0.5,29.0,4.0,0.29048656499636893,0.29048656499636893,1.5,False
1182,32.0,33.0,-1.0,29.0,3.0,0.2943181818181818,0.18863636363636363,0.5,False
1183,33.5,33.5,0.0,32.0,1.5,0.10282485875706214,0.10282485875706214,1.5,False
1184,34.0,31.5,2.5,33.0,1.0,0.10266159695817491,0.10266159695817491,1.0,False
1185,34.0,33.5,0.5,32.5,1.5,0.20680218921032056,0.10985144644253322,1.5,False
1186,33.5,34.0,-0.5,32.0,1.5,0.20711715313874451,0.20711715313874451,7.0,False
1187,33.0,35.0,-2.0,34.0,-1.0,0.20287044220325834,0.0,3.0,False
1188,30.0,30.0,0.0,32.5,-2.5,0.09741012756088133,0.09741012756088133,4.0,False
1189,32.5,30.0,2.5,30.0,2.5,0.11430763329497506,0.0,2.5,False
1190,33.5,30.0,3.5,32.5,1.0,0.11205236811705814,0.0,1.5,False
1191,32.0,30.0,2.0,30.0,2.0,0.107006854531607,0.0,2.0,False
1192,30.0,30.0,0.0,32.0,-2.0,0.0,0.0,4.0,False
1193,32.0,32.0,0.0,30.0,2.0,0.1111111111111111,0.0,2.0,False
1194,32.0,33.0,-1.0,29.5,2.5,0.20978219335116546,0.09858616736721437,2.5,False
1195,33.5,34.0,-0.5,33.5,0.0,0.20610399397136397,0.09796533534287867,1.0,False
1196,32.0,33.5,-1.5,32.0,0.0,0.10419790104947527,0.0,2.0,False
1197,32.0,33.0,-1.0,32.0,0.0,0.2062763107539227,0.09873708381171067,2.0,False
1198,32.0,33.0,-1.0,32.0,0.0,0.29988553987027855,0.19381915299504007,2.0,False
1199,33.5,33.0,0.5,33.5,0.0,0.2936775158997381,0.1915450804339693,1.0,False
1200,34.0,33.5,0.5,33.5,0.5,0.2,0.2,2.0,False
1201,34.0,32.0,2.0,30.0,4.0,0.19865821841222514,0.19865821841222514,2.0,False
1202,32.0,32.0,0.0,32.0,0.0,0.29850746268656714,0.19477611940298506,3.0,False
1203,32.5,33.5,-1.0,34.0,-1.5,0.2930970837947582,0.18973791066814322,3.0,False
1204,33.5,34.0,-0.5,33.5,0.0,0.1006637168141593,0.0,1.5,False
1205,33.5,33.5,0.0,29.5,4.0,0.19857357357357358,0.0960960960960961,1.0,False
1206,33.5,32.5,1.0,33.0,0.5,0.20060445787684172,0.10011333585190782,1.0,False
1207,32.0,32.5,-0.5,29.5,2.5,0.29648991784914114,0.19865571321882003,2.5,False
1208,32.5,29.5,3.0,31.5,1.0,0.2916981132075472,0.09660377358490566,2.0,False
1209,31.5,31.5,0.0,29.5,2.0,0.19682659614658105,0.09406875708349074,1.0,False
1210,32.0,31.5,0.5,30.5,1.5,0.19738317757009344,0.09457943925233644,3.0,False
1211,32.0,32.0,0.0,24.0,8.0,0.1969414397612831,0.09548675867213727,2.0,False
1212,33.0,31.5,1.5,29.5,3.5,0.19477611940298506,0.09328358208955224,1.0,False
1213,33.0,30.0,3.0,33.0,0.0,0.2016522718738265,0.09800976342470898,1.0,False
1214,33.5,32.0,1.5,29.5,4.0,0.1966966966966967,0.09684684684684684,1.0,False
1215,33.5,32.5,1.0,29.0,4.5,0.19568508705526116,0.19568508705526116,1.5,False
1216,33.5,33.5,0.0,23.5,10.0,0.29304574191149124,0.29304574191149124,1.0,False
1217,33.5,32.5,1.0,27.5,6.0,0.10156833457804332,0.10156833457804332,1.0,False
1218,33.0,32.0,1.0,33.0,0.0,0.19803104884513442,0.09579704657326771,0.5,False
1219,33.5,32.5,1.0,27.0,6.5,0.19850467289719625,0.19850467289719625,1.5,False
1220,32.5,32.0,0.5,29.5,3.0,0.2946932630786601,0.192322167858487,1.0,False
1221,33.0,32.0,1.0,26.0,7.0,0.20148148148148148,0.09814814814814815,1.0,False
1222,32.5,32.0,0.5,26.0,6.5,0.2086410635155096,0.09933530280649926,0.5,False
1223,33.0,33.5,-0.5,33.0,0.0,0.30149253731343284,0.19365671641791044,1.5,False
1224,32.0,32.5,-0.5,26.0,6.0,0.30087154225085255,0.20083364910951118,8.5,False
1225,32.5,32.0,0.5,29.5,3.0,0.29284649776453053,0.29284649776453053,0.5,False
1226,31.5,31.5,0.0,24.0,7.5,0.287569573283859,0.287569573283859,12.0,False
1227,32.0,31.5,0.5,21.5,10.5,0.19518716577540107,0.19518716577540107,0.5,False
1228,32.5,32.0,0.5,28.5,4.0,0.09815720195562241,0.09815720195562241,1.5,False
1229,32.0,32.5,-0.5,23.0,9.0,0.2863988204939182,0.2863988204939182,1.5,False
1230,31.0,32.0,-1.0,20.5,10.5,0.4891013384321224,0.3950286806883365,8.5,False
1231,30.5,30.5,0.0,21.5,9.0,0.29783327212633126,0.29783327212633126,11.5,False
1232,30.5,30.0,0.5,26.5,4.0,0.3937037037037037,0.3937037037037037,4.0,False
1233,31.5,30.5,1.0,25.0,6.5,0.30821147356580425,0.30821147356580425,1.5,False
1234,32.0,19.5,12.5,31.0,1.0,0.20515653775322285,0.20515653775322285,1.0,True
1235,31.5,29.0,2.5,29.5,2.0,0.19164802386278895,0.19164802386278895,1.5,False
1236,29.5,29.5,0.0,29.5,0.0,0.2910868747649492,0.1959383226776984,2.5,False
1237,31.0,29.5,1.5,31.5,-0.5,0.1990950226244344,0.1990950226244344,1.0,False
1238,30.5,29.5,1.0,19.5,11.0,0.300374531835206,0.300374531835206,1.0,False
1239,31.0,19.5,11.5,32.0,-1.0,0.1967274079583488,0.1967274079583488,0.5,True
1240,31.0,30.0,1.0,30.0,1.0,0.2030905077262693,0.2030905077262693,1.5,False
1241,29.0,30.0,-1.0,26.5,2.5,0.3073815644509732,0.3073815644509732,10.0,False
1242,30.0,30.0,0.0,30.0,0.0,0.3104988830975428,0.3104988830975428,1.5,False
1243,30.0,29.0,1.0,23.5,6.5,0.40044994375703036,0.40044994375703036,0.5,False
1244,29.0,29.0,0.0,19.0,10.0,0.40182481751824817,0.40182481751824817,10.0,False
1245,29.0,29.5,-0.5,29.0,0.0,0.40266469282013323,0.40266469282013323,10.0,False
1246,30.5,29.5,1.0,29.0,1.5,0.20118782479584263,0.20118782479584263,1.5,False
1247,26.5,29.0,-2.5,19.5,7.0,0.49116347569955815,0.2919734904270987,8.0,False
1248,25.0,26.5,-1.5,19.5,5.5,0.3085735402808574,0.20509977827050999,5.5,False
1249,29.0,24.0,5.0,28.5,0.5,0.2962962962962963,0.1991199119911991,0.5,False
1250,30.0,28.5,1.5,28.5,1.5,0.2951120911429621,0.2951120911429621,1.0,False
1251,28.0,29.5,-1.5,19.0,9.0,0.3996309963099631,0.2992619926199262,2.5,False
1252,26.0,25.0,1.0,19.5,6.5,0.31273549359457425,0.2143933685003768,4.5,False
1253,21.0,19.0,2.0,21.0,0.0,0.20113851992409867,0.10550284629981024,4.0,False
1254,25.5,19.0,6.5,19.0,6.5,0.31494336865180855,0.20533430763609792,6.5,True
1255,23.5,25.0,-1.5,23.5,0.0,0.31203566121842496,0.199851411589896,6.5,False
1256,29.5,23.5,6.0,27.5,2.0,0.3982893268873187,0.3004834510970621,8.5,False
