row,frame,matlab_alpha,python_alpha,alpha_error_python_minus_matlab,abs_alpha_error,selected_line_alpha,py_first_peak_alpha,py_first_peak_weight,py_total_peak_weight,py_weighted_peak_spread,py_nearest_peak_to_matlab,py_nearest_peak_distance_to_matlab,py_nearest_peak_index,matlab_first_peak_alpha,matlab_first_peak_weight,matlab_total_peak_weight,matlab_weighted_peak_spread,matlab_nearest_peak_to_python,matlab_nearest_peak_distance_to_python,matlab_nearest_peak_index,mask_density,n_fascicle_candidates,category
2159,2159,20.0,23.0,3.0,3.0,18.434947967529297,25.0,267.0,2137.0,2.586335985025737,21.0,1.0,1,19.5,322.0,2884.0,1.7897018030513177,22.5,0.5,5,0.08763126283884048,79.0,"peak exists, weighted median differs"
2160,2160,20.0,23.0,3.0,3.0,17.878694534301758,25.0,270.0,2142.0,2.573295985060691,21.0,1.0,1,19.5,323.0,2904.0,1.5979683195592287,22.0,1.0,4,0.08772800862789154,113.0,"peak exists, weighted median differs"
2161,2161,20.0,23.0,3.0,3.0,18.434947967529297,25.0,272.0,2142.0,2.9271708683473388,21.0,1.0,1,19.5,323.0,2916.0,1.0387517146776406,22.0,1.0,6,0.08799246698617935,91.0,"peak exists, weighted median differs"
2162,2162,20.0,23.0,3.0,3.0,17.650123596191406,25.0,270.0,2150.0,2.930697674418605,21.0,1.0,1,19.5,326.0,2922.0,1.5942847364818618,22.0,1.0,6,0.08861812949180603,125.0,"peak exists, weighted median differs"
2163,2163,20.0,23.0,3.0,3.0,17.878694534301758,25.0,270.0,2156.0,3.11734693877551,21.0,1.0,1,19.5,331.0,2928.0,1.040129781420765,22.0,1.0,4,0.08951469510793686,108.0,"peak exists, weighted median differs"
2164,2164,20.0,23.0,3.0,3.0,18.434947967529297,25.0,270.0,2152.0,3.211431226765799,20.0,0.0,3,19.5,323.0,2915.0,1.0385934819897085,22.0,1.0,4,0.08872777968645096,91.0,"peak exists, weighted median differs"
2165,2165,20.0,23.0,3.0,3.0,17.81888771057129,25.0,270.0,2163.0,3.039297272306981,20.0,0.0,3,19.5,331.0,2930.0,1.0344709897610922,22.0,1.0,5,0.08923733979463577,138.0,"peak exists, weighted median differs"
2166,2166,20.0,23.0,3.0,3.0,17.927919387817383,25.0,269.0,2165.0,3.042956120092379,20.0,0.0,4,19.5,335.0,2903.0,1.215811229762315,22.5,0.5,8,0.08925668895244598,85.0,"peak exists, weighted median differs"
2167,2167,20.0,23.0,3.0,3.0,18.434947967529297,25.0,269.0,2178.0,3.0463728191000916,20.0,0.0,4,19.5,337.0,2916.0,1.2127914951989025,22.5,0.5,8,0.08972109854221344,94.0,"peak exists, weighted median differs"
2168,2168,20.0,23.0,3.0,3.0,17.927919387817383,25.0,273.0,2241.0,2.9178937974118697,21.0,1.0,1,19.5,332.0,2953.0,1.2710802573653912,22.5,0.5,8,0.09141102433204651,122.0,"peak exists, weighted median differs"
2169,2169,20.0,22.0,2.0,2.0,18.85315704345703,25.0,289.0,2450.0,2.4612244897959186,20.0,0.0,2,20.0,326.0,2895.0,2.449050086355786,22.0,0.0,2,0.10270518064498901,140.0,"peak exists, weighted median differs"
2170,2170,20.5,24.0,3.5,3.5,18.676700592041016,26.0,303.0,2411.0,2.9614267938614685,20.0,0.5,2,20.5,316.0,2854.0,3.0045550105115626,24.0,0.0,8,0.10988415777683258,155.0,"peak exists, weighted median differs"
2171,2171,21.0,25.0,4.0,4.0,17.81888771057129,27.0,289.0,2356.0,3.474108658743633,21.0,0.0,9,19.5,331.0,2970.0,2.0664983164983166,24.5,0.5,5,0.10525297373533249,148.0,"peak exists, weighted median differs"
2172,2172,21.0,24.0,3.0,3.0,19.025606155395508,27.0,266.0,2128.0,4.542293233082707,21.0,0.0,7,21.5,325.0,2899.0,3.9618834080717487,23.5,0.5,4,0.09437163174152374,130.0,"peak exists, weighted median differs"
2173,2173,21.5,25.0,3.5,3.5,23.008869171142578,27.0,286.0,2365.0,4.200422832980973,21.0,0.5,1,21.0,319.0,2858.0,2.4331700489853043,26.5,1.5,7,0.10855542868375778,105.0,"peak exists, weighted median differs"
2174,2174,21.5,21.0,-0.5,0.5,18.92464256286621,27.0,289.0,2319.0,5.179387667097887,21.0,0.5,3,21.5,310.0,2796.0,3.949749642346209,21.5,0.5,0,0.10245362669229507,137.0,matched within 1 deg
2175,2175,21.0,21.0,0.0,0.0,18.68735122680664,27.0,294.0,2386.0,5.447191953059514,21.0,0.0,6,21.0,293.0,2777.0,3.9189773136478214,21.0,0.0,0,0.10408550500869751,134.0,matched within 1 deg
2176,2176,21.0,22.0,1.0,1.0,18.69898223876953,27.0,292.0,2300.0,5.119565217391305,21.0,0.0,4,21.0,290.0,2747.0,4.94139060793593,22.0,0.0,7,0.10068628937005997,104.0,matched within 1 deg
2177,2177,21.0,22.0,1.0,1.0,22.06789779663086,27.0,302.0,2345.0,5.3339019189765455,22.0,1.0,6,24.5,296.0,2775.0,6.44,21.5,0.5,9,0.10324698686599731,153.0,matched within 1 deg
2178,2178,21.5,21.0,-0.5,0.5,18.970407485961914,27.0,287.0,2358.0,5.204834605597965,21.0,0.5,5,21.5,316.0,2862.0,4.793675751222921,21.5,0.5,0,0.09898991137742996,126.0,matched within 1 deg
2179,2179,21.5,23.0,1.5,1.5,19.65382194519043,27.0,282.0,2288.0,3.9947552447552446,21.0,0.5,6,21.5,361.0,2900.0,3.3241379310344827,23.0,0.0,1,0.10163445770740509,154.0,"peak exists, weighted median differs"
2180,2180,22.0,24.0,2.0,2.0,-21.801406860351562,20.0,255.0,2122.0,4.759189443920829,23.0,1.0,4,22.0,311.0,2873.0,2.2974242951618518,24.5,0.5,1,0.09039191156625748,152.0,"peak exists, weighted median differs"
2181,2181,22.0,24.0,2.0,2.0,19.358993530273438,28.0,285.0,2364.0,3.926818950930626,23.0,1.0,7,22.0,325.0,2895.0,2.7015544041450776,24.5,0.5,6,0.09957687556743622,183.0,"peak exists, weighted median differs"
2182,2182,23.5,23.0,-0.5,0.5,19.230670928955078,29.0,245.0,2038.0,5.884690873405299,24.0,0.5,2,22.0,315.0,2875.0,4.160869565217391,23.5,0.5,2,0.0818648561835289,125.0,matched within 1 deg
2183,2183,22.0,26.0,4.0,4.0,19.65382194519043,29.0,248.0,2000.0,2.8815,23.0,1.0,1,23.0,353.0,2883.0,4.634582032604926,26.5,0.5,7,0.07769162952899933,113.0,"peak exists, weighted median differs"
2184,2184,23.5,25.0,1.5,1.5,19.79887580871582,29.0,247.0,1991.0,3.8864892014063286,23.0,0.5,1,23.5,346.0,2889.0,2.766182069920388,25.5,0.5,4,0.0756598487496376,72.0,"peak exists, weighted median differs"
2185,2185,22.5,27.0,4.5,4.5,21.801406860351562,29.0,212.0,1820.0,5.62032967032967,24.0,1.5,2,23.5,324.0,2909.0,2.7438982468202133,26.5,0.5,6,0.0660620778799057,68.0,nearest Python peak also far
2186,2186,23.5,24.0,0.5,0.5,20.323135375976562,24.0,218.0,1864.0,5.3084763948497855,24.0,0.5,0,23.5,322.0,2836.0,2.749647390691114,24.0,0.0,1,0.07073196023702621,115.0,matched within 1 deg
2187,2187,24.5,24.0,-0.5,0.5,21.801406860351562,24.0,238.0,2080.0,4.810576923076923,24.0,0.5,0,24.5,320.0,2869.0,3.0304984315092365,24.5,0.5,0,0.09026935696601868,133.0,matched within 1 deg
2188,2188,24.5,25.0,0.5,0.5,20.376434326171875,25.0,236.0,1952.0,3.3263319672131146,25.0,0.5,0,24.5,305.0,2845.0,2.195430579964851,24.5,0.5,0,0.08177455514669418,133.0,matched within 1 deg
2189,2189,25.0,25.0,0.0,0.0,21.595308303833008,26.0,225.0,2085.0,3.3952038369304556,25.0,0.0,1,25.0,323.0,2853.0,3.1820890290921837,25.0,0.0,0,0.08088444173336029,127.0,matched within 1 deg
2190,2190,23.5,26.0,2.5,2.5,22.932098388671875,25.0,254.0,1992.0,3.2735943775100402,24.0,0.5,4,25.0,340.0,2944.0,3.8393342391304346,26.5,0.5,4,0.07377641648054123,95.0,"peak exists, weighted median differs"
2191,2191,25.0,25.0,0.0,0.0,21.801406860351562,25.0,204.0,1824.0,3.4923245614035086,25.0,0.0,0,25.0,332.0,2802.0,2.006780870806567,25.0,0.0,0,0.06797131150960922,68.0,matched within 1 deg
2192,2192,25.5,26.0,0.5,0.5,22.306203842163086,26.0,236.0,1894.0,3.6425554382259766,26.0,0.5,0,25.5,333.0,2892.0,4.982365145228216,25.5,0.5,0,0.07315719872713089,92.0,matched within 1 deg
2193,2193,26.0,26.0,0.0,0.0,22.932098388671875,26.0,318.0,2283.0,3.126149802890933,26.0,0.0,0,26.5,358.0,2892.0,4.505878284923928,26.0,0.0,5,0.09197218716144562,105.0,matched within 1 deg
2194,2194,25.5,26.0,0.5,0.5,24.567169189453125,26.0,263.0,1931.0,4.4878301398239255,26.0,0.5,0,25.5,333.0,2834.0,3.962244177840508,25.5,0.5,0,0.07548569142818451,94.0,matched within 1 deg
2195,2195,26.0,26.0,0.0,0.0,28.009174346923828,27.0,284.0,2126.0,3.572436500470367,26.0,0.0,7,26.0,375.0,2859.0,4.017663518712837,26.0,0.0,0,0.07684021443128586,83.0,matched within 1 deg
2196,2196,26.5,27.0,0.5,0.5,23.962488174438477,27.0,309.0,2309.0,4.934170636639238,27.0,0.5,0,26.5,363.0,2824.0,3.0823300283286117,27.0,0.0,8,0.08459970355033875,98.0,matched within 1 deg
2197,2197,25.5,27.0,1.5,1.5,20.136301040649414,27.0,267.0,2194.0,4.727438468550592,25.0,0.5,8,26.5,357.0,2859.0,3.391395592864638,27.0,0.0,7,0.08360638469457626,92.0,"peak exists, weighted median differs"
2198,2198,27.0,28.0,1.0,1.0,20.95577621459961,28.0,272.0,2184.0,4.322344322344322,27.0,0.0,4,27.0,322.0,2798.0,2.518763402430307,28.0,0.0,7,0.07820118963718414,96.0,matched within 1 deg
2199,2199,26.5,28.0,1.5,1.5,19.093490600585938,28.0,280.0,2143.0,3.6915538964069063,26.0,0.5,3,27.5,350.0,2831.0,2.7829388908512893,27.5,0.5,0,0.0822325125336647,93.0,"peak exists, weighted median differs"
2200,2200,26.5,27.0,0.5,0.5,-20.772247314453125,27.0,317.0,2363.0,4.054168429961913,27.0,0.5,0,28.0,347.0,2822.0,3.1089652728561306,26.5,0.5,2,0.10216981917619705,146.0,matched within 1 deg
2201,2201,26.5,27.0,0.5,0.5,23.198589324951172,28.0,265.0,2040.0,4.345098039215686,26.0,0.5,1,28.0,320.0,2764.0,3.766461649782923,26.5,0.5,1,0.07297659665346146,86.0,matched within 1 deg
2202,2202,27.0,27.0,0.0,0.0,16.8583984375,28.0,278.0,2218.0,3.630297565374211,27.0,0.0,3,27.0,318.0,2838.0,5.155919661733615,27.0,0.0,0,0.08141979575157166,107.0,matched within 1 deg
2203,2203,26.0,27.0,1.0,1.0,20.55604362487793,27.0,241.0,1880.0,3.7537234042553194,26.0,0.0,9,27.5,329.0,2725.0,4.861100917431193,27.0,0.0,1,0.05773497745394707,75.0,matched within 1 deg
2204,2204,27.0,28.0,1.0,1.0,18.434947967529297,28.0,319.0,2331.0,3.5143715143715144,27.0,0.0,3,27.5,340.0,2765.0,4.2681735985533455,27.5,0.5,0,0.08834077417850494,118.0,matched within 1 deg
2205,2205,27.0,28.0,1.0,1.0,18.7413387298584,28.0,319.0,2387.0,3.582739840804357,27.0,0.0,2,27.0,321.0,2801.0,6.248839700107105,28.5,0.5,1,0.09081116318702698,116.0,matched within 1 deg
2206,2206,28.0,28.0,0.0,0.0,17.474773406982422,29.0,329.0,2441.0,4.65956575174109,28.0,0.0,2,28.0,310.0,2822.0,5.0228561304039685,28.0,0.0,0,0.10089914500713348,130.0,matched within 1 deg
2207,2207,27.5,28.0,0.5,0.5,17.878694534301758,28.0,310.0,2386.0,4.27745180217938,28.0,0.5,0,28.5,314.0,2707.0,5.9532693018101215,28.5,0.5,0,0.09384272247552872,113.0,matched within 1 deg
2208,2208,27.5,27.0,-0.5,0.5,17.81888771057129,29.0,301.0,2247.0,4.813084112149533,27.0,0.5,1,29.0,316.0,2735.0,7.409323583180988,27.5,0.5,1,0.08744420856237411,99.0,matched within 1 deg
2209,2209,28.0,27.0,-1.0,1.0,17.241456985473633,30.0,288.0,2262.0,6.546419098143236,28.0,0.0,1,29.5,292.0,2638.0,6.52407126611069,27.5,0.5,6,0.08810211718082428,109.0,matched within 1 deg
2210,2210,19.0,29.0,10.0,10.0,17.241456985473633,29.0,257.0,2015.0,6.6461538461538465,18.0,1.0,8,29.5,306.0,2697.0,7.037449017426771,29.5,0.5,0,0.07611135393381119,68.0,"peak exists, weighted median differs"
2211,2211,28.5,30.0,1.5,1.5,20.323135375976562,30.0,239.0,1816.0,2.922356828193833,28.0,0.5,1,30.0,298.0,2660.0,6.653947368421052,30.0,0.0,0,0.060444027185440063,60.0,"peak exists, weighted median differs"
2212,2212,29.5,30.0,0.5,0.5,-20.556045532226562,30.0,234.0,1798.0,2.439377085650723,30.0,0.5,0,29.5,279.0,2641.0,6.85592578568724,30.0,0.0,7,0.057657577097415924,47.0,matched within 1 deg
2213,2213,26.5,31.0,4.5,4.5,17.81888771057129,30.0,266.0,2086.0,3.4280920421860017,28.0,1.5,7,13.5,291.0,2618.0,6.602177234530176,30.5,0.5,3,0.07849789410829544,77.0,nearest Python peak also far
2214,2214,29.5,31.0,1.5,1.5,19.79887580871582,31.0,283.0,2212.0,2.403254972875226,29.0,0.5,2,31.0,302.0,2659.0,7.112072207596841,31.0,0.0,0,0.0860251784324646,100.0,"peak exists, weighted median differs"
2215,2215,17.5,30.0,12.5,12.5,17.35402488708496,31.0,257.0,1955.0,3.6705882352941175,13.0,4.5,8,30.5,294.0,2692.0,7.906760772659733,30.5,0.5,0,0.06637167930603027,74.0,nearest Python peak also far
2216,2216,29.5,31.0,1.5,1.5,19.093490600585938,31.0,264.0,2051.0,2.998049731838128,30.0,0.5,1,31.5,298.0,2670.0,7.129775280898876,31.5,0.5,0,0.0711834654211998,79.0,"peak exists, weighted median differs"
2217,2217,30.5,31.0,0.5,0.5,22.932098388671875,32.0,256.0,2127.0,3.825575928537847,31.0,0.5,1,32.0,333.0,2746.0,6.156409322651129,30.5,0.5,3,0.07060940563678741,92.0,matched within 1 deg
2218,2218,31.0,31.0,0.0,0.0,-24.904769897460938,31.0,285.0,2140.0,1.9322429906542056,31.0,0.0,0,32.0,310.0,2712.0,5.228982300884955,31.0,0.0,1,0.07494388520717621,91.0,matched within 1 deg
2219,2219,31.0,31.0,0.0,0.0,19.79887580871582,31.0,280.0,2191.0,1.9963486992240986,31.0,0.0,0,13.5,298.0,2659.0,6.566190297104175,31.0,0.0,2,0.07609845697879791,86.0,matched within 1 deg
2220,2220,30.0,31.0,1.0,1.0,-19.798873901367188,31.0,273.0,2187.0,2.3712848651120257,30.0,0.0,1,13.5,294.0,2642.0,8.16559424678274,31.5,0.5,1,0.07797543704509735,102.0,matched within 1 deg
2221,2221,30.5,32.0,1.5,1.5,18.970407485961914,32.0,256.0,2084.0,1.7571976967370442,31.0,0.5,1,32.0,286.0,2558.0,8.324863174354965,32.0,0.0,0,0.07194457948207855,127.0,"peak exists, weighted median differs"
2222,2222,30.5,32.0,1.5,1.5,24.304548263549805,32.0,287.0,2165.0,1.8157043879907622,30.0,0.5,1,13.5,297.0,2641.0,8.716963271488073,32.0,0.0,1,0.07411827147006989,89.0,"peak exists, weighted median differs"
2223,2223,30.5,32.0,1.5,1.5,20.854455947875977,32.0,284.0,2051.0,2.145782545099951,31.0,0.5,1,32.0,301.0,2608.0,8.630751533742332,32.0,0.0,0,0.06722954660654068,63.0,"peak exists, weighted median differs"
2224,2224,31.0,32.0,1.0,1.0,23.962488174438477,32.0,267.0,1913.0,1.760585467851542,31.0,0.0,1,32.5,295.0,2654.0,10.310663149962322,32.5,0.5,0,0.05759952589869499,80.0,matched within 1 deg
2225,2225,24.5,32.0,7.5,7.5,23.198589324951172,32.0,265.0,1908.0,2.256813417190776,23.0,1.5,9,32.0,286.0,2613.0,9.16035208572522,32.0,0.0,0,0.058696046471595764,76.0,nearest Python peak also far
2226,2226,32.0,32.0,0.0,0.0,19.230670928955078,32.0,222.0,1827.0,2.3366174055829227,32.0,0.0,0,32.0,304.0,2642.0,7.371498864496593,32.0,0.0,0,0.052587784826755524,71.0,matched within 1 deg
2227,2227,33.0,32.0,-1.0,1.0,19.79887580871582,32.0,249.0,1848.0,1.9545454545454546,33.0,0.0,7,32.0,283.0,2607.0,6.292481779823552,32.0,0.0,0,0.05420031398534775,54.0,matched within 1 deg
2228,2228,32.0,31.0,-1.0,1.0,-19.093490600585938,33.0,269.0,1909.0,2.3415400733368257,32.0,0.0,8,32.0,304.0,2654.0,6.556330067822155,31.0,0.0,3,0.061708249151706696,45.0,matched within 1 deg
2229,2229,32.5,32.0,-0.5,0.5,-21.317916870117188,34.0,236.0,1983.0,4.717095310136157,32.0,0.5,1,32.0,277.0,2573.0,7.43354061406918,32.0,0.0,0,0.07855594903230667,75.0,matched within 1 deg
2230,2230,33.5,33.0,-0.5,0.5,17.241456985473633,33.0,267.0,2077.0,5.507462686567164,33.0,0.5,0,33.5,272.0,2566.0,6.4088074824629775,33.5,0.5,0,0.08556077629327774,101.0,matched within 1 deg
2231,2231,33.5,32.0,-1.5,1.5,20.92449951171875,33.0,289.0,2186.0,5.516468435498628,33.0,0.5,0,33.5,262.0,2530.0,6.8800395256917,32.0,0.0,1,0.0914626270532608,88.0,"peak exists, weighted median differs"
2232,2232,33.0,31.0,-2.0,2.0,18.060470581054688,34.0,272.0,2216.0,5.327617328519856,34.0,1.0,0,33.0,283.0,2615.0,6.210707456978968,31.0,0.0,8,0.09589385986328125,135.0,"peak exists, weighted median differs"
2233,2233,34.0,32.0,-2.0,2.0,19.983104705810547,34.0,285.0,2287.0,5.639265413205072,34.0,0.0,0,33.0,280.0,2641.0,5.753881105641803,31.5,0.5,7,0.09635826200246811,96.0,"peak exists, weighted median differs"
2234,2234,34.5,32.0,-2.5,2.5,19.025606155395508,34.0,291.0,2291.0,5.6682671322566565,34.0,0.5,0,33.0,278.0,2625.0,5.1620952380952385,31.5,0.5,4,0.09688717126846313,82.0,"peak exists, weighted median differs"
2235,2235,33.5,32.0,-1.5,1.5,21.161258697509766,34.0,274.0,2180.0,6.955963302752294,34.0,0.5,0,33.5,282.0,2623.0,4.485512771635531,32.5,0.5,8,0.0878957137465477,70.0,"peak exists, weighted median differs"
2236,2236,34.0,32.0,-2.0,2.0,17.744670867919922,34.0,276.0,2219.0,7.318161333934205,34.0,0.0,0,34.0,279.0,2572.0,7.2410575427682735,34.0,2.0,0,0.09101112186908722,85.0,"peak exists, weighted median differs"
2237,2237,32.5,32.0,-0.5,0.5,17.10272789001465,34.0,259.0,2169.0,7.4407561088059015,32.0,0.5,1,34.0,269.0,2510.0,6.312549800796813,32.5,0.5,6,0.08719909936189651,105.0,matched within 1 deg
2238,2238,34.0,33.0,-1.0,1.0,19.025606155395508,33.0,263.0,2188.0,8.182815356489945,33.0,1.0,0,43.5,270.0,2517.0,7.330750893921335,33.5,0.5,2,0.08988235145807266,89.0,matched within 1 deg
2239,2239,31.5,33.0,1.5,1.5,17.52556800842285,34.0,278.0,2168.0,6.669741697416974,32.0,0.5,4,33.5,271.0,2503.0,6.180583300039952,33.5,0.5,0,0.07989112287759781,102.0,"peak exists, weighted median differs"
2240,2240,32.0,33.0,1.0,1.0,18.799884796142578,35.0,291.0,2166.0,6.109879963065558,33.0,1.0,2,34.0,283.0,2572.0,5.536353032659409,34.0,1.0,0,0.08355478942394257,86.0,matched within 1 deg
2241,2241,32.0,33.0,1.0,1.0,19.79887580871582,35.0,302.0,2232.0,4.952060931899641,33.0,1.0,3,35.5,286.0,2547.0,8.365528072241853,34.0,1.0,2,0.08418689668178558,119.0,matched within 1 deg
2242,2242,24.5,34.0,9.5,9.5,20.323135375976562,25.0,287.0,2326.0,6.773860705073087,25.0,0.5,0,35.5,279.0,2561.0,8.194260054666145,35.5,1.5,0,0.09292035549879074,108.0,"peak exists, weighted median differs"
2243,2243,31.0,31.0,0.0,0.0,18.004159927368164,25.0,298.0,2397.0,6.59032123487693,31.0,0.0,5,24.5,284.0,2613.0,7.435514734022196,31.0,0.0,9,0.09951236844062805,103.0,matched within 1 deg
2244,2244,30.5,35.0,4.5,4.5,19.334808349609375,25.0,275.0,2314.0,4.363007778738115,28.0,2.5,5,24.5,278.0,2597.0,7.654023873700424,35.5,0.5,1,0.09319125860929489,121.0,nearest Python peak also far
2245,2245,30.5,34.0,3.5,3.5,19.440032958984375,35.0,264.0,2188.0,4.689670932358318,33.0,2.5,5,35.0,272.0,2514.0,7.046340493237868,35.0,1.0,0,0.08428364992141724,81.0,nearest Python peak also far
2246,2246,24.5,35.0,10.5,10.5,21.540973663330078,35.0,262.0,2189.0,6.48698035632709,25.0,0.5,1,13.5,266.0,2496.0,6.654447115384615,35.0,0.0,1,0.08292267471551895,88.0,"peak exists, weighted median differs"
2247,2247,30.5,35.0,4.5,4.5,21.801406860351562,25.0,278.0,2231.0,4.304347826086956,33.0,2.5,4,35.0,269.0,2536.0,5.985804416403785,35.0,0.0,0,0.08809566497802734,92.0,nearest Python peak also far
2248,2248,24.5,35.0,10.5,10.5,21.801406860351562,24.0,269.0,2232.0,5.329749103942652,24.0,0.5,0,13.5,274.0,2579.0,6.24563784412563,35.5,0.5,1,0.08919863402843475,93.0,"peak exists, weighted median differs"
2249,2249,24.5,35.0,10.5,10.5,21.03750991821289,25.0,273.0,2227.0,4.877413560844185,25.0,0.5,0,13.5,284.0,2571.0,6.212368728121354,35.5,0.5,1,0.08647023886442184,103.0,"peak exists, weighted median differs"
2250,2250,32.5,35.0,2.5,2.5,-23.385223388671875,25.0,291.0,2358.0,4.288379983036472,34.0,1.5,2,35.5,278.0,2588.0,6.468315301391035,35.5,0.5,0,0.09504244476556778,144.0,nearest Python peak also far
2251,2251,34.5,35.0,0.5,0.5,25.277721405029297,25.0,291.0,2329.0,4.017604121940747,35.0,0.5,1,24.5,280.0,2572.0,8.494945567651634,35.5,0.5,1,0.09044995903968811,114.0,matched within 1 deg
2252,2252,32.5,35.0,2.5,2.5,19.5024471282959,36.0,292.0,2284.0,4.442206654991243,34.0,1.5,3,35.5,269.0,2549.0,8.313456257355826,35.5,0.5,0,0.0894695445895195,99.0,nearest Python peak also far
2253,2253,35.0,36.0,1.0,1.0,17.744670867919922,36.0,294.0,2380.0,4.289495798319328,35.0,0.0,3,24.5,268.0,2564.0,6.423361934477379,36.5,0.5,2,0.09891895949840546,92.0,matched within 1 deg
2254,2254,32.0,36.0,4.0,4.0,-20.772247314453125,36.0,274.0,2340.0,3.822649572649573,34.0,2.0,6,36.0,260.0,2537.0,6.232163973196689,36.0,0.0,0,0.0973709300160408,104.0,nearest Python peak also far
2255,2255,33.5,37.0,3.5,3.5,16.699243545532227,37.0,283.0,2435.0,2.9848049281314166,35.0,1.5,2,13.5,268.0,2531.0,7.024101145792177,37.0,0.0,2,0.10616888850927353,131.0,nearest Python peak also far
2256,2256,33.5,35.0,1.5,1.5,17.241456985473633,37.0,285.0,2380.0,3.2016806722689077,33.0,0.5,8,33.5,272.0,2549.0,7.558454295802275,35.5,0.5,1,0.09968652576208115,139.0,"peak exists, weighted median differs"
2257,2257,34.5,36.0,1.5,1.5,17.592422485351562,36.0,294.0,2453.0,3.169995923359152,35.0,0.5,4,34.5,280.0,2614.0,5.7325937260902835,36.0,0.0,2,0.1062333881855011,112.0,"peak exists, weighted median differs"
2258,2258,33.0,36.0,3.0,3.0,17.35402488708496,36.0,284.0,2427.0,3.65306963329213,34.0,1.0,7,35.5,278.0,2571.0,6.252042007001167,36.0,0.0,6,0.10602698475122452,141.0,"peak exists, weighted median differs"
2259,2259,34.5,36.0,1.5,1.5,17.592422485351562,36.0,292.0,2406.0,3.7094763092269325,34.0,0.5,3,34.5,268.0,2548.0,6.025313971742543,36.0,0.0,2,0.09958332031965256,121.0,"peak exists, weighted median differs"
2260,2260,36.0,36.0,0.0,0.0,21.31791114807129,36.0,290.0,2434.0,3.7214461791290057,36.0,0.0,0,34.5,267.0,2551.0,5.4460995687965505,36.0,0.0,5,0.10122165083885193,110.0,matched within 1 deg
2261,2261,34.5,35.0,0.5,0.5,17.744670867919922,37.0,289.0,2391.0,3.903387703889586,35.0,0.5,2,33.0,267.0,2567.0,5.355278535255161,34.5,0.5,1,0.09624215960502625,118.0,matched within 1 deg
2262,2262,33.0,35.0,2.0,2.0,17.927919387817383,37.0,279.0,2357.0,4.694526941026729,35.0,2.0,2,33.0,273.0,2573.0,5.672561212592305,35.5,0.5,1,0.0945909321308136,135.0,nearest Python peak also far
2263,2263,33.5,36.0,2.5,2.5,19.230670928955078,36.0,284.0,2376.0,3.7516835016835017,34.0,0.5,5,35.5,268.0,2573.0,6.039448115040808,36.0,0.0,6,0.09536495059728622,109.0,"peak exists, weighted median differs"
2264,2264,33.5,36.0,2.5,2.5,18.434947967529297,36.0,286.0,2389.0,4.7216408539137715,34.0,0.5,5,33.5,269.0,2556.0,6.527190923317684,36.0,0.0,1,0.09856420755386353,103.0,"peak exists, weighted median differs"
2265,2265,31.0,36.0,5.0,5.0,20.725557327270508,25.0,275.0,2326.0,3.0537403267411865,34.0,3.0,8,31.0,283.0,2552.0,6.842672413793103,36.5,0.5,2,0.09410717338323593,119.0,nearest Python peak also far
2266,2266,33.5,36.0,2.5,2.5,19.093490600585938,37.0,263.0,2146.0,4.666821994408202,34.0,0.5,8,37.0,277.0,2589.0,6.206064117419853,35.5,0.5,3,0.08134885132312775,96.0,"peak exists, weighted median differs"
2267,2267,34.0,36.0,2.0,2.0,17.878694534301758,36.0,257.0,2152.0,4.375,36.0,2.0,0,34.0,271.0,2617.0,8.938097057699656,36.0,0.0,6,0.08697334676980972,102.0,nearest Python peak also far
2268,2268,33.5,36.0,2.5,2.5,17.878694534301758,36.0,253.0,2189.0,3.4746459570580175,34.0,0.5,8,35.5,285.0,2565.0,8.536842105263158,35.5,0.5,0,0.0856059268116951,83.0,"peak exists, weighted median differs"
2269,2269,36.0,36.0,0.0,0.0,17.81888771057129,36.0,270.0,2263.0,3.589041095890411,36.0,0.0,0,36.0,287.0,2587.0,7.481252415925783,36.0,0.0,0,0.09630021452903748,118.0,matched within 1 deg
