frame,time_s,ANG_deg,PEN_deg,FL_px,FL_mm,selected_segment_FL_mm,super_apo_angle_deg,muscle_thickness_px,line_helper_PEN_deg,line_helper_FL_mm
1920,57.586753845214844,27.0,27.27935090661049,572.4413742041626,51.64195315329368,61.71200202045917,-0.2793509066104889,262.36663818359375,27.279350897747776,51.641954129815375
1921,57.61674880981445,26.0,26.293825387954712,591.8298066654695,53.39105195362866,65.03658839324191,-0.2938253879547119,262.1655578613281,26.29382538170728,53.39104994193082
1922,57.6467399597168,27.0,27.322773903608322,572.8455813364959,51.67841810277642,62.705826435564255,-0.32277390360832214,262.93768310546875,27.322773918053514,51.678420126745955
1923,57.676734924316406,27.0,27.322773903608322,572.8455813364959,51.67841810277642,54.94398903626141,-0.32277390360832214,262.93768310546875,27.322773918053514,51.678420126745955
1924,57.70672607421875,26.0,26.346852779388428,591.5900538605576,53.36942300841686,64.04389825461175,-0.34685277938842773,262.55010986328125,26.346852793535163,53.36942470998043
1925,57.73672103881836,26.0,26.317904710769653,592.6156705954605,53.46194750745525,64.09880604591234,-0.3179047107696533,262.7369384765625,26.317904710439933,53.46194524398497
1926,57.7667121887207,27.0,27.346719563007355,571.5372505518643,51.56038897327317,68.0881004577854,-0.34671956300735474,262.5493469238281,27.346719565117724,51.560386159574115
1927,57.79670715332031,27.0,27.385272204875946,572.5332903447015,51.65024523216436,70.44917402708658,-0.38527220487594604,263.3490295410156,27.385272217551005,51.65024553680353
1928,57.826698303222656,27.0,27.433429777622223,569.9272804650142,51.41514789960182,58.52458050819479,-0.4334297776222229,262.5755920410156,27.43342978709265,51.4151474690516
1929,57.856693267822266,29.0,29.44790345430374,521.2564218213962,47.02437826751742,57.28433177581462,-0.44790345430374146,256.2663269042969,29.44790345978268,47.02438080151132
1930,57.88668441772461,28.0,28.399746388196945,549.1911151512472,49.544465370406115,63.17003183602439,-0.3997463881969452,261.2064514160156,28.399746384354415,49.54446396953206
1931,57.91667938232422,28.0,28.414219856262207,549.6863841890628,49.589145335205494,68.3265352839677,-0.41421985626220703,261.56414794921875,28.414219865724164,49.58914265500465
1932,57.94667053222656,28.0,28.390141367912292,524.2293185751613,47.29257375758128,65.41473744891293,-0.3901413679122925,249.25680541992188,28.390141354414453,47.2925725565843
1933,57.97666549682617,30.0,30.375667482614517,487.0603605685384,43.93943110467064,70.96882682610237,-0.3756674826145172,246.29055786132812,30.375667471980677,43.93943122989014
1934,58.006656646728516,27.0,27.298694610595703,530.3828726989228,47.84770755486724,74.19180735523591,-0.2986946105957031,243.24913024902344,27.298694611343308,47.84770785073207
1935,58.036651611328125,28.0,28.308299511671066,518.3082168987214,46.75841031452879,63.497468822112715,-0.3082995116710663,245.7899169921875,28.30829951094941,46.75841038481493
1936,58.066646575927734,28.0,28.30343061685562,517.7402174389679,46.707169082127535,73.35199676187862,-0.30343061685562134,245.48182678222656,28.303430607104872,46.70717046907923
1937,58.09663772583008,29.0,29.26014131307602,495.55806050048,44.70603855404686,70.46216314458339,-0.2601413130760193,242.2167205810547,29.260141302669723,44.70603966592316
1938,58.12663269042969,29.0,29.26014131307602,495.14894350679197,44.66913066867323,67.98031666168539,-0.2601413130760193,242.01675415039062,29.260141302669723,44.66912931191674
1939,58.15662384033203,28.0,28.284220457077026,512.1053834522357,46.19883085592234,70.5434346046312,-0.28422045707702637,242.658935546875,28.284220457008473,46.19882977326526
1940,58.18661880493164,29.0,29.24566674232483,504.7036870831612,45.53109774931721,73.3217126812375,-0.2456667423248291,246.5756378173828,29.24566673858436,45.53109650442864
1941,58.216609954833984,29.0,29.308299511671066,505.89311158116993,45.638399923781705,67.6665020056891,-0.3082995116710663,247.6391143798828,29.30829951094941,45.63840006109342
1942,58.246604919433594,29.0,29.308299511671066,511.2304125739537,46.1198966503549,72.54338427777817,-0.3082995116710663,250.25177001953125,29.30829951094941,46.11989746862269
1943,58.27659606933594,30.0,30.308299511671066,493.6559523258534,44.534442674236246,72.00608411904332,-0.3082995116710663,249.1248016357422,30.30829951094941,44.534444005605025
1944,58.30659103393555,29.0,29.265009939670563,507.672469989378,45.79892211470012,69.42985041608166,-0.26500993967056274,248.1755828857422,29.26500992579588,45.798920988263305
1945,58.33658218383789,30.0,30.236194968223572,496.72856081806407,44.811633511522864,75.07008423720391,-0.23619496822357178,250.13552856445312,30.236194970256804,44.81163348126287
1946,58.3665771484375,31.0,31.17369444668293,485.27150205603004,43.778051875873174,72.14183388706628,-0.17369444668293,251.19314575195312,31.173694449847176,43.77805115845193
1947,58.396568298339844,31.0,31.125535383820534,487.34875609146167,43.965448280848946,69.20006582456976,-0.12553538382053375,251.91783142089844,31.125535384886945,43.96544917254521
1948,58.42656326293945,30.0,30.144745618104935,501.10362080130204,45.20632308652316,73.37338833520421,-0.1447456181049347,251.6473388671875,30.144745616100465,45.20632381996996
1949,58.4565544128418,31.0,31.188035920262337,487.6836141791166,43.995657008685434,74.63019970659684,-0.18803592026233673,252.54617309570312,31.188035919745232,43.995657176379126
1950,58.486549377441406,31.0,31.23132537305355,507.24587883040164,45.76043782331204,66.08818382181731,-0.23132537305355072,263.0042419433594,31.231325374268863,45.76044012041588
1951,58.51654052734375,30.0,30.236195281147957,524.1127292266415,47.282055821691685,72.3162646853627,-0.23619528114795685,263.9252624511719,30.23619528747355,47.28205489251986
1952,58.54653549194336,31.0,31.14961525797844,487.93880814944106,44.01867895583036,72.7913503300677,-0.14961525797843933,252.3983612060547,31.14961526101274,44.01867897453194
1953,58.5765266418457,31.0,31.130404725670815,490.3908607540247,44.239887260194045,57.03776980362753,-0.13040472567081451,253.52601623535156,31.130404720419477,44.239888037824954
1954,58.60652160644531,31.0,31.207379892468452,490.3037786807688,44.232031279564026,58.431520281482854,-0.20737989246845245,254.04461669921875,31.207379895237665,44.2320320343122
1955,58.636512756347656,30.0,30.183299839496613,505.4224276059306,45.59593786409374,61.20381312251516,-0.18329983949661255,254.1102294921875,30.18329984295346,45.59593868680541
1956,58.666507720947266,30.0,30.1351408213377,505.29597518050224,45.5845301452873,68.37751715717792,-0.1351408213376999,253.67942810058594,30.13514082151201,45.58452937540194
1957,58.69649887084961,31.0,31.20251028239727,488.26114772218597,44.047758344332436,62.596049396338415,-0.2025102823972702,252.9507598876953,31.202510280497904,44.04775900973333
1958,58.72649383544922,31.0,31.207246035337448,489.0052413237535,44.11488564966958,67.63351988877267,-0.20724603533744812,253.37081909179688,31.207246029247784,44.114885760450456
1959,58.75648498535156,30.0,30.308299511671066,510.4644176164648,46.050793546538735,68.55744313956156,-0.3082995116710663,257.60723876953125,30.30829951094941,46.050791306292375
1960,58.78647994995117,31.0,31.240930691361427,493.4719861912359,44.517846441095486,71.17679036096322,-0.2409306913614273,255.93328857421875,31.240930697458396,44.51784755294552
1961,58.816471099853516,31.0,31.293825685977936,492.9844086192004,44.47386035052217,68.23272070833798,-0.2938256859779358,256.0694274902344,31.293825698921097,44.47385925845667
1962,58.846466064453125,31.0,31.317904710769653,493.01191662318774,44.4763419444762,69.36281798013165,-0.3179047107696533,256.2607421875,31.317904710439933,44.476342164769626
1963,58.87645721435547,32.0,32.34685277938843,474.6741122651328,42.82202400683672,62.65560441746831,-0.34685277938842773,253.9712371826172,32.34685279353516,42.82202356864769
1964,58.90645217895508,32.0,32.303563833236694,475.0335631039391,42.85445133339807,68.70868734447983,-0.30356383323669434,253.8602752685547,32.30356383666475,42.85445024486875
1965,58.93644332885742,32.0,32.289089381694794,478.7747410388604,43.19195617556979,54.74032033465512,-0.2890893816947937,255.75733947753906,32.289089377734996,43.19195697338861
1966,58.96643829345703,32.0,32.28908970952034,479.30960273394305,43.24020793347138,56.06849201243119,-0.28908970952033997,256.0430603027344,32.28908969494907,43.24020888795925
1967,58.996429443359375,32.0,32.33237877488136,479.7402891591284,43.279061673252336,60.70077802447663,-0.3323787748813629,256.5794677734375,32.33237877319911,43.27906190447992
1968,59.026424407958984,33.0,33.303563833236694,462.7465817956511,41.7459994609244,63.67181702746192,-0.30356383323669434,254.08248901367188,33.30356383666475,41.7460003087378
1969,59.05641555786133,31.0,31.390141367912292,491.8569590174141,44.37214914979163,65.39138566964039,-0.3901413679122925,256.1899719238281,31.390141354414453,44.37214783929315
1970,59.08641052246094,32.0,32.56329131126404,476.88273263948594,43.02127143206751,66.49450808487754,-0.5632913112640381,256.67303466796875,32.563291284171555,43.02127078666184
1971,59.11640167236328,31.0,31.727928519248962,471.894149597375,42.571233780403766,66.03046787031181,-0.7279285192489624,248.1626739501953,31.727928540246523,42.571233045370924
1972,59.14639663696289,32.0,32.72792851924896,460.34335803718847,41.529196178799744,71.41311631389361,-0.7279285192489624,248.8848419189453,32.72792854024652,41.52919568644378
1973,59.176387786865234,32.0,32.6353058218956,456.74131290656356,41.20424299708679,64.57041177444187,-0.6353058218955994,246.31593322753906,32.63530582683981,41.20424174289236
1974,59.206382751464844,32.0,32.542700111866,456.59079791961324,41.19066450982988,71.53809596160129,-0.5427001118659973,245.61297607421875,32.5427000930834,41.19066558412481
1975,59.23637390136719,34.0,34.47641164064407,446.3992386595262,40.27124804277221,64.46119636725702,-0.4764116406440735,252.69183349609375,34.476411626761234,40.271247450409774
1976,59.2663688659668,34.0,34.39718556404114,454.2586049870591,40.98026916876138,67.25234793123403,-0.3971855640411377,256.6227111816406,34.39718557388986,40.980267349040545
1977,59.29636001586914,34.0,34.42348575592041,425.7137548435245,38.4051376700475,61.406237423716924,-0.42348575592041016,240.65818786621094,34.423485746393254,38.405137164160365
1978,59.32635498046875,34.0,34.43668684363365,417.27434453141547,37.64378873263838,72.88417929652748,-0.43668684363365173,235.96664428710938,34.43668683621223,37.64378847498714
1979,59.35634994506836,34.0,34.35737815499306,431.5738651854986,38.933798869937334,72.69642350274898,-0.35737815499305725,243.56002807617188,34.357378143751475,38.933798266740446
1980,59.3863410949707,34.0,34.410182774066925,431.60283569336815,38.936412401519156,71.02370708642057,-0.41018277406692505,243.90464782714844,34.41018278852522,38.936412073264776
1981,59.41633605957031,34.0,34.304389864206314,423.6588419967387,38.21975674241042,66.87173209953987,-0.3043898642063141,238.7696075439453,34.30438985986274,38.219757182142374
1982,59.446327209472656,34.0,34.30447170138359,431.34760982168376,38.91338757644016,72.18702324157933,-0.3044717013835907,243.10342407226562,34.30447170086396,38.91338730665581
1983,59.476322174072266,31.0,31.357297241687775,476.801805385214,43.01397069934226,64.69497295121707,-0.35729724168777466,248.1149444580078,31.35729725525252,43.01396966879998
1984,59.50631332397461,33.0,33.34419775009155,430.8598677412994,38.86938664498911,65.31642431075888,-0.34419775009155273,236.82962036132812,33.344197740796375,38.86938759129788
1985,59.53630828857422,35.0,35.41038644313812,439.2737337592427,39.62843114162563,68.94313568441045,-0.41038644313812256,254.5279083251953,35.41038643469537,39.628430276505966
1986,59.56629943847656,35.0,35.38382163643837,441.58288596526035,39.83674789757776,74.67014716206073,-0.38382163643836975,255.69900512695312,35.383821626056516,39.836747563881225
1987,59.59629440307617,35.0,35.370518535375595,436.9515307518855,39.41893702690498,70.4283385796055,-0.3705185353755951,252.9344940185547,35.37051854056415,39.418937282399376
1988,59.626285552978516,35.0,35.31761160492897,430.3503070243011,38.823417377459194,67.5934568031827,-0.31761160492897034,248.78915405273438,35.31761160619922,38.823416553885
1989,59.656280517578125,35.0,35.370518535375595,428.08371312394445,38.61893995619926,73.78459108834589,-0.3705185353755951,247.80125427246094,35.37051854056415,38.61893918743151
1990,59.68627166748047,36.0,36.4499893784523,415.00678273236304,37.43922399382706,64.43501990919012,-0.449989378452301,246.564208984375,36.4499893844916,37.439224069975786
1991,59.71626663208008,35.0,35.370518535375595,422.74771266382754,38.13756055525989,68.07114687882284,-0.3705185353755951,244.7124481201172,35.37051854056415,38.1375611695589
1992,59.74625778198242,35.0,35.39710405468941,421.17903056988996,37.99604421689221,72.69795973156695,-0.39710405468940735,243.96372985839844,35.39710405171718,37.996045121547255
1993,59.77625274658203,34.0,34.43668684363365,441.72196476289463,39.849294685905264,74.2848510633584,-0.43668684363365173,249.79165649414062,34.43668683621223,39.849295102839534
1994,59.806243896484375,34.0,34.4499893784523,429.69974656751873,38.76472802664271,69.24262872336175,-0.449989378452301,243.07542419433594,34.4499893844916,38.76472910923955
1995,59.836238861083984,34.0,34.39708375930786,452.19625166592266,40.79421700971936,66.01606916651608,-0.39708375930786133,255.45697021484375,34.397083750475474,40.794216206499634
1996,59.86623001098633,34.0,34.39708375930786,453.51116667440334,40.91284012525312,71.46576656463732,-0.39708375930786133,256.1997985839844,34.397083750475474,40.912841176567824
1997,59.89622497558594,35.0,35.39708375930786,425.91691219263424,38.42346521026078,74.39037181270506,-0.39708375930786133,246.70797729492188,35.397083750475474,38.4234662838728
1998,59.92621612548828,35.0,35.39708375930786,425.91691219263424,38.42346521026078,65.98187018017752,-0.39708375930786133,246.70797729492188,35.397083750475474,38.4234662838728
1999,59.95621109008789,35.0,35.344176799058914,426.0280491312533,38.43349126504367,64.7655844148792,-0.3441767990589142,246.45156860351562,35.344176804890765,38.43349048346969
2000,59.986202239990234,34.0,34.344176799058914,438.4793472967452,39.55676674011563,69.35693185609432,-0.3441767990589142,247.37374877929688,34.344176804890765,39.55676793083419
2001,60.016197204589844,34.0,34.39708375930786,433.5820823012813,39.114967211165414,59.36264563726785,-0.39708375930786133,244.9413604736328,34.397083750475474,39.114968429013025
2002,60.04618835449219,34.0,34.39708375930786,432.87406153144224,39.05109416306784,65.89192646067339,-0.39708375930786133,244.5413818359375,34.397083750475474,39.051094449860706
2003,60.0761833190918,35.0,35.39708375930786,429.44634547667846,38.741867821472596,69.45074092552755,-0.39708375930786133,248.7523651123047,35.397083750475474,38.741867963397986
2004,60.10617446899414,35.0,35.344176799058914,419.09433313379895,37.807976316518875,64.639498021679,-0.3441767990589142,242.4405059814453,35.344176804890765,37.80797600208274
2005,60.13616943359375,34.0,34.39708375930786,431.8119898612465,38.95528093588114,70.1721848131499,-0.39708375930786133,243.94139099121094,34.397083750475474,38.9552811153296
2006,60.166160583496094,35.0,35.410264641046524,438.33683643981,39.54391033362699,64.92633782111878,-0.41026464104652405,253.98428344726562,35.41026462764157,39.54391014466083
2007,60.1961555480957,35.0,35.436605006456375,420.1997030515463,37.90769563116263,64.32005603287993,-0.4366050064563751,243.63255310058594,35.43660499765372,37.90769577526258
2008,60.22614669799805,35.0,35.42338392138481,418.07860250925114,37.716343678325686,56.80089873724561,-0.4233839213848114,242.32412719726562,35.42338392364826,37.7163434787207
2009,60.256141662597656,36.0,36.42338392138481,434.62967445960203,39.20947419057264,67.03379047434525,-0.4233839213848114,258.0602111816406,36.42338392364826,39.209474603122494
2010,60.2861328125,35.0,35.42338392138481,419.8038365938559,37.871983123324725,69.34025358695577,-0.4233839213848114,243.3240966796875,35.42338392364826,37.87198342422625
2011,60.31612777709961,35.0,35.42338392138481,427.29631335222626,38.54790584867949,72.6923268925677,-0.4233839213848114,247.66683959960938,35.42338392364826,38.5479055900503
2012,60.34611892700195,35.0,35.47628918290138,425.38422379809714,38.37540951345823,66.39498908969432,-0.47628918290138245,246.8785400390625,35.47628918747924,38.375409155123606
2013,60.37611389160156,35.0,35.47628918290138,426.98144251354614,38.51950024099073,68.95449496774911,-0.47628918290138245,247.80551147460938,35.47628918747924,38.519499509795594
2014,60.406105041503906,35.0,35.42338392138481,426.74865801817015,38.498499931532436,67.01104988288202,-0.4233839213848114,247.3494110107422,35.42338392364826,38.49849895066336
2015,60.436100006103516,35.0,35.42346543073654,427.35661341013565,38.55334572934854,65.95883225410435,-0.42346543073654175,247.70228576660156,35.423465445285444,38.55334582547333
2016,60.46609115600586,34.0,34.42338392138481,438.3712032142825,39.54701068143083,56.61396336674267,-0.4233839213848114,247.8128662109375,34.42338392364826,39.547010034766444
2017,60.49608612060547,34.0,34.42338392138481,435.9115662485957,39.32511816513132,70.56052033230928,-0.4233839213848114,246.42242431640625,34.42338392364826,39.32511890475556
2018,60.52607727050781,34.0,34.42338392138481,434.5301595870146,39.20049660331253,61.35587224451249,-0.4233839213848114,245.64151000976562,34.42338392364826,39.200496215115834
2019,60.55607223510742,35.0,35.436747431755066,426.50174709682665,38.476225227418354,67.9319447256068,-0.4367474317550659,247.287353515625,35.436747422120675,38.476224529512194
2020,60.586063385009766,35.0,35.42346543073654,427.35661341013565,38.55334572934854,75.2830694232547,-0.42346543073654175,247.70228576660156,35.423465445285444,38.55334582547333
2021,60.616058349609375,35.0,35.37055915594101,434.62625083861326,39.20916533366138,59.365861256012295,-0.3705591559410095,251.58872985839844,35.37055914329969,39.209166480938904
2022,60.646053314208984,34.0,34.383841931819916,436.48735163403535,39.37706179331956,70.92907759371178,-0.38384193181991577,246.49937438964844,34.383841927362255,39.37706085420215
2023,60.67604446411133,33.0,33.43668684363365,444.4922263639673,40.09920974493442,72.43071097920374,-0.43668684363365173,244.92196655273438,33.43668683621223,40.09920962621443
2024,60.70603942871094,34.0,34.42348575592041,434.7351715197592,39.21899145204946,74.96094591676977,-0.42348575592041016,245.75804138183594,34.423485746393254,39.218991791748955
2025,60.73603057861328,34.0,34.476390689611435,439.8434976066453,39.67983154565288,68.7694702474248,-0.47639068961143494,248.980712890625,34.47639069154752,39.67983200140507
2026,60.76602554321289,34.0,34.47647252678871,436.5264307792931,39.38058726069424,61.51652653921542,-0.47647252678871155,247.10354614257812,34.47647252920041,39.38058676651627
2027,60.796016693115234,33.0,33.43678864836693,451.1665346901211,40.70132261350381,73.44787065499195,-0.4367886483669281,248.60028076171875,33.436788658602296,40.70132232451813
2028,60.826011657714844,33.0,33.43678864836693,444.10910130933485,40.06464668395601,68.28537646527818,-0.4367886483669281,244.71151733398438,33.436788658602296,40.064645782086224
2029,60.85600280761719,33.0,33.43678864836693,446.7304598175733,40.30112867037539,64.35901237297738,-0.4367886483669281,246.1559295654297,33.436788658602296,40.30112792636468
2030,60.8859977722168,33.0,33.38388252258301,445.5779242418516,40.197154375554945,66.42706819038798,-0.3838825225830078,245.1774139404297,33.38388252997348,40.197155062184855
2031,60.91598892211914,33.0,33.489775240421295,446.7319517168931,40.30126325986919,64.16811254100868,-0.48977524042129517,246.50140380859375,33.48977524531324,40.30126372188617
2032,60.94598388671875,32.0,32.173561215400696,457.4448632022806,41.26771274796375,70.9550227915265,-0.1735612154006958,243.58287048339844,32.17356121777249,41.267713293168505
2033,60.975975036621094,33.0,33.383902817964554,446.02221011137834,40.23723496912257,64.50726671320689,-0.38390281796455383,245.42201232910156,33.38390283127893,40.237235352364955
2034,61.0059700012207,33.0,33.383902817964554,448.82895946038656,40.49044171644413,61.2942854368814,-0.38390281796455383,246.96641540527344,33.38390283127893,40.49044098271677
2035,61.03596115112305,33.0,33.43678864836693,443.9679271650199,40.05191086702226,63.894735391963,-0.4367886483669281,244.63372802734375,33.436788658602296,40.051910131897124
2036,61.065956115722656,33.0,33.42370969057083,443.6640100564505,40.024493433918224,68.18472319362003,-0.4237096905708313,244.38174438476562,33.4237096929819,40.02449455277726
2037,61.095947265625,32.0,32.47649282217026,437.1652763173616,39.43821976742035,67.57149258542316,-0.47649282217025757,234.73744201660156,32.47649283001323,39.43821991585658
2038,61.12594223022461,32.0,32.47647252678871,441.5312773516939,39.83209210272399,71.09634483038744,-0.47647252678871155,237.08164978027344,32.47647252920041,39.83209310713335
2039,61.15593338012695,33.0,33.397205889225006,439.70481089885004,39.667320129131134,57.23330034683608,-0.3972058892250061,242.0311279296875,33.39720587513108,39.66732031448073
2040,61.18592834472656,33.0,33.45009088516235,435.76538420976294,39.31193056838965,69.88530647033475,-0.4500908851623535,240.1984100341797,33.4500908893132,39.311930093957315
2041,61.215919494628906,33.0,33.45009088516235,440.4216631436467,39.731989895699094,69.95079166507382,-0.4500908851623535,242.76499938964844,33.4500908893132,39.73199077596201
2042,61.245914459228516,33.0,33.397205889225006,435.9503239935877,39.328614637855694,69.60689665770616,-0.3972058892250061,239.96450805664062,33.39720587513108,39.32861362796622
2043,61.27590560913086,32.0,32.45009088516235,451.5112427977312,40.73241994634337,56.2151605680744,-0.4500908851623535,242.2650146484375,32.4500908893132,40.73242087881847
2044,61.30590057373047,32.0,32.510266840457916,447.3230113984805,40.35458483612627,67.97743692092625,-0.5102668404579163,240.41407775878906,32.51026686895037,40.35458482747709
2045,61.33589172363281,32.0,32.45009088516235,451.5112427977312,40.73241994634337,66.84211977486933,-0.4500908851623535,242.2650146484375,32.4500908893132,40.73242087881847
2046,61.36588668823242,32.0,32.49592635035515,451.5605374012431,40.736866986197555,74.19840928481568,-0.4959263503551483,242.59622192382812,32.49592636186071,40.73686706102461
2047,61.395877838134766,31.0,31.52000480890274,462.1605592504241,41.693132302484884,67.33374603380089,-0.5200048089027405,241.6157989501953,31.52000480137346,41.6931318285486
2048,61.425872802734375,32.0,32.366062700748444,439.99692395007213,39.69367267663463,74.83441902785115,-0.3660627007484436,235.54205322265625,32.366062705296514,39.69367247521171
2049,61.45586395263672,31.0,31.274615198373795,468.8225115022692,42.29413048605881,68.3158257318137,-0.27461519837379456,243.38475036621094,31.27461519912012,42.29412940585982
2050,61.48585891723633,30.0,30.361193537712097,456.03435027187237,41.14046540708885,63.79650484675615,-0.36119353771209717,230.5023193359375,30.36119354159939,41.14046500094127
2051,61.51585006713867,30.0,30.491057693958282,496.7750389945723,44.81582647157441,69.91358629545708,-0.49105769395828247,252.06558227539062,30.491057680459562,44.815827587514754
2052,61.54584503173828,29.0,29.648485362529755,445.4372833861797,40.184466668468524,72.27443411070257,-0.6484853625297546,220.34779357910156,29.64848538675662,40.18446647046224
2053,61.575836181640625,30.0,30.58230084180832,440.9821237409284,39.78255102075636,70.16769726301852,-0.5823008418083191,224.36090087890625,30.58230082397327,39.78255143282767
2054,61.605831146240234,29.0,29.62200379371643,453.3177688552008,40.89539302661687,67.7856065417524,-0.6220037937164307,224.06398010253906,29.622003766376594,40.89539270566904
2055,61.63582229614258,30.0,30.60880345106125,439.8853058780221,39.68360321710983,70.91650694714747,-0.6088034510612488,223.97801208496094,30.6088034556698,39.68360195109043
2056,61.66581726074219,29.0,29.582382678985596,444.56981766008994,40.106209529122,62.662096223118475,-0.5823826789855957,219.4727783203125,29.58238265883071,40.10621015600145
2057,61.69580841064453,28.0,28.595664620399475,458.4967729143348,41.362609229104585,74.3079385451999,-0.5956646203994751,219.44821166992188,28.595664614775103,41.362610109497254
2058,61.72580337524414,28.0,28.582382678985596,485.91449381372047,43.836058427679056,68.18905657024995,-0.5823826789855957,232.4721221923828,28.58238265883071,43.836058075236025
2059,61.755794525146484,28.0,28.542760968208313,476.92324393406165,43.02492609867781,61.15062877071286,-0.542760968208313,227.88084411621094,28.542760994269173,43.02492573874781
2060,61.785789489746094,28.0,28.622064650058746,477.02358253931254,43.03397799776361,69.62336018518198,-0.6220646500587463,228.50857543945312,28.62206466584874,43.033977926506246
2061,61.81578063964844,28.0,28.569243371486664,468.74759853362184,42.28737232322888,68.969686563838,-0.5692433714866638,224.16470336914062,28.56924337616792,42.28737131425313
2062,61.84577560424805,29.0,29.582382678985596,474.9526657567035,42.847153298691936,69.16485920427533,-0.5823826789855957,234.47201538085938,29.58238265883071,42.84715359501602
2063,61.87576675415039,29.0,29.555879771709442,474.7647981555538,42.83020510050993,67.08782828660199,-0.5558797717094421,234.18826293945312,29.555879778697033,42.83020486677999
2064,61.90576171875,28.0,28.481452882289886,489.53077977564334,44.162296324955726,66.37328916936583,-0.4814528822898865,233.4446258544922,28.481452885946425,44.16229579223881
2065,61.93575668334961,28.0,28.361193537712097,481.6370687187114,43.45017683992646,59.252455633306,-0.36119353771209717,228.79124450683594,28.36119354159939,43.45017690027261
2066,61.96574783325195,28.0,28.390008121728897,482.38760792127607,43.51788562563826,67.60574663372651,-0.3900081217288971,229.36122131347656,28.390008127291537,43.5178861173702
2067,61.99574279785156,28.0,28.880614161491394,492.1265864650505,44.39647319177591,64.74043210935763,-0.880614161491394,237.69032287597656,28.880614173341286,44.39647241901963
2068,62.025733947753906,26.0,26.674946427345276,518.487395091635,46.77457461057989,62.283804006338976,-0.6749464273452759,232.763671875,26.67494643066803,46.77457343067805
2069,62.055728912353516,28.0,28.73142820596695,499.6906021970295,45.078849699981134,66.60404285145825,-0.7314282059669495,240.20355224609375,28.73142820165876,45.07884973705173
2070,62.08572006225586,27.0,27.595643997192383,524.3682249390873,47.305104990056456,70.0464012607561,-0.5956439971923828,242.9023895263672,27.595643997564537,47.305104584676876
2071,62.11571502685547,28.0,28.56914186477661,497.69637682732025,44.8989436034611,69.86104066244648,-0.5691418647766113,238.00782775878906,28.569141875101394,44.8989423428516
2072,62.14570617675781,26.0,26.491057693958282,518.296088583619,46.75731617649375,67.79534700332589,-0.49105769395828247,231.190185546875,26.491057680459562,46.75731537780321
2073,62.17570114135742,28.0,28.394876927137375,491.6712413044297,44.35539490059536,71.42905124650731,-0.3948769271373749,233.81207275390625,28.394876941467743,44.35539430228919
2074,62.205692291259766,28.0,28.308299511671066,484.8265513469834,43.737911304790146,63.61264193388916,-0.3082995116710663,229.91238403320312,28.30829951094941,43.7379101429886
2075,62.235687255859375,26.0,26.390141367912292,518.5717817851864,46.78218743151059,53.615277751230266,-0.3901413679122925,230.49533081054688,26.390141354414453,46.782186523125134
2076,62.26567840576172,26.0,26.390141367912292,523.2212935391553,47.20163626767825,67.7054968891619,-0.3901413679122925,232.56195068359375,26.390141354414453,47.20163719485932
2077,62.29567337036133,26.0,26.428693622350693,531.4861445516513,47.94723759567388,69.24665925918525,-0.42869362235069275,236.55581665039062,26.428693611433374,47.947238172747355
2078,62.32566452026367,26.0,26.47198161482811,563.2810386971112,50.81556701413441,61.78505823535852,-0.47198161482810974,251.08822631835938,26.471981605833946,50.81556608370913
2079,62.35565948486328,27.0,27.55855530500412,556.4689893088737,50.20102803907455,64.18748884642253,-0.5585553050041199,257.4530944824219,27.558555294365817,50.201026487447244
2080,62.385650634765625,25.0,25.510400116443634,611.0172576823256,55.12201950977565,64.36716154376808,-0.510400116443634,263.1498107910156,25.510400091678804,55.12201858141145
2081,62.415645599365234,25.0,25.529608845710754,587.5026575185091,53.000684583965146,61.09005510323413,-0.5296088457107544,253.20040893554688,25.529608847451897,53.000685799259564
2082,62.44563674926758,25.0,25.486321568489075,596.3809122534535,53.80162322286494,70.16553883399828,-0.4863215684890747,256.6200866699219,25.48632158127043,53.80162330402259
2083,62.47563171386719,25.0,25.520004510879517,590.2745785989395,53.250749350473725,70.49664294694243,-0.5200045108795166,254.30575561523438,25.520004484177434,53.250750451104636
2084,62.50562286376953,24.0,24.520004510879517,609.9539981657515,55.02609912278221,63.681353759765635,-0.5200045108795166,253.1375732421875,24.520004484177434,55.02609776734199
2085,62.53561782836914,24.0,24.51513522863388,626.5734738688487,56.52540057855985,66.30034307839608,-0.5151352286338806,259.98638916015625,24.51513520448907,56.52540086903409
2086,62.565608978271484,24.0,24.55368673801422,609.5924470897278,54.99348232642207,67.77149966637012,-0.5536867380142212,253.3135223388672,24.553686710458834,54.993483528941304
2087,62.595603942871094,24.0,24.55368673801422,638.6050091920531,57.61080776874928,74.9805755072217,-0.5536867380142212,265.36956787109375,24.553686710458834,57.61080630185775
2088,62.62559509277344,24.0,24.596972703933716,586.9892676988526,52.954369879594005,62.1634110202993,-0.5969727039337158,244.32415771484375,24.59697269717165,52.95436834685272
2089,62.65559005737305,23.0,23.601841509342194,607.2520255058026,54.78234464972277,65.95099143031653,-0.6018415093421936,243.13064575195312,23.601841524084165,54.78234494348691
2090,62.68558120727539,23.0,23.635522782802582,605.3783138253043,54.61331051769205,70.33853251501336,-0.6355227828025818,242.70651245117188,23.635522780097375,54.61331081853935
2091,62.715576171875,22.0,22.698014974594116,618.701111814514,55.81520706227022,67.90130824839093,-0.6980149745941162,238.74072265625,22.698015001839906,55.81520542628016
