frame_index_video,frame_index_matlab,matlab_sample_index_zero_based,frame_index_python,time_seconds,MATLAB_time_seconds_stored,included_in_analysis,exclusion_reason,MATLAB_ANG_deg,Python_fixed_ANG_deg,Python_adaptive_ANG_deg,MATLAB_PEN_deg,Python_fixed_PEN_deg,Python_adaptive_PEN_deg,MATLAB_FL_original_unit,MATLAB_FL_original_unit_name,Python_fixed_FL_original_unit,Python_fixed_FL_original_unit_name,Python_adaptive_FL_original_unit,Python_adaptive_FL_original_unit_name,MATLAB_FL_px_derived,Python_fixed_FL_px,Python_adaptive_FL_px,MATLAB_FL_mm,Python_fixed_FL_mm,Python_adaptive_FL_mm,fixed_minus_matlab_ANG_deg,adaptive_minus_matlab_ANG_deg,fixed_minus_matlab_PEN_deg,adaptive_minus_matlab_PEN_deg,fixed_minus_matlab_FL_mm,adaptive_minus_matlab_FL_mm,absolute_error_fixed_ANG_deg,absolute_error_adaptive_ANG_deg,absolute_error_fixed_PEN_deg,absolute_error_adaptive_PEN_deg,absolute_error_fixed_FL_mm,absolute_error_adaptive_FL_mm,adaptive_confidence_score,adaptive_confidence_angle,adaptive_confidence_length,adaptive_R_scale_global,adaptive_R_scale_angle,adaptive_R_scale_length,adaptive_angle_measurement_covariance_deg2,adaptive_length_side_measurement_covariance_px2,fixed_R_scale_angle,fixed_R_scale_length,fixed_angle_measurement_covariance_deg2,fixed_length_side_measurement_covariance_px2,adaptive_kalman_gain_length_side,adaptive_kalman_gain_angle,fixed_kalman_gain_length_side,fixed_kalman_gain_angle,adaptive_smoother_gain_length_side,adaptive_smoother_gain_angle,fixed_smoother_gain_length_side,fixed_smoother_gain_angle,detection_success,missing_detection_flag,hough_localmax_fallback_flag,hough_peak_source,raw_timtrack_alpha_deg,selected_timtrack_alpha_deg,hough_baseline_alpha_deg,hough_fallback_mass_below_10deg,hough_fallback_gap_to_lower_deg,fascicle_candidate_raw_rejected,fascicle_candidate_selection_reason,klt_affine_ok,klt_tracker_redetected,klt_tracker_found_fraction,klt_points_count,klt_tracked_count,klt_inlier_count,superficial_aponeurosis_rejected,deep_aponeurosis_rejected,MATLAB_superficial_x_left_1b,MATLAB_superficial_y_left_1b,MATLAB_superficial_x_right_1b,MATLAB_superficial_y_right_1b,MATLAB_deep_x_left_1b,MATLAB_deep_y_left_1b,MATLAB_deep_x_right_1b,MATLAB_deep_y_right_1b,Python_superficial_x_left_1b,Python_superficial_y_left_1b,Python_superficial_x_right_1b,Python_superficial_y_right_1b,Python_deep_x_left_1b,Python_deep_y_left_1b,Python_deep_x_right_1b,Python_deep_y_right_1b,MATLAB_fascicle_superficial_x_1b,MATLAB_fascicle_superficial_y_1b,MATLAB_fascicle_deep_x_1b,MATLAB_fascicle_deep_y_1b,Python_adaptive_fascicle_superficial_x_1b,Python_adaptive_fascicle_superficial_y_1b,Python_adaptive_fascicle_deep_x_1b,Python_adaptive_fascicle_deep_y_1b,Python_fixed_fascicle_superficial_x_1b,Python_fixed_fascicle_superficial_y_1b,Python_fixed_fascicle_deep_x_1b,Python_fixed_fascicle_deep_y_1b
1111,1112,1111,1111,33.322335862751565,33.35231791322479,True,,21.88873850368548,22.564076556288825,22.699397718224674,23.507150813806252,22.548810529036754,22.684131690972603,62.558456675209854,mm,63.6428363371126,mm,63.28277501661434,mm,693.4487702459159,705.4689156105972,701.4777033399853,62.558456675209854,63.6428363371126,63.28277501661434,0.6753380526033439,0.8106592145391929,-0.9583402847694984,-0.8230191228336494,1.0843796619027444,0.7243183414044836,0.6753380526033439,0.8106592145391929,0.9583402847694984,0.8230191228336494,1.0843796619027444,0.7243183414044836,0.8360030539361973,0.8327988328652474,0.9757559901231271,1.795055117768871,1.8331946689317102,0.5736107579832416,5.60094521001393,57.36107579832416,1.0,1.0,3.055292111054342,100.0,0.010877541478305996,0.003858764157893158,0.00798253191167731,0.007690530514626619,0.96319813734368,0.9799656843630471,0.9710061573186703,0.9817945132275773,True,False,False,houghpeaks,22.5,22.5,22.5,0.0983663538408064,0.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,36.45528568513449,706.0,52.271204518022685,1.0,308.88708222932445,706.0,328.8062497018766,1.0,42.97058462552107,706.0,48.007815789972184,1.0,318.95966828734504,706.0,318.7718263632303,734.650336462565,52.91394408685512,91.19260233765637,311.4353964857061,738.2143677993653,48.23798772957793,91.0716220082947,318.9356693841022,738.0569671237391,48.236863100374286,86.59100421165276,318.93686321086557
1112,1113,1112,1112,33.3523289643382,33.38231100487337,True,,22.088329331899633,22.77051124653758,22.908203831036502,23.739295591022028,22.810323207117875,22.948015791616797,61.7870071497996,mm,62.8292065075681,mm,62.47217246182419,mm,684.8973968084294,696.44998140539,692.4923259081892,61.7870071497996,62.8292065075681,62.47217246182419,0.6821819146379475,0.8198744991368692,-0.9289723839041528,-0.7912797994052312,1.042199357768503,0.6851653120245871,0.6821819146379475,0.8198744991368692,0.9289723839041528,0.7912797994052312,1.042199357768503,0.6851653120245871,0.8438072820352454,0.8424920098275104,0.9756133576371104,1.7037208545904334,1.7189573100833917,0.5742613132781208,5.251916708736979,57.42613132781208,1.0,1.0,3.055292111054342,100.0,0.011154529860141673,0.004181777593406425,0.00815385509505012,0.007772255440609042,0.9558663536667872,0.962699631969811,0.9650284507802391,0.9658122753344479,True,False,False,houghpeaks,22.5,22.5,22.5,0.0927662424648359,1.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,36.05249185187743,706.0,52.65378969104145,1.0,308.0315384535556,706.0,328.35159455649074,1.0,42.598782560056996,706.0,48.27262969175697,1.0,318.00288891537326,706.0,318.49275809884136,732.4906621985444,53.2775902202822,97.86114177796146,310.8233453118855,735.9483966329396,48.513654690813446,98.07316216867656,318.0703401929452,735.8058597398411,48.51250755245591,93.63546659420825,318.06725666059407
1113,1114,1113,1113,33.38232206592484,33.41230409652196,True,,22.338705038001613,23.05607471952311,23.19729136850856,23.85881079389488,23.08040115864293,23.221617807628377,61.36411276340121,mm,62.155660384442214,mm,61.79821485556907,mm,680.2096917757688,688.9838488374068,685.0216321268208,61.36411276340121,62.155660384442214,61.79821485556907,0.7173696815214967,0.8585863305069452,-0.7784096352519505,-0.637192986266502,0.7915476210410048,0.434102092167862,0.7173696815214967,0.8585863305069452,0.7784096352519505,0.637192986266502,0.7915476210410048,0.434102092167862,0.8796174258627144,0.8778037771459296,0.9738721322202096,1.3144792973166213,1.332954510270576,0.5823551126985816,4.072565399623994,58.235511269858165,1.0,1.0,3.055292111054342,100.0,0.01137644875544877,0.005570496287136052,0.008378548444442243,0.00798313366218099,0.9753384129976977,0.9736232594519324,0.9804019889150999,0.9757037755484074,True,False,False,houghpeaks,22.0,22.0,22.0,0.0,0.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,35.996375347736105,706.0,52.67190236689631,1.0,309.1212639499567,706.0,327.82990328449904,1.0,42.59036607906444,706.0,48.16407675145925,1.0,318.17376926172557,706.0,318.4730956825501,731.2984742763826,53.27029299290958,102.13636146286697,311.8051273687038,734.4337612288925,48.388873288222086,104.79341424369692,318.21783750454927,734.3174862701205,48.38795402158572,100.36828337518303,318.21595869804634
1114,1115,1114,1114,33.41231516751147,33.44229718817054,True,,22.571076252380145,23.299578751516776,23.443489500987027,24.105360753482667,23.291760952386337,23.435671701856588,60.76354784229847,mm,61.58205696738693,mm,61.224865632978165,mm,673.5525421572335,682.6255624392792,678.6661634267007,60.76354784229847,61.58205696738693,61.224865632978165,0.7285024991366313,0.8724132486068825,-0.8135998010963306,-0.6696890516260794,0.8185091250884611,0.4613177906796935,0.7285024991366313,0.8724132486068825,0.8135998010963306,0.6696890516260794,0.8185091250884611,0.4613177906796935,0.836211917218151,0.8199747683386702,0.9749019242882706,1.7925818706027314,1.989480010104922,0.5775345461311142,6.07844257997388,57.75345461311142,1.0,1.0,3.055292111054342,100.0,0.011624738125117124,0.0038187134995947016,0.008473617883718134,0.008115522924451115,0.9806177766277812,0.974910259172149,0.9845777616642424,0.9767597674020628,True,False,False,houghpeaks,24.0,24.0,24.0,0.0,1.0,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,36.10005281525816,706.0,52.52984767953041,1.0,308.7485586638514,706.0,327.6317853887908,1.0,42.71958084395343,706.0,47.95658969820505,1.0,318.18058815901924,706.0,318.08439349218685,730.789009318196,53.107547449724024,108.82783209578687,311.63669682090585,733.6595289650401,48.162055227416886,111.01528092036617,318.1655769770411,733.5601922850472,48.1613173166755,106.6032295110026,318.16617898528983
1115,1116,1115,1115,33.442308269098106,33.47229027981913,True,,22.796876184537993,23.539475642974622,23.68618065734853,24.29582435452292,23.531794735549276,23.678499749923184,60.146671381397965,mm,60.89498055608145,mm,60.53906898668447,mm,666.7145821764428,675.0094491620862,671.0642361048652,60.146671381397965,60.89498055608145,60.53906898668447,0.7425994584366293,0.8893044728105366,-0.7640296189736446,-0.6173246045997374,0.7483091746834845,0.39239760528650436,0.7425994584366293,0.8893044728105366,0.7640296189736446,0.6173246045997374,0.7483091746834845,0.39239760528650436,0.8727004901214404,0.8676468515193773,0.9787090945134006,1.3856756581129048,1.4389360779000315,0.5605795174273598,4.396370047119442,56.05795174273598,1.0,1.0,3.055292111054342,100.0,0.012065691747010407,0.005386477789746518,0.008532909835516614,0.008240152843879947,0.9830549927505238,0.9893706005666487,0.9865295366615578,0.9901471559411625,True,False,False,houghpeaks,23.0,23.0,23.0,0.09072305593451568,0.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,36.057944870268436,706.0,52.60342213226331,1.0,308.5036121383615,706.0,326.9517356589448,1.0,42.65720394560811,706.0,47.962844171999016,1.0,317.76254879171245,706.0,317.6680385186465,729.6874099563722,53.159336320672836,115.05371879900977,311.48811865238423,732.5036819533365,48.16230374805447,117.97022343195167,317.7468680998583,732.4150070349393,48.16163640448834,113.57638370544271,317.7474571253794
1116,1117,1116,1116,33.47230137068474,33.502283371467705,True,,22.92935373057406,23.69652814212475,23.844992996295446,24.343939974078243,23.701737955872943,23.85020281004364,59.772848019427165,mm,60.35627920722247,mm,60.002182227426665,mm,662.5708202547942,669.0380456500794,665.1129469785756,59.772848019427165,60.35627920722247,60.002182227426665,0.7671744115506876,0.915639265721385,-0.6422020182052997,-0.4937371640346022,0.5834311877953056,0.2293342079995,0.7671744115506876,0.915639265721385,0.6422020182052997,0.4937371640346022,0.5834311877953056,0.2293342079995,0.8481673552264545,0.8372665469242104,0.9797056237037207,1.6536719858749334,1.780117607746088,0.5563765083416327,5.43877928369555,55.63765083416327,1.0,1.0,3.055292111054342,100.0,0.012215328084573018,0.00438158859262664,0.008575250594126105,0.008253463131364876,0.9916693598258154,0.9910299787040268,0.9933838088229554,0.9916439824897889,True,False,False,houghpeaks,24.0,24.0,24.0,0.09513960703205791,0.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,35.98449022037146,706.0,52.754024093739915,1.0,308.52797430004495,706.0,325.93738897071376,1.0,42.61408397448621,706.0,48.11110997306879,1.0,317.17636868628773,706.0,317.2404732108061,728.3977179659013,53.28678904425812,118.17931554963725,311.4216243641993,731.0508237992998,48.30643625634633,122.71026093401623,317.18743560601285,730.9699059385949,48.305805323603,118.3404999383859,317.1870382706215
1117,1118,1117,1117,33.50229447227137,33.53227646311629,True,,23.073431978127633,23.841235613151326,23.991265100640533,24.437180833840266,23.843507726795167,23.993537214284373,59.39735486345306,mm,59.933595010927384,mm,59.58066585467608,mm,658.4085489794993,664.3526705353291,660.4405169689932,59.39735486345306,59.933595010927384,59.58066585467608,0.767803635023693,0.9178331225128993,-0.5936731070450989,-0.4436436195558926,0.5362401474743237,0.18331099122301708,0.767803635023693,0.9178331225128993,0.5936731070450989,0.4436436195558926,0.5362401474743237,0.18331099122301708,0.9638900949693263,0.9537570238685213,0.9851565110687652,0.6338055509837263,0.6939113708866859,0.535264570663691,2.1201019372409946,53.526457066369105,1.0,1.0,3.055292111054342,100.0,0.012641925012355329,0.011214797990136366,0.008558484015419756,0.008254309646963524,0.9829525486893579,0.9783137334926105,0.9864708124411656,0.9798052083487392,True,False,False,houghpeaks,24.5,24.5,24.5,0.094023068857043,1.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,35.93633179552581,706.0,52.76834965684006,1.0,308.44402877420663,706.0,325.2275432835334,1.0,42.574279168866234,706.0,48.1008194363889,1.0,316.81970824932733,706.0,316.84766563350735,727.6581174837203,53.28544160056832,121.92006325721732,311.32270059852755,730.302358978179,48.29132718885514,126.91897899392409,316.82470167524406,730.2262941266662,48.290730911600065,122.56350099563211,316.8245289550005
1118,1119,1118,1118,33.532287573858014,33.562269554764875,True,,23.2835147288784,24.066516286578633,24.219265095623,24.627721722865918,24.06698888133471,24.219737690379077,58.87146955185136,mm,59.335621500753206,mm,58.98363860211783,mm,652.5792088390624,657.7242462213668,653.8225817433968,58.87146955185136,59.335621500753206,58.98363860211783,0.7830015577002314,0.9357503667445997,-0.560732841531209,-0.4079840324868407,0.4641519489018435,0.11216905026646629,0.7830015577002314,0.9357503667445997,0.560732841531209,0.4079840324868407,0.4641519489018435,0.11216905026646629,0.8497807134053966,0.8361060136502028,0.9783595777770212,1.6353327194451206,1.7938357270035201,0.5620773553072844,5.480692145241285,56.20773553072844,1.0,1.0,3.055292111054342,100.0,0.012099468277010115,0.004414820623651253,0.008601238220721247,0.008354061163954521,0.9760417704060802,0.9719583522537967,0.9809799887771798,0.9736819973617793,True,False,False,houghpeaks,25.5,25.5,25.5,0.0,1.0,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,35.91718023299668,706.0,52.76615642713213,1.0,308.2504262826437,706.0,324.7933522304427,1.0,42.53892046123384,706.0,48.098805062505974,1.0,316.4980838156853,706.0,316.50389889152297,726.9555649023263,53.26697885858456,127.52230857178553,311.21929036980333,729.1950372996781,48.281729503227126,132.9204596339835,316.4991719397666,729.1289232134911,48.28120810366724,128.5789026879893,316.4991361291526
1119,1120,1119,1119,33.56228067544465,33.59226264641346,True,,23.489990789877332,24.32525559355568,24.481225683661023,24.812666268503936,24.317480830482477,24.47345092058782,58.31966638517673,mm,58.767071608257545,mm,58.41530840515401,mm,646.4625741315448,651.4219771960697,647.5227480019043,58.31966638517673,58.767071608257545,58.41530840515401,0.8352648036783492,0.991234893783691,-0.4951854380214584,-0.3392153479161166,0.4474052230808141,0.0956420199772765,0.8352648036783492,0.991234893783691,0.4951854380214584,0.3392153479161166,0.4474052230808141,0.0956420199772765,0.8404423139990584,0.8400790155466329,0.9804087571847073,1.7428285044349598,1.7470756322519827,0.5534721433345152,5.337826396634759,55.347214333451525,1.0,1.0,3.055292111054342,100.0,0.012432684446034762,0.004642112188180445,0.00869179607096517,0.008506878226544884,0.9949509497636724,0.9904481172396785,0.9959993420865637,0.9910184824402072,True,False,False,houghpeaks,25.5,25.5,25.5,0.0,0.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,35.38699221931523,706.0,53.0245175621519,1.0,308.1465274213036,706.0,324.42437375252285,1.0,42.42037566541495,706.0,47.854128044392915,1.0,316.3758252641081,706.0,316.28016013751704,725.5753861775859,53.51425000158876,132.68534700663142,311.1870293257678,728.4115264220123,48.02686376781438,139.1029473541993,316.35708535497156,728.3642144881433,48.026499113441034,134.7743109019419,316.3576727302257
1120,1121,1120,1120,33.59227377703128,33.622255738062044,True,,23.62958939844669,24.477304311965156,24.634994914231868,24.954160406186748,24.483694992404736,24.641385594671448,57.8115096586535,mm,58.364015433965626,mm,58.013543289897655,mm,640.8297520347784,646.9541750273901,643.0692569807195,57.8115096586535,58.364015433965626,58.013543289897655,0.8477149135184661,1.0054055157851778,-0.4704654137820121,-0.3127748115153004,0.5525057753121274,0.20203363124415574,0.8477149135184661,1.0054055157851778,0.4704654137820121,0.3127748115153004,0.5525057753121274,0.20203363124415574,0.8386239529976927,0.8391183278725828,0.9850448933508472,1.7641343161136074,1.7583297617181244,0.5356630828951323,5.372211049609446,53.56630828951323,1.0,1.0,3.055292111054342,100.0,0.012746645538105714,0.004635296472643771,0.008651212040055194,0.008510917842915173,0.9807369263365557,0.9930394652838265,0.9847383581551868,0.9934473968095847,True,False,False,houghpeaks,25.5,25.5,25.5,0.0,0.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,34.78465015276069,706.0,53.67820107438871,1.0,307.8753969211117,706.0,324.1765793772033,1.0,42.27719416359125,706.0,47.79408338646617,1.0,316.0045434069125,706.0,316.08317798989344,723.5428651200684,54.14833868496639,136.44293627928693,311.0071416256187,727.9662714700045,47.96597769333087,143.42809471771582,316.02042961093076,727.922938246731,47.96563859461815,139.11346855450898,316.0199483643647
1121,1122,1121,1121,33.622266878617914,33.65224882971062,True,,23.779812424419905,24.607169510582025,24.76648598648498,25.12128269498924,24.620834526354997,24.780151002257952,57.27694112996677,mm,57.89975645457527,mm,57.550727922926065,mm,634.9041600599867,641.8079512321755,637.9390353586675,57.27694112996677,57.89975645457527,57.550727922926065,0.8273570861621202,0.9866735620650751,-0.500448168634243,-0.3411316927312882,0.6228153246084958,0.2737867929592923,0.8273570861621202,0.9866735620650751,0.500448168634243,0.3411316927312882,0.6228153246084958,0.2737867929592923,0.8446023908990438,0.8484062911393959,0.978375274721836,1.6945411367314454,1.6509497926980128,0.5620098255644298,5.04413387737704,56.20098255644298,1.0,1.0,3.055292111054342,100.0,0.012236136787617782,0.004946793401647274,0.008708780824379779,0.008494283363342256,0.9920199545944062,0.9914749250311703,0.9936975289528469,0.9918909285613169,True,False,False,houghpeaks,25.0,25.0,25.0,0.0,0.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,34.80485152126117,706.0,54.11993305101253,1.0,307.2870758566232,706.0,323.7963090924783,1.0,42.40622355569223,706.0,48.092898359070965,1.0,315.46798044816387,706.0,315.6361226112427,721.8183334772854,54.55331234289703,140.81639627590474,310.5612056386313,726.311952069161,48.256738736431444,147.04884379253306,315.5028130276113,726.2758224307244,48.25644730734697,142.7542943563876,315.50178877962315
1122,1123,1122,1122,33.652259980204555,33.68224192135921,True,,23.862773358108825,24.751445043426827,24.91218364626104,25.196282331701802,24.77355791477737,24.934296517611585,56.90485134257606,mm,57.519811701098995,mm,57.172449622451325,mm,630.7796144877267,637.5963348326949,633.7458912784545,56.90485134257606,57.519811701098995,57.172449622451325,0.8886716853180019,1.0494102881522167,-0.4227244169244315,-0.2619858140902167,0.6149603585229357,0.26759827987526563,0.8886716853180019,1.0494102881522167,0.4227244169244315,0.2619858140902167,0.6149603585229357,0.26759827987526563,0.8490825451138087,0.8438271788815022,0.988397289614263,1.6432568709325488,1.7034908552056247,0.5243710246724482,5.204662171162959,52.43710246724482,1.0,1.0,3.055292111054342,100.0,0.013047443181524612,0.00481217212184774,0.00868787510556992,0.008491012524065556,0.9910793267362196,0.9952008798214852,0.9929631271707164,0.9954423119692554,True,False,False,houghpeaks,25.0,25.0,25.0,0.09372915276851235,0.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,34.420704174674086,706.0,54.64017834310486,1.0,306.91551568688885,706.0,323.32673517658696,1.0,42.311926797310996,706.0,47.89685456714878,1.0,314.9490362178874,706.0,315.22112563195316,720.4296695246104,55.05402278312169,143.5709926952004,310.2343296641727,725.9700465884862,48.05505494694593,151.19138225484775,315.00700144511495,725.9423320663844,48.05483539573442,146.9203054444682,315.0053530553465
1123,1124,1123,1123,33.68225308179119,33.71223501300779,True,,23.959725485840774,24.859645658301304,25.021642664447683,25.32943271432956,24.905736289014754,25.067733295161133,56.51888600143714,mm,57.249448463878814,mm,56.903133170651635,mm,626.5012610021237,634.5994090078874,630.7605688738898,56.51888600143714,57.249448463878814,56.903133170651635,0.8999201724605292,1.0619171786069082,-0.4236964253148052,-0.2616994191684263,0.7305624624416751,0.38424716921449686,0.8999201724605292,1.0619171786069082,0.4236964253148052,0.2616994191684263,0.7305624624416751,0.38424716921449686,0.9654839872151877,0.9475456938535827,0.9854457396051732,0.62504477318527,0.7342644190487299,0.5342389014923417,2.2433922869474836,53.42389014923417,1.0,1.0,3.055292111054342,100.0,0.012756874773491654,0.01109361033998725,0.008673555046444745,0.008457745466663256,0.998491839055776,0.9912700237858836,0.998816546664708,0.9916656343381242,True,False,False,houghpeaks,26.0,26.0,26.0,0.0,1.0,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,33.75214219241319,706.0,55.10247678199485,1.0,306.43482128053387,706.0,323.2916927449785,1.0,41.89689520437745,706.0,47.77537347994232,1.0,314.60110453166874,706.0,315.1682301024908,718.777640836828,55.48943693395483,146.26128152756007,309.90808475779716,725.4082927654189,47.93720500815128,153.84581159370325,314.7240588127295,725.3878421869875,47.93703448576684,149.59020398016955,314.72063545968405
1124,1125,1124,1124,33.71224618337782,33.74222810465638,True,,24.064219227613865,25.005498155794328,25.168796293014935,25.395172044939414,25.01128412244222,25.174582259662827,56.45127916547272,mm,57.02543374793793,mm,56.67938573258163,mm,625.7518518934056,632.1162478568267,628.2803704479462,56.45127916547272,57.02543374793793,56.67938573258163,0.9412789281804628,1.1045770654010703,-0.3838879224971947,-0.22058978527658724,0.5741545824652121,0.22810656710890953,0.9412789281804628,1.1045770654010703,0.3838879224971947,0.22058978527658724,0.5741545824652121,0.22810656710890953,0.9188371403394724,0.9018571650894448,0.9878160494425584,0.9508900191836636,1.0995459993413226,0.526225078889828,3.3594342175289054,52.622507888982796,1.0,1.0,3.055292111054342,100.0,0.012804624634908689,0.007417992901553883,0.008609072219879192,0.00845670208041143,0.9977727180568059,0.995745664646651,0.9982548260583934,0.9959566880462115,True,False,False,houghpeaks,25.0,25.0,25.0,0.0,0.5,False,candidate persistence disabled,True,False,1.0,284,284,284,False,False,1.0,34.07390816943059,706.0,54.71378291658209,1.0,306.84936472961465,706.0,323.22911480167085,1.0,42.20455867562888,706.0,47.714488551223,1.0,315.04815890793594,706.0,315.1193527469115,719.8329873996349,55.118763239003925,148.46585568158054,310.27554041787874,725.22495898488,47.86474128295046,156.59428031981102,315.0638714669978,725.2066259900416,47.86459800136753,152.34038625460855,315.06344189104163
