family,method,block_size,offset,offset_units,candidate_index,target,mean_iou,mean_dice,mean_mae,mean_target_density,mean_pred_density,mean_density_bias,mean_abs_density_bias,min_iou,min_dice
cv2,gaussian,71,5.0,uint8_C,50,fas_thres_raw_from_matlab_fas_filt,0.7238622383213668,0.8380135635626602,0.0850171999144205,0.2238063953885635,0.301831614462042,0.07802521907347854,0.07802521907347854,0.6015133088042859,0.7511811553453588
cv2,gaussian,31,-20.0,uint8_C,1,fas_thres_raw_from_matlab_fas_filt,0.721374539568033,0.8375242151208429,0.062318185535045596,0.2238063953885635,0.16497411891744151,-0.05883227647112196,0.05883227647112196,0.6547091360861043,0.7913283631644079
skimage,gaussian,71,0.0196078431372549,float01_offset,160,fas_thres_raw_from_matlab_fas_filt,0.7199582271999517,0.8351991959032498,0.08713904542995304,0.2238063953885635,0.30525619527363607,0.08144979988507253,0.08144979988507253,0.5933410985220929,0.7447759918732377
skimage,mean,41,0.0196078431372549,float01_offset,182,fas_thres_raw_from_matlab_fas_filt,0.7149358828328862,0.8315572339761335,0.08974619624816715,0.2238063953885635,0.30860992655171676,0.08480353116315331,0.08480353116315331,0.5818259833840099,0.7356384197701773
cv2,gaussian,61,5.0,uint8_C,39,fas_thres_raw_from_matlab_fas_filt,0.6898988775628379,0.8140038683690384,0.10034842288378325,0.2238063953885635,0.3145584869900094,0.09075209160144587,0.09075209160144587,0.5513634585984997,0.7108114549721326
skimage,gaussian,61,0.0196078431372549,float01_offset,149,fas_thres_raw_from_matlab_fas_filt,0.6839555379756782,0.8096707348625297,0.10369823363431782,0.2238063953885635,0.319328648862991,0.09552225347442751,0.09552225347442751,0.5426688219391879,0.7035454586513707
skimage,mean,51,-0.11764705882352941,float01_offset,187,fas_thres_raw_from_matlab_fas_filt,0.6800852447538684,0.8089506414989983,0.07111332900955153,0.2238063953885635,0.1527137891674704,-0.07109260622109312,0.07109260622109312,0.6159816435539284,0.7623621790644083
skimage,mean,61,-0.11764705882352941,float01_offset,198,fas_thres_raw_from_matlab_fas_filt,0.6792986348217035,0.8084328427311289,0.0713031945578597,0.2238063953885635,0.1525032008307038,-0.0713031945578597,0.0713031945578597,0.6177023773698466,0.76367864201837
skimage,mean,71,-0.11764705882352941,float01_offset,209,fas_thres_raw_from_matlab_fas_filt,0.6789460840691908,0.8082070783056757,0.07139224654069452,0.2238063953885635,0.15241414884786897,-0.07139224654069452,0.07139224654069452,0.6189437255492025,0.7646266090431711
skimage,mean,41,-0.11764705882352941,float01_offset,176,fas_thres_raw_from_matlab_fas_filt,0.6790084082639568,0.8081388513758383,0.0713600422072794,0.2238063953885635,0.1526255772976812,-0.07118081809088231,0.07118081809088231,0.6127164006969952,0.759856352216902
cv2,mean,71,-30.0,uint8_C,99,fas_thres_raw_from_matlab_fas_filt,0.6774992205686501,0.8071928667222816,0.07172353111834728,0.2238063953885635,0.15208286427021622,-0.0717235311183473,0.0717235311183473,0.6177023773698466,0.76367864201837
cv2,mean,51,-30.0,uint8_C,77,fas_thres_raw_from_matlab_fas_filt,0.6771107626153294,0.8068463059072404,0.0717831791445857,0.2238063953885635,0.1520377782034351,-0.07176861718512842,0.07176861718512842,0.6131228527722747,0.7601688262224744
cv2,mean,61,-30.0,uint8_C,88,fas_thres_raw_from_matlab_fas_filt,0.6770144174805317,0.8068221783221902,0.07182126426932008,0.2238063953885635,0.1519851311192434,-0.07182126426932008,0.07182126426932008,0.6159845521115458,0.7623644066481479
skimage,mean,31,-0.11764705882352941,float01_offset,165,fas_thres_raw_from_matlab_fas_filt,0.6755804650637689,0.8056527805362416,0.0721360266237425,0.2238063953885635,0.15200753413379306,-0.07179886125477043,0.07179886125477043,0.6065877870249674,0.7551256046185052
cv2,mean,41,-30.0,uint8_C,66,fas_thres_raw_from_matlab_fas_filt,0.675491247676533,0.8056367778608186,0.07214330760347112,0.2238063953885635,0.15180702715357378,-0.0719993682349897,0.0719993682349897,0.6094653043314737,0.7573512801938012
skimage,gaussian,71,-0.11764705882352941,float01_offset,154,fas_thres_raw_from_matlab_fas_filt,0.6723317832887061,0.803358759339436,0.07282435924578011,0.2238063953885635,0.15100947983560667,-0.07279691555295681,0.07279691555295681,0.6048523603535828,0.7537794445095511
cv2,mean,31,-30.0,uint8_C,55,fas_thres_raw_from_matlab_fas_filt,0.6709722957958196,0.8023557817872808,0.07315984438866094,0.2238063953885635,0.150926588681773,-0.07287980670679046,0.07287980670679046,0.6024442216094259,0.7519066354825841
skimage,gaussian,61,-0.11764705882352941,float01_offset,143,fas_thres_raw_from_matlab_fas_filt,0.6695765799830119,0.8013660453494597,0.0734457628618507,0.2238063953885635,0.15045920579073122,-0.07334718959783229,0.07334718959783229,0.6011258494019709,0.7508789513659961
cv2,gaussian,71,-30.0,uint8_C,44,fas_thres_raw_from_matlab_fas_filt,0.6671147242724061,0.7996095497074466,0.07399295649222558,0.2238063953885635,0.14984592326743484,-0.0739604721211286,0.0739604721211286,0.5996589641034643,0.7497335089039378
skimage,gaussian,51,-0.11764705882352941,float01_offset,132,fas_thres_raw_from_matlab_fas_filt,0.6651297836911098,0.7981283770163922,0.07444969795135632,0.2238063953885635,0.14958688841170467,-0.0742195069768588,0.0742195069768588,0.594551563322719,0.7457288644636806
cv2,gaussian,61,-30.0,uint8_C,33,fas_thres_raw_from_matlab_fas_filt,0.6638414564521531,0.7972202132609515,0.07472665521872622,0.2238063953885635,0.14918055373531064,-0.07462584165325287,0.07462584165325287,0.5943682455304531,0.7455846504678777
cv2,mean,31,5.0,uint8_C,61,fas_thres_raw_from_matlab_fas_filt,0.6662845570381108,0.7967568578896942,0.11227998839523846,0.2238063953885635,0.325985424598734,0.10217902921017052,0.10217902921017052,0.5202844251067601,0.6844566931220436
cv2,gaussian,51,-30.0,uint8_C,22,fas_thres_raw_from_matlab_fas_filt,0.6589683103313716,0.7936496160528184,0.0758252430447041,0.2238063953885635,0.1482051824893558,-0.07560121289920772,0.07560121289920772,0.5879122945578998,0.7404845929750598
skimage,gaussian,41,-0.11764705882352941,float01_offset,121,fas_thres_raw_from_matlab_fas_filt,0.6574517277595501,0.7925246847475208,0.07619461274709124,0.2238063953885635,0.14805760263101,-0.07574879275755346,0.07574879275755346,0.5852487780423612,0.7383683698720026
cv2,gaussian,41,-30.0,uint8_C,11,fas_thres_raw_from_matlab_fas_filt,0.6511682921849695,0.7879155333998147,0.07759424108107987,0.2238063953885635,0.14662548992592445,-0.07718090546263906,0.07718090546263906,0.578465163497813,0.7329463796539649
cv2,mean,71,10.0,uint8_C,106,fas_thres_raw_from_matlab_fas_filt,0.6506714005109592,0.7847633549639772,0.12420259270087383,0.2238063953885635,0.3480089880894373,0.12420259270087383,0.12420259270087383,0.5063329714492505,0.6722723077117605
skimage,mean,31,0.0196078431372549,float01_offset,171,fas_thres_raw_from_matlab_fas_filt,0.6488325700922203,0.7837173899812132,0.1219474492487709,0.2238063953885635,0.3362454451871044,0.1124390497985409,0.1124390497985409,0.49878215715635305,0.6655832600818987
cv2,gaussian,51,5.0,uint8_C,28,fas_thres_raw_from_matlab_fas_filt,0.647911602050509,0.7830302842556188,0.12148482699832092,0.2238063953885635,0.33238036510192814,0.10857396971336462,0.10857396971336462,0.49682158862368,0.6638354128503785
skimage,gaussian,31,-0.11764705882352941,float01_offset,110,fas_thres_raw_from_matlab_fas_filt,0.6436109173159585,0.7823040140695127,0.07932235361590255,0.2238063953885635,0.14517405462078978,-0.07863234076777371,0.07863234076777371,0.5695455513651001,0.7257458069563413
skimage,mean,71,0.0392156862745098,float01_offset,216,fas_thres_raw_from_matlab_fas_filt,0.6426766252659042,0.778575855968045,0.1290094395101805,0.2238063953885635,0.3525744424169716,0.12876804702840813,0.12876804702840813,0.4949343828762276,0.6621486381549169
cv2,gaussian,31,-30.0,uint8_C,0,fas_thres_raw_from_matlab_fas_filt,0.6379590185337853,0.778092806190154,0.08057748250604602,0.2238063953885635,0.14385451706381608,-0.07995187832474739,0.07995187832474739,0.563460936031577,0.7207867149681019
skimage,gaussian,51,0.0196078431372549,float01_offset,138,fas_thres_raw_from_matlab_fas_filt,0.640406386361925,0.7772972701396665,0.1262295054422523,0.2238063953885635,0.3386316462743227,0.11482525088575918,0.11482525088575918,0.4875459009865947,0.6555036730809267
cv2,mean,61,10.0,uint8_C,95,fas_thres_raw_from_matlab_fas_filt,0.6270736645380113,0.7668578545617557,0.1380678184056447,0.2238063953885635,0.361872533568117,0.13806613817955343,0.13806613817955343,0.48010402494672333,0.6487436245759886
skimage,mean,61,0.0392156862745098,float01_offset,205,fas_thres_raw_from_matlab_fas_filt,0.6181719582404249,0.7597723430944526,0.14386291819427222,0.2238063953885635,0.3673674329617793,0.14356103757321584,0.14356103757321584,0.4670186706672449,0.6366908342820621
cv2,mean,51,10.0,uint8_C,84,fas_thres_raw_from_matlab_fas_filt,0.5982402870065724,0.744258027621494,0.15658531011932966,0.2238063953885635,0.38015535370439446,0.15634895831583095,0.15634895831583095,0.4453749587972714,0.6162760134821732
cv2,gaussian,41,5.0,uint8_C,17,fas_thres_raw_from_matlab_fas_filt,0.5923487098381182,0.7399750473446123,0.15339652103587062,0.2238063953885635,0.35989546753411145,0.13608907214554788,0.13608907214554788,0.44060098036372075,0.6116905185674363
skimage,mean,51,0.0392156862745098,float01_offset,194,fas_thres_raw_from_matlab_fas_filt,0.5872852145667481,0.7354569904998878,0.1640838791267753,0.2238063953885635,0.38745341573162084,0.16364702034305736,0.16364702034305736,0.4343364954748664,0.6056270573120577
skimage,gaussian,41,0.0196078431372549,float01_offset,127,fas_thres_raw_from_matlab_fas_filt,0.5828624486880724,0.7323283360155841,0.16035125686512378,0.2238063953885635,0.36842065468329416,0.1446142592947307,0.1446142592947307,0.4308107558697641,0.6021911061297299
cv2,mean,41,10.0,uint8_C,73,fas_thres_raw_from_matlab_fas_filt,0.5624785404560229,0.7153367984658032,0.18133588055608763,0.2238063953885635,0.4033617963633186,0.17955540097475517,0.17955540097475517,0.40947516004989637,0.5810321056461906
skimage,mean,41,0.0392156862745098,float01_offset,183,fas_thres_raw_from_matlab_fas_filt,0.5523190670099469,0.7068300477761028,0.18922818254424315,0.2238063953885635,0.4112014512672826,0.18739505587871905,0.18739505587871905,0.3995410928230339,0.5709601452532044
cv2,gaussian,71,10.0,uint8_C,51,fas_thres_raw_from_matlab_fas_filt,0.5474671761593837,0.7027018321890353,0.19272081251253168,0.2238063953885635,0.4135974536733663,0.1897910582848028,0.1897910582848028,0.3926895566512237,0.5639297785724208
skimage,gaussian,71,0.0392156862745098,float01_offset,161,fas_thres_raw_from_matlab_fas_filt,0.5468338727497221,0.7020893218248916,0.19371410617012627,0.2238063953885635,0.41526731837035996,0.1914609229817964,0.1914609229817964,0.3910597169485675,0.5622472021638254
cv2,gaussian,61,10.0,uint8_C,40,fas_thres_raw_from_matlab_fas_filt,0.520886281224598,0.6801525714582568,0.21343519984049053,0.2238063953885635,0.43239078250369367,0.2085843871151302,0.2085843871151302,0.3726856234144864,0.5430021514867325
skimage,gaussian,61,0.0392156862745098,float01_offset,150,fas_thres_raw_from_matlab_fas_filt,0.5201194016763855,0.6794355733457761,0.2147062908785006,0.2238063953885635,0.43460111992669737,0.2107947245381338,0.2107947245381338,0.37124621976399097,0.5414727339454576
cv2,gaussian,31,5.0,uint8_C,6,fas_thres_raw_from_matlab_fas_filt,0.5174452103751579,0.6780480402672838,0.20476271287064385,0.2238063953885635,0.4051557177533809,0.18134932236481738,0.18134932236481738,0.38177783445989033,0.5525893163702683
cv2,mean,31,10.0,uint8_C,62,fas_thres_raw_from_matlab_fas_filt,0.5135431490466624,0.6740180007028412,0.219051075512721,0.2238063953885635,0.43778318810579153,0.21397679271722803,0.21397679271722803,0.3710384419599932,0.5412516974061915
skimage,mean,31,0.0392156862745098,float01_offset,172,fas_thres_raw_from_matlab_fas_filt,0.5042393666628082,0.6658379645590862,0.2275488189690805,0.2238063953885635,0.44652232404392334,0.22271592865535986,0.22271592865535986,0.3634290883580106,0.5331103633643189
skimage,gaussian,31,0.0196078431372549,float01_offset,116,fas_thres_raw_from_matlab_fas_filt,0.5034303819698309,0.6658188586926239,0.217118255432451,0.2238063953885635,0.41867341669495045,0.194867021306387,0.194867021306387,0.37076559938372805,0.5409613424066342
cv2,mean,71,15.0,uint8_C,107,fas_thres_raw_from_matlab_fas_filt,0.5006368915933986,0.662082229776077,0.235218491000149,0.2238063953885635,0.45902488638871247,0.235218491000149,0.235218491000149,0.3453678562612864,0.5134177312977394
skimage,mean,71,0.058823529411764705,float01_offset,217,fas_thres_raw_from_matlab_fas_filt,0.4996045181915846,0.6608778309790968,0.2370846621121338,0.2238063953885635,0.4608356100396869,0.23702921465112345,0.23702921465112345,0.3401188206643892,0.5075950213067956
cv2,gaussian,51,10.0,uint8_C,29,fas_thres_raw_from_matlab_fas_filt,0.48739762362373956,0.6508571560618176,0.24189850986348724,0.2238063953885635,0.45838472024795657,0.23457832485939306,0.23457832485939306,0.3502593086893043,0.5188030275892721
cv2,mean,61,15.0,uint8_C,96,fas_thres_raw_from_matlab_fas_filt,0.48707653696294884,0.6501620041508314,0.24769753017966098,0.2238063953885635,0.47150392556822446,0.24769753017966098,0.24769753017966098,0.3394207647947567,0.506817235802324
skimage,gaussian,51,0.0392156862745098,float01_offset,139,fas_thres_raw_from_matlab_fas_filt,0.48618701674287074,0.6497287063442406,0.24376944161606387,0.2238063953885635,0.46126210742917567,0.23745571204061214,0.23745571204061214,0.3487008252116383,0.5170914389511405
skimage,mean,61,0.058823529411764705,float01_offset,206,fas_thres_raw_from_matlab_fas_filt,0.48407004234484663,0.6473641005578386,0.25094904770385906,0.2238063953885635,0.47467871276759005,0.25087231737902654,0.25087231737902654,0.33522930303144954,0.5021299371881051
cv2,mean,51,15.0,uint8_C,85,fas_thres_raw_from_matlab_fas_filt,0.47100776920848136,0.6357549582550226,0.26336143791508587,0.2238063953885635,0.48713478885718864,0.26332839346862513,0.26332839346862513,0.3330326681115301,0.4996616753336257
skimage,mean,51,0.058823529411764705,float01_offset,195,fas_thres_raw_from_matlab_fas_filt,0.46643308617174273,0.6315381914118504,0.26819628849257954,0.2238063953885635,0.4919125117475807,0.26810611635901727,0.26810611635901727,0.3293137198219256,0.49546426086092055
cv2,mean,41,15.0,uint8_C,74,fas_thres_raw_from_matlab_fas_filt,0.44813685614106213,0.6147255749693122,0.28710667307392884,0.2238063953885635,0.5102874642811936,0.2864810688926302,0.2864810688926302,0.3206576643657805,0.4856030037424876
cv2,gaussian,41,10.0,uint8_C,18,fas_thres_raw_from_matlab_fas_filt,0.44633344674519637,0.6134470302614807,0.2807820220288842,0.2238063953885635,0.49374927890296916,0.2699428835144057,0.2699428835144057,0.3257760329222263,0.49144957343083484
skimage,gaussian,41,0.0392156862745098,float01_offset,128,fas_thres_raw_from_matlab_fas_filt,0.4434874389833408,0.6107404502010692,0.28469890908520656,0.2238063953885635,0.4987090262865771,0.2749026308980136,0.2749026308980136,0.3238138530124401,0.48921357375975
skimage,mean,41,0.058823529411764705,float01_offset,184,fas_thres_raw_from_matlab_fas_filt,0.44376596842783644,0.6105916399036748,0.29208098241699404,0.2238063953885635,0.5152040858617936,0.2913976904732301,0.2913976904732301,0.3177183071620069,0.48222492688332214
skimage,gaussian,71,0.058823529411764705,float01_offset,162,fas_thres_raw_from_matlab_fas_filt,0.43309587338278155,0.6003141767952677,0.3050254442237748,0.2238063953885635,0.5280650964393768,0.30425870105081343,0.30425870105081343,0.30902013745784485,0.472139623547688
cv2,gaussian,71,15.0,uint8_C,52,fas_thres_raw_from_matlab_fas_filt,0.43158326492626004,0.598901129099495,0.30644411512013053,0.2238063953885635,0.5291258791783022,0.3053194837897387,0.3053194837897387,0.30891086802940787,0.47201207595514816
cv2,mean,31,15.0,uint8_C,63,fas_thres_raw_from_matlab_fas_filt,0.41632273014868576,0.5844471437850182,0.32302738656513624,0.2238063953885635,0.5444428202258895,0.32063642483732613,0.32063642483732613,0.30481622550281917,0.4672170985386947
skimage,gaussian,61,0.058823529411764705,float01_offset,151,fas_thres_raw_from_matlab_fas_filt,0.4155336030781291,0.5834695025249211,0.3254161079914913,0.2238063953885635,0.54750755261628,0.3237011572277166,0.3237011572277166,0.30143083174921176,0.463229891893783
cv2,gaussian,61,15.0,uint8_C,41,fas_thres_raw_from_matlab_fas_filt,0.41425538142418283,0.5822620936816013,0.32644384628395595,0.2238063953885635,0.5479740953942762,0.32416770000571277,0.32416770000571277,0.301443878714188,0.4632452980024174
skimage,mean,31,0.058823529411764705,float01_offset,173,fas_thres_raw_from_matlab_fas_filt,0.41190071894949337,0.5801234619262616,0.32869954981142263,0.2238063953885635,0.550216917188377,0.3264105217998134,0.3264105217998134,0.30264418215053024,0.4646613193341809
cv2,gaussian,31,10.0,uint8_C,7,fas_thres_raw_from_matlab_fas_filt,0.3996913049347824,0.568349044378762,0.33251954382981774,0.2238063953885635,0.5402008094209158,0.3163944140323522,0.3163944140323522,0.29990036011580196,0.46142053547717343
skimage,mean,71,0.0784313725490196,float01_offset,218,fas_thres_raw_from_matlab_fas_filt,0.3970720486671552,0.564331225217803,0.3555422817694349,0.2238063953885635,0.5793469969319072,0.35554060154334366,0.35554060154334366,0.2773654593891505,0.4342773751245623
skimage,gaussian,31,0.0392156862745098,float01_offset,117,fas_thres_raw_from_matlab_fas_filt,0.39458635199435554,0.5632108366065862,0.3400461166054505,0.2238063953885635,0.5485495728305201,0.3247431774419566,0.3247431774419566,0.2969057060130005,0.45786783824979826
skimage,gaussian,51,0.058823529411764705,float01_offset,140,fas_thres_raw_from_matlab_fas_filt,0.3944409126213419,0.5627064066078413,0.3514416899938056,0.2238063953885635,0.5717985812170886,0.3479921858285251,0.3479921858285251,0.2924024185048906,0.4524943845944747
cv2,mean,71,20.0,uint8_C,108,fas_thres_raw_from_matlab_fas_filt,0.39553639108740524,0.5626768265444566,0.35829057157931177,0.2238063953885635,0.5820969669678752,0.35829057157931177,0.35829057157931177,0.2750343999917233,0.43141487005136275
cv2,gaussian,51,15.0,uint8_C,30,fas_thres_raw_from_matlab_fas_filt,0.3941165293496623,0.5623975532731835,0.35126834666872775,0.2238063953885635,0.5709486668526117,0.3471422714640482,0.3471422714640482,0.2925164775316491,0.4526309453172699
skimage,mean,61,0.0784313725490196,float01_offset,207,fas_thres_raw_from_matlab_fas_filt,0.3903580558635731,0.5578548648952704,0.36363761107694653,0.2238063953885635,0.5874227236016879,0.3636163282131244,0.3636163282131244,0.27828295869302755,0.43540118688205975
cv2,mean,61,20.0,uint8_C,97,fas_thres_raw_from_matlab_fas_filt,0.389868118334267,0.5571968782053118,0.365195460701192,0.2238063953885635,0.5890018560897555,0.365195460701192,0.365195460701192,0.27544951542823987,0.4319253911602389
skimage,mean,51,0.0784313725490196,float01_offset,196,fas_thres_raw_from_matlab_fas_filt,0.3816083662974722,0.5492380029430703,0.3750029403956596,0.2238063953885635,0.5987953339001295,0.3749889385115661,0.3749889385115661,0.27756353587314403,0.43452012847790733
cv2,mean,51,20.0,uint8_C,86,fas_thres_raw_from_matlab_fas_filt,0.3816843671382785,0.5491910293752119,0.3755506941013983,0.2238063953885635,0.5993537290377794,0.37554733364921583,0.37554733364921583,0.2755770559778853,0.43208217753120665
cv2,gaussian,41,15.0,uint8_C,19,fas_thres_raw_from_matlab_fas_filt,0.37110129876457526,0.5389199708288296,0.38234048773602974,0.2238063953885635,0.5993313260232296,0.3755249306346662,0.3755249306346662,0.28184542115846006,0.43974946823735417
cv2,mean,41,20.0,uint8_C,75,fas_thres_raw_from_matlab_fas_filt,0.3710385970687127,0.5385213549595127,0.39005384564547,0.2238063953885635,0.6136597340538144,0.38985333866525074,0.38985333866525074,0.2756125972602929,0.4321258630594305
skimage,gaussian,41,0.058823529411764705,float01_offset,129,fas_thres_raw_from_matlab_fas_filt,0.37040806901849543,0.5381893791088304,0.38410556524485934,0.2238063953885635,0.6018284220324686,0.37802202664390516,0.37802202664390516,0.28145253799827935,0.4392711078288211
skimage,mean,41,0.0784313725490196,float01_offset,185,fas_thres_raw_from_matlab_fas_filt,0.3699286528532656,0.5374127972183103,0.3915363651332923,0.2238063953885635,0.6151181703009958,0.39131177491243224,0.39131177491243224,0.2755511472225774,0.4320503302789082
skimage,gaussian,71,0.0784313725490196,float01_offset,163,fas_thres_raw_from_matlab_fas_filt,0.3610529799375231,0.5280337654959266,0.4062464645242664,0.2238063953885635,0.6297767427585055,0.4059703473699421,0.4059703473699421,0.2705221221520147,0.4258440170940171
cv2,gaussian,71,20.0,uint8_C,53,fas_thres_raw_from_matlab_fas_filt,0.35938522298318865,0.5262774730700328,0.4088474545134793,0.2238063953885635,0.632223151947326,0.40841675655876253,0.40841675655876253,0.26983385465328835,0.42499080279595003
cv2,mean,31,20.0,uint8_C,64,fas_thres_raw_from_matlab_fas_filt,0.35550425538327246,0.5223650849564413,0.41357981129940846,0.2238063953885635,0.636272776864855,0.41246638147629144,0.41246638147629144,0.27133278566145014,0.4268477753765799
skimage,mean,31,0.0784313725490196,float01_offset,174,fas_thres_raw_from_matlab_fas_filt,0.3537343717017226,0.5205063959998393,0.41644235648348843,0.2238063953885635,0.6391510041591197,0.4153446087705561,0.4153446087705561,0.27091546658495896,0.4263312135352767
skimage,gaussian,61,0.0784313725490196,float01_offset,152,fas_thres_raw_from_matlab_fas_filt,0.3522620889816379,0.51876897502724,0.4202813930642507,0.2238063953885635,0.6433580102538597,0.4195516148652963,0.4195516148652963,0.2675481915972936,0.4221507211653141
cv2,gaussian,61,20.0,uint8_C,42,fas_thres_raw_from_matlab_fas_filt,0.3510431680297633,0.5174689496861826,0.42208623592390593,0.2238063953885635,0.6448576120402761,0.4210512166517127,0.4210512166517127,0.2670777861284088,0.42156494108301334
cv2,gaussian,31,15.0,uint8_C,8,fas_thres_raw_from_matlab_fas_filt,0.34308207206817926,0.5090845997223322,0.42501683026468046,0.2238063953885635,0.6376351601871548,0.41382876479859126,0.41382876479859126,0.2671862068965517,0.42169999238062067
skimage,gaussian,51,0.0784313725490196,float01_offset,141,fas_thres_raw_from_matlab_fas_filt,0.3413994699660035,0.5071204625207629,0.4382004442517785,0.2238063953885635,0.6602190790792809,0.4364126836907174,0.4364126836907174,0.2637248065876415,0.4173769561424713
skimage,gaussian,31,0.058823529411764705,float01_offset,118,fas_thres_raw_from_matlab_fas_filt,0.3410530441282714,0.506879508009012,0.42919947308109774,0.2238063953885635,0.6423745179151307,0.41856812252656717,0.41856812252656717,0.2663387813098482,0.42064380439231036
cv2,gaussian,51,20.0,uint8_C,31,fas_thres_raw_from_matlab_fas_filt,0.3406606154735786,0.5063116161661041,0.43914669157881886,0.2238063953885635,0.6607200664921472,0.4369136711035837,0.4369136711035837,0.2633678216606163,0.41692976051018316
skimage,gaussian,41,0.0784313725490196,float01_offset,130,fas_thres_raw_from_matlab_fas_filt,0.3274951960128145,0.4918575658599842,0.46245058735103395,0.2238063953885635,0.6824535109444327,0.4586471155558692,0.4586471155558692,0.25798776009791924,0.41015941216763185
cv2,gaussian,41,20.0,uint8_C,20,fas_thres_raw_from_matlab_fas_filt,0.3272039636074573,0.4915262229830976,0.4625735238933751,0.2238063953885635,0.6820959028246841,0.4582895074361206,0.4582895074361206,0.25764568414593547,0.4097269801723243
cv2,gaussian,31,20.0,uint8_C,9,fas_thres_raw_from_matlab_fas_filt,0.30979982540875645,0.4718327220018285,0.49545190800874167,0.2238063953885635,0.7114850174239445,0.48767862203538104,0.48767862203538104,0.24873541876635372,0.39837969681693425
skimage,gaussian,31,0.0784313725490196,float01_offset,119,fas_thres_raw_from_matlab_fas_filt,0.3088733811041233,0.4707796618620438,0.49785967199746406,0.2238063953885635,0.7142641113788271,0.49045771599026367,0.49045771599026367,0.24847530985638402,0.39804601323668454
skimage,mean,51,0.11764705882352941,float01_offset,197,fas_thres_raw_from_matlab_fas_filt,0.29508621908943444,0.45453126980933356,0.5407648053122028,0.2238063953885635,0.7645712007007662,0.5407648053122028,0.5407648053122028,0.23658121280799282,0.38263756615025885
skimage,mean,71,0.11764705882352941,float01_offset,219,fas_thres_raw_from_matlab_fas_filt,0.29478044246301127,0.45418028978037966,0.541464899516879,0.2238063953885635,0.7652712949054425,0.541464899516879,0.541464899516879,0.23736844611648172,0.383666557623107
skimage,mean,41,0.11764705882352941,float01_offset,186,fas_thres_raw_from_matlab_fas_filt,0.29436537247546224,0.4537336728505357,0.5421571526664629,0.2238063953885635,0.7659579473013889,0.5421515519128254,0.5421515519128254,0.2365327978978026,0.3825742403273506
skimage,mean,61,0.11764705882352941,float01_offset,208,fas_thres_raw_from_matlab_fas_filt,0.29372450768179403,0.4529208315472986,0.5442521145645358,0.2238063953885635,0.7680585099530993,0.5442521145645358,0.5442521145645358,0.23550116935579127,0.38122370936902483
cv2,mean,41,30.0,uint8_C,76,fas_thres_raw_from_matlab_fas_filt,0.2928325971635258,0.45186459852677235,0.5465274207297335,0.2238063953885635,0.7703259750632045,0.546519579674641,0.546519579674641,0.23441647193686346,0.37980127009979353
cv2,mean,51,30.0,uint8_C,87,fas_thres_raw_from_matlab_fas_filt,0.29253211679786983,0.45146415993413336,0.5476808959413578,0.2238063953885635,0.7714872913299213,0.5476808959413577,0.5476808959413577,0.23393720373586147,0.3791719757336021
cv2,mean,71,30.0,uint8_C,109,fas_thres_raw_from_matlab_fas_filt,0.29135528155008905,0.4500725145416018,0.5506913010214655,0.2238063953885635,0.774497696410029,0.5506913010214655,0.5506913010214655,0.234641999717554,0.3800972261938805
skimage,mean,31,0.11764705882352941,float01_offset,175,fas_thres_raw_from_matlab_fas_filt,0.29106602029591816,0.4499319086047148,0.5495308248677943,0.2238063953885635,0.7731199110152261,0.5493135156266626,0.5493135156266626,0.23714446324843777,0.3833739232453979
cv2,mean,61,30.0,uint8_C,98,fas_thres_raw_from_matlab_fas_filt,0.29069768369062765,0.44929209693381483,0.552404571559149,0.2238063953885635,0.7762109669477125,0.552404571559149,0.552404571559149,0.23300834718687824,0.37795096475784495
cv2,mean,31,30.0,uint8_C,65,fas_thres_raw_from_matlab_fas_filt,0.2896422086512994,0.4482089023225315,0.553472635277803,0.2238063953885635,0.7770499598425964,0.5532435644540329,0.5532435644540329,0.23573407120326603,0.3815288041281013
skimage,gaussian,71,0.11764705882352941,float01_offset,164,fas_thres_raw_from_matlab_fas_filt,0.28880018914473093,0.44716159976579817,0.5562979354501942,0.2238063953885635,0.780084168125663,0.5562777727370994,0.5562777727370994,0.23422370372545853,0.37954821807175304
skimage,gaussian,61,0.11764705882352941,float01_offset,153,fas_thres_raw_from_matlab_fas_filt,0.28710116356360227,0.44519275810543857,0.5601943797557399,0.2238063953885635,0.7838753182628255,0.560068922874262,0.560068922874262,0.23443940703629873,0.379831372362216
cv2,gaussian,71,30.0,uint8_C,54,fas_thres_raw_from_matlab_fas_filt,0.28691244346883815,0.4448915706621087,0.5614136638226039,0.2238063953885635,0.785169092353067,0.5613626969645035,0.5613626969645035,0.2326519657750641,0.37748200178917124
cv2,gaussian,61,30.0,uint8_C,43,fas_thres_raw_from_matlab_fas_filt,0.2854765857338616,0.4432388472566778,0.5645184416015019,0.2238063953885635,0.7881041672967516,0.564297771908188,0.564297771908188,0.23331089978054134,0.3783488815708307
skimage,gaussian,51,0.11764705882352941,float01_offset,142,fas_thres_raw_from_matlab_fas_filt,0.2842827148047316,0.44187343071645263,0.5668996020104465,0.2238063953885635,0.7902405747717414,0.5664341793831779,0.5664341793831779,0.23415313470459828,0.37945556044897816
cv2,gaussian,51,30.0,uint8_C,32,fas_thres_raw_from_matlab_fas_filt,0.28306074790751456,0.44039402895098795,0.5701236758418213,0.2238063953885635,0.7933061472751773,0.5694997518866138,0.5694997518866138,0.23325517471524795,0.3782756066993278
