frame,time_s,success,fascicle_length_px,final_fascicle_length_px,fascicle_angle_deg,pennation_angle_deg,super_apo_angle_deg,deep_apo_angle_deg,selected_line_angle_deg,selected_line_length_px,matlab_formula_fascicle_length_px,muscle_thickness_px,dohough_mask_density,dohough_n_peaks,n_fascicle_candidates,error
1432,42.950121472061426,True,464.2676543304483,464.2676543304483,32.0,32.59558309749556,-0.5955830974955632,-2.203423698453662,20.136301040649414,709.072509765625,464.2676543304483,250.10369632983233,0.1002799349828427,10,105,
1433,42.98011457364806,True,456.5097448374616,456.5097448374616,32.0,32.64848538675662,-0.6484853867566187,-2.6242193514785583,19.5731258392334,715.9506225585938,456.5097448374616,246.27947502060852,0.09677107252509094,10,95,
1434,43.01010767523469,True,452.13358572549333,452.13358572549333,32.0,32.68818699500011,-0.6881869950001089,-2.8624047190861575,19.983104705810547,699.0587768554688,452.13358572549333,244.1823432511981,0.10231172114863644,10,114,
1435,43.040100776821326,True,467.1112427022739,467.1112427022739,33.0,33.688268509327344,-0.6882685093273437,-1.2957537587017782,-24.443954467773438,661.9855346679688,467.1112427022739,259.0944944131936,0.08627028561108388,10,93,
1436,43.07009387840797,True,473.6412831815744,473.6412831815744,32.0,32.71476971419503,-0.7147697141950289,-1.7047288026675744,18.434947967529297,779.75146484375,473.6412831815744,255.9828546406208,0.08730230398101087,10,91,
1437,43.1000869799946,True,467.27562688165636,467.27562688165636,32.0,32.64848538675662,-0.6484853867566187,-2.0530800655938606,17.81888771057129,790.4392700195312,467.27562688165636,252.0874907485578,0.09365566707087386,10,105,
1438,43.130080081581234,True,462.7904784435868,462.7904784435868,32.0,32.5956646147751,-0.595664614775103,-2.235636675154268,21.501432418823242,667.85498046875,462.7904784435868,249.30848777947296,0.09505534198508733,10,77,
1439,43.16007318316787,True,459.81289782159996,459.81289782159996,32.0,32.54276099426917,-0.5427609942691731,-2.306498188203875,18.88608741760254,745.7909545898438,459.81289782159996,247.34664572184855,0.09581645553290849,10,102,
1440,43.19006628475451,True,436.8993151146192,436.8993151146192,34.0,34.71476971419503,-0.7147697141950289,-2.306498188203875,21.03750991821289,673.2109985351562,436.8993151146192,248.81041875481267,0.0844707035785237,10,87,
1441,43.22005938634114,True,438.94484582342244,438.94484582342244,34.0,34.54276099426917,-0.5427609942691731,-2.147584413139782,17.19853973388672,810.7490234375,438.94484582342244,248.89100735832938,0.0938685208596713,10,110,
1442,43.250052487927775,True,449.3908742166382,449.3908742166382,33.0,33.39726677885406,-0.3972667788540605,-2.136234854385947,16.699243545532227,834.2160034179688,449.3908742166382,247.36312360090974,0.08549627183363864,10,108,
1443,43.28004558951441,True,443.74756142483506,443.74756142483506,33.0,33.4501727275736,-0.4501727275736016,-2.465379002553874,17.878694534301758,774.6060791015625,443.74756142483506,244.5987979678262,0.08650248974431744,10,120,
1444,43.31003869110105,True,425.878566964282,425.878566964282,35.0,35.51629868102637,-0.5162986810263703,-2.306498188203875,17.878694534301758,780.4099731445312,425.878566964282,247.4075609247662,0.09155937975695967,10,122,
1445,43.34003179268768,True,420.31497698738843,420.31497698738843,35.0,35.43689016378593,-0.4368901637859324,-2.5448053380295903,20.136301040649414,694.3174438476562,420.31497698738843,243.70109351052508,0.08596068010010578,10,96,
1446,43.370024894274316,True,444.1953619001396,444.1953619001396,34.0,34.47667617172354,-0.4766761717235397,-1.7274443648967974,21.370620727539062,679.7071533203125,444.1953619001396,251.44598242141646,0.09211408963079543,10,105,
1447,43.40001799586095,True,414.1403157557165,414.1403157557165,35.0,35.503179411878534,-0.5031794118785342,-2.7830193452597882,17.744670867919922,764.8499145507812,414.1403157557165,240.5112143752183,0.09162388090508011,10,107,
1448,43.43001109744758,True,421.76897900916595,421.76897900916595,35.0,35.47659465127569,-0.4765946512756898,-2.385943184701773,19.057703018188477,735.079345703125,421.76897900916595,244.78220606759572,0.0888438814210893,10,106,
1449,43.46000419903422,True,439.88544691801945,439.88544691801945,35.0,35.4898973669103,-0.4898973669102986,-1.432097200115976,18.434947967529297,785.280029296875,439.88544691801945,255.37963043139305,0.09332671121545963,10,127,
1450,43.48999730062086,True,421.9723830341917,421.9723830341917,35.0,35.4898973669103,-0.4898973669102986,-2.385943184701773,19.440032958984375,723.0479736328125,421.9723830341917,244.98003283934443,0.09396527258185196,10,110,
1451,43.51999040220749,True,456.7204101729766,456.7204101729766,34.0,34.450193028537115,-0.4501930285371145,-1.0912166365887686,18.970407485961914,775.1001586914062,456.7204101729766,258.36199240009734,0.09542944864418587,10,117,
1452,43.549983503794124,True,434.5651490061194,434.5651490061194,35.0,35.4898973669103,-0.4898973669102986,-1.7501593839294856,19.093490600585938,754.0595703125,434.5651490061194,252.2908814763062,0.08938569106530096,10,109,
1453,43.579976605380764,True,424.79972674542313,424.79972674542313,34.0,34.43699230337418,-0.4369923033741827,-2.8624047190861575,-22.932098388671875,693.2413940429688,424.79972674542313,240.22407973670263,0.09328801052658738,10,119,
1454,43.6099697069674,True,415.4092666316616,415.4092666316616,35.0,35.43691078202602,-0.4369107820260183,-2.7830218807340827,17.19853973388672,789.6858520507812,415.4092666316616,240.85685561505247,0.09238499445290126,10,118,
1455,43.63996280855403,True,425.72315862249286,425.72315862249286,34.0,34.43699230337418,-0.4369923033741827,-2.7830218807340827,19.093490600585938,718.8451538085938,425.72315862249286,240.7462801029038,0.0944296808483191,10,99,
1456,43.669955910140665,True,431.1458512967503,431.1458512967503,34.0,34.43680895963925,-0.4368089596392508,-2.5448053380295903,17.35402488708496,794.2141723632812,431.1458512967503,243.81167283223476,0.09588095668102892,10,120,
1457,43.6999490117273,True,418.98686602013635,418.98686602013635,35.0,35.4898973669103,-0.4898973669102986,-2.6242193514785583,-21.801406860351562,731.9317016601562,418.98686602013635,243.24676287772604,0.09342346293764028,10,121,
1458,43.72994211331394,True,461.50169221097826,461.50169221097826,34.0,34.43699230337418,-0.4369923033741827,-0.8752838652243327,19.2900447845459,773.2733764648438,461.50169221097826,260.97902688801037,0.10235042183750871,10,109,
1459,43.75993521490057,True,414.3170806446987,414.3170806446987,35.0,35.43699230337418,-0.4369923033741827,-2.8624047190861575,18.88608741760254,727.68896484375,414.3170806446987,240.22407973670263,0.10275677907066746,10,142,
1460,43.789928316487206,True,427.64422879857506,427.64422879857506,37.0,37.4237096929819,-0.42370969298190175,-0.9548419314081684,-20.854461669921875,762.07373046875,427.64422879857506,259.881333434689,0.09435227947057458,10,105,
1461,43.81992141807384,True,418.17759135469583,418.17759135469583,37.0,37.30463443122315,-0.3046344312231497,-1.5911380138556979,19.334808349609375,755.3836669921875,418.17759135469583,253.43767547278406,0.0907789158647024,10,107,
1462,43.84991451966048,True,426.71884287899246,426.71884287899246,37.0,37.35752088815789,-0.35752088815789307,-1.0343937747791188,-20.376434326171875,779.2146606445312,426.71884287899246,258.9273157495017,0.09210763951598339,10,102,
1463,43.87990762124711,True,424.0088213194395,424.0088213194395,37.0,37.35752088815789,-0.35752088815789307,-1.1934877304065878,19.093490600585938,770.0643920898438,424.0088213194395,257.28291072790927,0.0961583116179468,10,95,
1464,43.90990072283375,True,426.06824681854755,426.06824681854755,37.0,37.384024956317575,-0.3840249563175746,-1.1139441702777617,19.230670928955078,770.675537109375,426.06824681854755,258.6891765551592,0.10047988854201605,10,117,
1465,43.93989382442038,True,429.6674124511776,429.6674124511776,36.0,36.35752088815789,-0.35752088815789307,-1.432097200115976,19.79887580871582,740.5458374023438,429.6674124511776,254.7162840465901,0.09366856730049795,10,81,
1466,43.969886926007014,True,424.20791653477556,424.20791653477556,36.0,36.450111824682324,-0.4501118246823239,-1.7501593839294856,-22.932098388671875,694.5128173828125,424.20791653477556,252.03152422963143,0.09625506334012746,10,135,
1467,43.999880027593655,True,414.72642390532343,414.72642390532343,36.0,36.45013212564618,-0.4501321256461779,-2.3065007255532635,18.434947967529297,757.386474609375,414.72642390532343,246.39847306471387,0.1007378931344978,10,123,
1468,44.02987312918029,True,413.3263840285227,413.3263840285227,37.0,37.45013212564618,-0.4501321256461779,-1.8296601089506908,19.358993530273438,739.4246215820312,413.3263840285227,251.33166226717927,0.09962202327201425,10,156,
1469,44.05986623076692,True,425.4170188533657,425.4170188533657,36.0,36.46341432399484,-0.46341432399484006,-1.7501593839294856,23.702646255493164,616.0664672851562,425.4170188533657,252.8293206132502,0.09044350989447612,10,88,
1470,44.089859332353555,True,437.3646485717577,437.3646485717577,35.0,35.46341432399484,-0.46341432399484006,-1.670651917103669,-19.440032958984375,827.7019653320312,437.3646485717577,253.75153023964,0.08865682809154003,10,116,
1471,44.119852433940196,True,442.5970089635104,442.5970089635104,34.0,34.42362848855464,-0.4236284885546411,-1.9886375744290206,19.65382194519043,731.5436401367188,442.5970089635104,250.20328825411997,0.08044583193580845,10,112,
1472,44.14984553552683,True,442.62934283765253,442.62934283765253,34.0,34.39724679482006,-0.3972467948200631,-1.9886375744290206,19.79887580871582,727.728759765625,442.62934283765253,250.05342345651715,0.07756908072963699,10,102,
1473,44.17983863711346,True,442.0382273194539,442.0382273194539,34.0,34.46341432399484,-0.46341432399484006,-2.068113705426157,19.093490600585938,744.3577270507812,442.0382273194539,250.14054059403773,0.08391599370468794,10,126,
1474,44.209831738700096,True,438.95019868447105,438.95019868447105,34.0,34.50309820927322,-0.5030982092732188,-2.2270468546301174,17.744670867919922,787.69677734375,438.95019868447105,248.64369114233818,0.0869088469774762,10,118,
1475,44.23982484028673,True,440.6299682331017,440.6299682331017,34.0,34.54272039347879,-0.5427203934787883,-2.147586951036601,18.970407485961914,749.3765869140625,440.6299682331017,249.84625019836542,0.09550039990711835,10,133,
1476,44.26981794187337,True,428.51739531186246,428.51739531186246,35.0,35.489734326647266,-0.489734326647266,-2.2270468546301174,18.824708938598633,749.5287475585938,428.51739531186246,248.77880838410587,0.09132717562372611,10,118,
1477,44.299811043460004,True,423.51512919606205,423.51512919606205,35.0,35.43682926067609,-0.43682926067609174,-2.465379002553874,18.434947967529297,754.4765625,423.51512919606205,245.55619377981114,0.09330091075621146,10,114,
1478,44.32980414504664,True,440.0530310247369,440.0530310247369,34.0,34.516319298791046,-0.5163192987910463,-2.2270468546301174,18.434947967529297,767.5534057617188,440.0530310247369,249.35206583257408,0.08754095822905647,10,87,
1479,44.35979724663327,True,440.0530310247369,440.0530310247369,34.0,34.516319298791046,-0.5163192987910463,-2.2270468546301174,-22.067901611328125,737.7440795898438,440.0530310247369,249.35206583257408,0.09410072499290488,10,111,
1480,44.38979034821991,True,439.8721247589669,439.8721247589669,34.0,34.50309820927322,-0.5030982092732188,-2.147584413139782,19.025606155395508,746.3910522460938,439.8721247589669,249.16591690464566,0.09124332413116953,10,87,
1481,44.419783449806545,True,442.01857017757976,442.01857017757976,34.0,34.46333280323742,-0.4633328032374209,-2.147584413139782,20.323135375976562,702.3406982421875,442.01857017757976,250.12889848695346,0.09422327717433371,10,92,
1482,44.44977655139318,True,441.2843514756033,441.2843514756033,34.0,34.50309820927322,-0.5030982092732188,-2.147584413139782,-22.067901611328125,737.1414794921875,441.2843514756033,249.96587385786418,0.09568745323666761,10,99,
1483,44.47976965297981,True,441.5158183567389,441.5158183567389,34.0,34.48981584677978,-0.4898158467797771,-2.0681162435820966,18.138080596923828,781.2685546875,441.5158183567389,250.01263339872932,0.08808276787326814,10,88,
1484,44.509762754566445,True,439.8105529894911,439.8105529894911,34.0,34.43689016378593,-0.4368901637859324,-2.147586951036601,17.81888771057129,787.9193725585938,439.8105529894911,248.7120494865562,0.08776671224747801,10,91,
1485,44.539755856153086,True,440.01139521287564,440.01139521287564,34.0,34.45000968545614,-0.45000968545613773,-2.147586951036601,-21.801406860351562,743.1968994140625,440.01139521287564,248.90871510976882,0.08699269847003277,10,85,
1486,44.56974895773972,True,437.31685118253165,437.31685118253165,34.0,34.48971370871462,-0.4897137087146177,-2.3065007255532635,17.81888771057129,782.4276123046875,437.31685118253165,247.63428477799926,0.08946954255785752,10,91,
1487,44.59974205932635,True,437.31685118253165,437.31685118253165,34.0,34.48971370871462,-0.4897137087146177,-2.3065007255532635,19.2900447845459,734.156982421875,437.31685118253165,247.63428477799926,0.0929526045563611,10,110,
1488,44.629735160912986,True,434.76606710522765,434.76606710522765,34.0,34.48971370871462,-0.4897137087146177,-2.465379002553874,17.744670867919922,782.0218505859375,434.76606710522765,246.18988219232656,0.0970613276916329,10,128,
1489,44.65972826249963,True,452.4907604378211,452.4907604378211,33.0,33.48971370871462,-0.4897137087146177,-2.147586951036601,23.749494552612305,617.8283081054688,452.4907604378211,249.67864103467386,0.08499961299311128,10,85,
1490,44.68972136408626,True,443.1247203113886,443.1247203113886,34.0,34.48971370871462,-0.4897137087146177,-1.9886401128343891,18.434947967529297,769.7440185546875,443.1247203113886,250.9230387190369,0.07436337366805129,10,71,
1491,44.719714465672894,True,441.5663160387873,441.5663160387873,34.0,34.595521880237385,-0.595521880237385,-2.0681162435820966,-19.2900390625,840.7752685546875,441.5663160387873,250.71226181381348,0.055593539565004256,10,76,
1492,44.74970756725953,True,462.9215862414349,462.9215862414349,34.0,34.64850568637277,-0.6485056863727721,-0.8752838652243327,-21.801406860351562,737.2749633789062,462.9215862414349,263.18962173007174,0.047911452823860265,10,34,
1493,44.77970066884616,True,485.3691597545153,485.3691597545153,32.0,32.52939759555099,-0.5293975955509893,-0.9662067130342678,22.306203842163086,672.7820434570312,485.3691597545153,260.99865956022524,0.04702133697979824,10,38,
1494,44.8096937704328,True,460.14236420928046,460.14236420928046,33.0,33.489795546046565,-0.4897955460465653,-1.6706544564092383,18.434947967529297,781.6832885742188,460.14236420928046,253.90124670890157,0.05638045357207358,10,46,
1495,44.839686872019435,True,473.5532888726194,473.5532888726194,33.0,33.47649283001323,-0.4764928300132283,-0.8809652478925898,23.962488174438477,633.8201293945312,473.5532888726194,261.2095384209427,0.05231688124048608,10,52,
1496,44.86967997360607,True,478.92793216195656,478.92793216195656,32.0,32.47649283001323,-0.4764928300132283,-1.3071184108622447,19.885164260864258,736.6972045898438,478.92793216195656,257.1620479037374,0.047530896049949686,10,40,
1497,44.8996730751927,True,469.5572987489731,469.5572987489731,33.0,33.489795546046565,-0.4897955460465653,-1.125307806097112,30.735485076904297,502.49298095703125,469.5572987489731,259.0962989432649,0.050917206326272606,10,41,
1498,44.92966617677934,True,457.90648534036615,457.90648534036615,33.0,33.45003030362315,-0.45003030362315144,-1.7899106082460605,23.962488174438477,613.0995483398438,457.90648534036615,252.40241118623678,0.0547872752134988,10,49,
1499,44.959659278365976,True,471.2245199341837,471.2245199341837,32.0,32.52941789603457,-0.5294178960345732,-1.7501619230246206,-22.47943115234375,717.240966796875,471.2245199341837,253.39277106226476,0.0554967878428236,10,63,
